catalog_rule_id,service,category,compliance_ids,has_compliance_ids,config_covered,config_rule_ids,config_best_jaccard,ciem_covered,ciem_rule_ids,coverage_status,covered,ai_match_rule_id,ai_confidence,ai_reasoning
ibm.codebuild.project_logging_enabled,codebuild,,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,iso27001_2022_multi_cloud_A.8.4_0091,soc2_multi_cloud_cc_a_1_1_0021;iso27001_2022_multi_cloud_A.8.4_0091;soc2_multi_cloud_cc_a_1_1_0021",yes,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.codebuild.project_older_90_days,codebuild,,iso27001_2022_multi_cloud_A.8.4_0091,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.codebuild.project_source_repo_url_check,codebuild,,iso27001_2022_multi_cloud_A.8.4_0091,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.codebuild.user.controlled_buildspec,codebuild,,iso27001_2022_multi_cloud_A.8.4_0091,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.cognos.analytics_dashboard.data_export_controls_enabled,cognos,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.cognos.analytics_dashboard.data_public_embeds_disabled,cognos,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.cognos.analytics_dashboard.data_sharing_restricted_to_org,cognos,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.cognos.analytics_dashboard.data_sso_required,cognos,,"canada_pbmm_moderate_multi_cloud_CCCS_AC-17_0013;canada_pbmm_moderate_multi_cloud_CCCS_AC-17_0013,canada_pbmm_moderate_multi_cloud_CCCS_SC-7_0132,fedramp_moderate_multi_cloud_AC-17_0034,fedramp_moderate_multi_cloud_AC-17_1_0035,fedramp_moderate_multi_cloud_AC-17_2_0036,fedramp_moderate_multi_cloud_AC-17_3_0037,fedramp_moderate_multi_cloud_AC-17_4_0038,fedramp_moderate_multi_cloud_SC-7_0332,fedramp_moderate_multi_cloud_SC-7_10_0338,fedramp_moderate_multi_cloud_SC-7_12_0339,fedramp_moderate_multi_cloud_SC-7_18_0340,fedramp_moderate_multi_cloud_SC-7_20_0341,fedramp_moderate_multi_cloud_SC-7_21_0342,fedramp_moderate_multi_cloud_SC-7_3_0333,fedramp_moderate_multi_cloud_SC-7_4_0334,fedramp_moderate_multi_cloud_SC-7_5_0335,fedramp_moderate_multi_cloud_SC-7_7_0336,fedramp_moderate_multi_cloud_SC-7_8_0337,nist_800_53_rev5_multi_cloud_AC-17-b_0152,nist_800_53_rev5_multi_cloud_AC-17_10_0141,nist_800_53_rev5_multi_cloud_AC-17_10_0142,nist_800_53_rev5_multi_cloud_AC-17_1_0140,nist_800_53_rev5_multi_cloud_AC-17_9_0150,nist_800_53_rev5_multi_cloud_AC-2_6_0013,nist_800_53_rev5_multi_cloud_AC-3_11_0032,nist_800_53_rev5_multi_cloud_AC-3_12_0033,nist_800_53_rev5_multi_cloud_AC-3_14_0035,nist_800_53_rev5_multi_cloud_AC-3_15_0036,nist_800_53_rev5_multi_cloud_AC-3_15_0037,nist_800_53_rev5_multi_cloud_AC-3_5_0051,nist_800_53_rev5_multi_cloud_AC-3_5_0052,nist_800_53_rev5_multi_cloud_AC-3_6_0053,nist_800_53_rev5_multi_cloud_AC-3_7_0054,nist_800_53_rev5_multi_cloud_AC-3_9_0056,nist_800_53_rev5_multi_cloud_AC-4_21_0070,nist_800_53_rev5_multi_cloud_AC-6_1_0091,nist_800_53_rev5_multi_cloud_AC-6_4_0095,nist_800_53_rev5_multi_cloud_AC-6_5_0096,nist_800_53_rev5_multi_cloud_AC-6_6_0097,nist_800_53_rev5_multi_cloud_AC-6_7_0098,nist_800_53_rev5_multi_cloud_AC-6_8_0099,nist_800_53_rev5_multi_cloud_MP-2_1_0704,nist_800_53_rev5_multi_cloud_MP-2_1_0705,nist_800_53_rev5_multi_cloud_MP-2_2_0706,nist_800_53_rev5_multi_cloud_MP-2_2_0707,nist_800_53_rev5_multi_cloud_SC-25_1277,nist_800_53_rev5_multi_cloud_SC-7-a_1224,nist_800_53_rev5_multi_cloud_SC-7-b_1225,nist_800_53_rev5_multi_cloud_SC-7-c_1226,nist_800_53_rev5_multi_cloud_SC-7_11_1196,nist_800_53_rev5_multi_cloud_SC-7_12_1197,nist_800_53_rev5_multi_cloud_SC-7_16_1201,nist_800_53_rev5_multi_cloud_SC-7_20_1207,nist_800_53_rev5_multi_cloud_SC-7_21_1208,nist_800_53_rev5_multi_cloud_SC-7_25_1212,nist_800_53_rev5_multi_cloud_SC-7_26_1213,nist_800_53_rev5_multi_cloud_SC-7_27_1214,nist_800_53_rev5_multi_cloud_SC-7_28_1215,nist_800_53_rev5_multi_cloud_SC-7_2_1206,nist_800_53_rev5_multi_cloud_SC-7_3_1217,nist_800_53_rev5_multi_cloud_SC-7_7_1221;canada_pbmm_moderate_multi_cloud_CCCS_SC-7_0132;fedramp_moderate_multi_cloud_AC-17_0034;fedramp_moderate_multi_cloud_AC-17_1_0035;fedramp_moderate_multi_cloud_AC-17_2_0036;fedramp_moderate_multi_cloud_AC-17_3_0037;fedramp_moderate_multi_cloud_AC-17_4_0038;fedramp_moderate_multi_cloud_SC-7_0332;fedramp_moderate_multi_cloud_SC-7_10_0338;fedramp_moderate_multi_cloud_SC-7_12_0339;fedramp_moderate_multi_cloud_SC-7_18_0340;fedramp_moderate_multi_cloud_SC-7_20_0341;fedramp_moderate_multi_cloud_SC-7_21_0342;fedramp_moderate_multi_cloud_SC-7_3_0333;fedramp_moderate_multi_cloud_SC-7_4_0334;fedramp_moderate_multi_cloud_SC-7_5_0335;fedramp_moderate_multi_cloud_SC-7_7_0336;fedramp_moderate_multi_cloud_SC-7_8_0337;nist_800_53_rev5_multi_cloud_AC-17-b_0152;nist_800_53_rev5_multi_cloud_AC-17_10_0141;nist_800_53_rev5_multi_cloud_AC-17_10_0142;nist_800_53_rev5_multi_cloud_AC-17_1_0140;nist_800_53_rev5_multi_cloud_AC-17_9_0150;nist_800_53_rev5_multi_cloud_AC-2_6_0013;nist_800_53_rev5_multi_cloud_AC-3_11_0032;nist_800_53_rev5_multi_cloud_AC-3_12_0033;nist_800_53_rev5_multi_cloud_AC-3_14_0035;nist_800_53_rev5_multi_cloud_AC-3_15_0036;nist_800_53_rev5_multi_cloud_AC-3_15_0037;nist_800_53_rev5_multi_cloud_AC-3_5_0051;nist_800_53_rev5_multi_cloud_AC-3_5_0052;nist_800_53_rev5_multi_cloud_AC-3_6_0053;nist_800_53_rev5_multi_cloud_AC-3_7_0054;nist_800_53_rev5_multi_cloud_AC-3_9_0056;nist_800_53_rev5_multi_cloud_AC-4_21_0070;nist_800_53_rev5_multi_cloud_AC-6_1_0091;nist_800_53_rev5_multi_cloud_AC-6_4_0095;nist_800_53_rev5_multi_cloud_AC-6_5_0096;nist_800_53_rev5_multi_cloud_AC-6_6_0097;nist_800_53_rev5_multi_cloud_AC-6_7_0098;nist_800_53_rev5_multi_cloud_AC-6_8_0099;nist_800_53_rev5_multi_cloud_MP-2_1_0704;nist_800_53_rev5_multi_cloud_MP-2_1_0705;nist_800_53_rev5_multi_cloud_MP-2_2_0706;nist_800_53_rev5_multi_cloud_MP-2_2_0707;nist_800_53_rev5_multi_cloud_SC-25_1277;nist_800_53_rev5_multi_cloud_SC-7-a_1224;nist_800_53_rev5_multi_cloud_SC-7-b_1225;nist_800_53_rev5_multi_cloud_SC-7-c_1226;nist_800_53_rev5_multi_cloud_SC-7_11_1196;nist_800_53_rev5_multi_cloud_SC-7_12_1197;nist_800_53_rev5_multi_cloud_SC-7_16_1201;nist_800_53_rev5_multi_cloud_SC-7_20_1207;nist_800_53_rev5_multi_cloud_SC-7_21_1208;nist_800_53_rev5_multi_cloud_SC-7_25_1212;nist_800_53_rev5_multi_cloud_SC-7_26_1213;nist_800_53_rev5_multi_cloud_SC-7_27_1214;nist_800_53_rev5_multi_cloud_SC-7_28_1215;nist_800_53_rev5_multi_cloud_SC-7_2_1206;nist_800_53_rev5_multi_cloud_SC-7_3_1217;nist_800_53_rev5_multi_cloud_SC-7_7_1221",yes,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.compute.instance.confidential_computing_enabled,compute,security,soc2_multi_cloud_cc_c_1_1_0022,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.compute.network.not_legacy,compute,security,iso27001_2022_multi_cloud_A.8.20_0076,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.config.enabled,config,,rbi_bank_multi_cloud_13.1_0006,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.config.recorder_all_regions_enabled,config,,"gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001;gdpr_multi_cloud_Article_30_Records_of_processing_activities_0002;hipaa_multi_cloud_164_308_a_1_ii_a_0001;iso27001_2022_multi_cloud_A.12.4_0002;iso27001_2022_multi_cloud_A.12.4_0002,iso27001_2022_multi_cloud_A.5.16_0012,iso27001_2022_multi_cloud_A.5.22_0019,soc2_multi_cloud_cc_2_1_0002,soc2_multi_cloud_cc_3_1_0003,soc2_multi_cloud_cc_3_4_0006,soc2_multi_cloud_cc_8_1_0020;iso27001_2022_multi_cloud_A.5.16_0012;iso27001_2022_multi_cloud_A.5.22_0019;soc2_multi_cloud_cc_2_1_0002;soc2_multi_cloud_cc_3_1_0003;soc2_multi_cloud_cc_3_4_0006;soc2_multi_cloud_cc_8_1_0020",yes,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.container.registry_image_scan_on_push_enabled,container,security,rbi_bank_multi_cloud_10.1_0003;rbi_nbfc_multi_cloud_2.10_0014,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.container.registry_lifecycle_policy.supply_chain_lifecycle_policy_policy_storage_encrypted,container,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.container.registry_lifecycle_policy.supply_chain_lifecycle_policy_unused_or_old_tags_expire,container,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.container.registry_policy.supply_chain_no_public_pull_push,container,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.container.registry_policy.supply_chain_no_wildcard_admin,container,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.container.registry_replication_config.supply_chain_registry_replication_cross_region_encrypted,container,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.container.registry_replication_config.supply_chain_registry_replication_destinations_least_privilege,container,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.container.registry_repository.supply_chain_registry_image_scanning_enabled,container,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.container.registry_repository.supply_chain_registry_immutable_tags_or_signing_enforced,container,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.container.registry_repository.supply_chain_registry_repo_private_or_access_restricted,container,,cis_ibm_ibm_9.1_0058; iso27001_2022_multi_cloud_A.8.1_0064; iso27001_2022_multi_cloud_A.8.20_0076; iso27001_2022_multi_cloud_A.8.21_0077; iso27001_2022_multi_cloud_A.8.22_0078; rbi_bank_multi_cloud_10.1_0003; rbi_nbfc_multi_cloud_2.10_0014; soc2_multi_cloud_cc_3_3_0005; soc2_multi_cloud_cc_6_1_0009,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.container.registry_vulnerability_alerts_critical_high_medium_enabled,container,security,cis_ibm_ibm_9.1_0058,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
"ibm.cos.bucket.cross.region.replication,.ibm.vpc.ebs.public.snapshot,.ibm.databases.instance.no.public.access,.ibm.iks.endpoints.not.publicly.accessible,.ibm.vpc.endpoint.for.ec2.enabled,.ibm.cos.account.level.public.access.blocks,.ibm.awslambda.function.not.publicly.accessible,.ibm.analytics.engine.cluster.master.nodes.no.public.ip,.ibm.vpc.instance.public.ip,.ibm.databases.snapshots.public.access,.ibm.databases.service.domains.not.publicly.accessible,.ibm.db2.warehouse.cluster.public.access,.ibm.awslambda.function.inside.vpc,.ibm.vpc.securitygroup.allow.ingress.from.internet.to.tcp.port.22,.ibm.lift.instance.no.public.access,.ibm.watson.studio.notebook.instance.without.direct.internet.access.configured,.ibm.schematics.managed.compliant.patching,.ibm.databases.cluster.default.admin,.ibm.databases.instance.default.admin",cos,security,pci_dss_v4_multi_cloud_2.2.1_0020;pci_dss_v4_multi_cloud_2.2.3_0022;pci_dss_v4_multi_cloud_2.2.6_0025;pci_dss_v4_multi_cloud_2.2.7_0026,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.cos.bucket.cross_region_replication,cos,security,iso27001_2022_multi_cloud_A.8.14_0069,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
"ibm.cos.bucket.lifecycle.enabled,.ibm.vpc.ebs.volume.protected.by.backup.plan,.ibm.databases.instance.backup.enabled,.ibm.databases.instance.protected.by.backup.plan,.ibm.cloudant.table.protected.by.backup.plan,.ibm.db2.warehouse.cluster.automated.snapshot,.ibm.databases.redis.cluster.backup.enabled,.ibm.cloudant.tables.pitr.enabled,.ibm.cos.bucket.object.versioning,.ibm.cos.bucket.cross.region.replication",cos,security,pci_dss_v4_multi_cloud_3.1.1_0032;pci_dss_v4_multi_cloud_3.1.2_0033,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
"ibm.cos.bucket.server.access.logging.enabled,.ibm.activity.tracker.s3.dataevents.read.enabled,.ibm.activity.tracker.multi.region.enabled,.ibm.activity.tracker.cloudwatch.logging.enabled,.ibm.db2.warehouse.cluster.audit.logging",cos,security,pci_dss_v4_multi_cloud_10.2.1_0143;pci_dss_v4_multi_cloud_10.3.1_0151;pci_dss_v4_multi_cloud_10.3.2_0152;pci_dss_v4_multi_cloud_10.3.3_0153;pci_dss_v4_multi_cloud_10.3.4_0154,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
"ibm.cos.bucket.server.access.logging.enabled,.ibm.activity.tracker.s3.dataevents.read.enabled,.ibm.activity.tracker.multi.region.enabled,.ibm.activity.tracker.cloudwatch.logging.enabled,.ibm.db2.warehouse.cluster.audit.logging,.ibm.scc.recorder.all.regions.enabled,.ibm.cos.bucket.object.versioning,.ibm.activity.tracker.log.file.validation.enabled,.ibm.cos.bucket.cross.region.replication",cos,security,pci_dss_v4_multi_cloud_10.5.1_0157,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.cosmosdb.account.firewall_use_selected_networks,cosmosdb,,"iso27001_2022_multi_cloud_A.8.20_0076;iso27001_2022_multi_cloud_A.8.20_0076,iso27001_2022_multi_cloud_A.8.21_0077,iso27001_2022_multi_cloud_A.8.22_0078;iso27001_2022_multi_cloud_A.8.21_0077;iso27001_2022_multi_cloud_A.8.22_0078",yes,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.cosmosdb.account.use_private_endpoints,cosmosdb,,soc2_multi_cloud_cc_3_3_0005,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.cost.management_allocation.allocation_cost_tag_policy_enforced,cost,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.cost.management_allocation.allocation_required_cost_tags_present,cost,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.cost.management_allocation.allocation_untagged_resource_alerts_enabled,cost,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.cost.management_anomaly.anomaly_alert_destinations_configured,cost,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.cost.management_anomaly.anomaly_detectors_enabled,cost,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.cost.management_anomaly.anomaly_severity_thresholds_configured,cost,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.cost.management_budget.budget_alert_destinations_configured,cost,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.cost.management_budget.budget_alert_thresholds_configured,cost,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.cost.management_budget.budget_budgets_defined_for_accounts_or_projects,cost,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.cost.management_budget.budget_modify_permissions_restricted,cost,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.cost.management_category.access_billing_admins_mfa_required,cost,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.cost.management_category.access_billing_console_rbac_least_privilege,cost,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.cost.management_category.access_cost_data_exports_private_and_encrypted,cost,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.cost.management_category.access_cost_export_destinations_least_privilege,cost,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.cost.management_commitment.savings_plan_approval_workflow_required,cost,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.cost.management_commitment.savings_plan_billing_admins_mfa_required,cost,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.cost.management_commitment.savings_plan_purchase_permissions_restricted,cost,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_catalog.analytics_catalog_cross_account_sharing_restricted,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_catalog.analytics_catalog_metadata_encryption_enabled,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_catalog.analytics_catalog_rbac_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_catalog.audit_logging_enabled,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_catalog.cross_account_sharing_restricted,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_catalog.datalake_catalog_audit_logging_enabled,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_catalog.datalake_catalog_cross_account_sharing_restricted,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_catalog.datalake_catalog_metaencryption_enabled,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_catalog.datalake_catalog_rbac_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_catalog.governance_catalog_change_audit_logging_enabled,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_catalog.governance_catalog_cross_account_sharing_review_required,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_catalog.governance_catalog_update_rbac_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_catalog.lineage_catalog_audit_logging_enabled,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_catalog.lineage_catalog_cross_account_sharing_restricted,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_catalog.lineage_catalog_rbac_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_catalog.lineage_catalog_store_encrypted,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_catalog.metadata_encryption_enabled,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_catalog.rbac_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_classifier.datalake_classifier_definition_version_pinned,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_classifier.datalake_classifier_rbac_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_classifier.datalake_classifier_source_trusted,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_classifier.definition_version_pinned,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_classifier.lineage_classifier_definition_version_pinned,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_classifier.lineage_classifier_rbac_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_classifier.lineage_classifier_source_trusted,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_classifier.rbac_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_classifier.source_trusted,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_connection.credentials_in_secrets_manager,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_connection.datalake_connection_credentials_in_secrets_manager,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_connection.datalake_connection_private_networking_enforced,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_connection.datalake_connection_role_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_connection.datalake_connection_tls_required,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_connection.lineage_connection_credentials_in_secrets_manager,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_connection.lineage_connection_private_networking_enforced,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_connection.lineage_connection_role_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_connection.lineage_connection_tls_required,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_connection.private_networking_enforced,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_connection.role_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_connection.tls_required,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_crawler.datalake_crawler_logs_enabled,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_crawler.datalake_crawler_network_private_only,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_crawler.datalake_crawler_role_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_crawler.datalake_crawler_scope_restricted_to_allowlist,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_crawler.lineage_crawler_logs_enabled,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_crawler.lineage_crawler_network_private_only,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_crawler.lineage_crawler_role_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_crawler.lineage_crawler_scope_restricted_to_allowlist,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_crawler.logs_enabled,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_crawler.network_private_only,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_crawler.role_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_crawler.scope_restricted_to_allowlist,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_database.cross_account_sharing_restricted,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_database.datalake_database_cross_account_sharing_restricted,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_database.datalake_database_encrypted,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_database.datalake_database_policy_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_database.encrypted,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_database.lineage_database_cross_account_sharing_restricted,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_database.lineage_database_encrypted,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_database.lineage_database_policy_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_database.policy_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_endpoint.catalog_dev_endpoint_encrypted,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_endpoint.catalog_dev_endpoint_no_public_access,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_endpoint.catalog_dev_endpoint_role_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_endpoint.datalake_dev_endpoint_encrypted,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_endpoint.datalake_dev_endpoint_no_public_access,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_endpoint.datalake_dev_endpoint_role_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_job.datalake_job_logs_and_metrics_enabled,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_job.datalake_job_network_private_only,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_job.datalake_job_role_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_job.datalake_job_script_location_private_and_encrypted,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_job.lineage_job_logs_and_metrics_enabled,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_job.lineage_job_network_private_only,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_job.lineage_job_role_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_job.lineage_job_script_location_private_and_encrypted,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_job.logs_and_metrics_enabled,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_job.network_private_only,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_job.role_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_job.script_location_private_and_encrypted,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_lineage.datalake_lineage_access_rbac_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_lineage.datalake_lineage_capture_enabled,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_lineage.datalake_lineage_export_destination_encrypted,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_lineage.governance_lineage_access_rbac_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_lineage.governance_lineage_capture_enabled,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_lineage.governance_lineage_export_destination_encrypted,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_ml_transform.datalake_ml_transform_logs_enabled,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_ml_transform.datalake_ml_transform_network_private_only,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_ml_transform.datalake_ml_transform_role_least_privilege,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_ml_transform.lineage_ml_transform_logs_enabled,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
ibm.data.catalog_ml_transform.lineage_ml_transform_network_private_only,data,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
