catalog_rule_id,service,category,compliance_ids,has_compliance_ids,config_covered,config_rule_ids,config_best_jaccard,ciem_covered,ciem_rule_ids,coverage_status,covered,ai_match_rule_id,ai_confidence,ai_reasoning
alicloud.ASR Source Server.resilience_security_dr_source_encryption_at_rest_cmek_where_supported,,resilience_recovery,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.ASR Source Server.resilience_security_dr_source_min_telemtry_required_no_pii,,resilience_recovery,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.ActionTrail.privacy_security_audit_retention_days_minimum,,privacy_protection,cis_alicloud_alicloud_6.4_0181,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Alibaba Cloud CDN / DCDN.edge_security_cdn_cache_key_minimal_query_and_cookie_variants,,edge,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Alibaba Cloud CDN Cache Policy.edge_security_cache_policy_allowlists_minimal_query_headers_cookies,,edge,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Alibaba Cloud Config - Aggregators.configuration_management_security_config_aggregation_auto_enroll_new_accounts,,configuration_management,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Alibaba Cloud Config - Aggregators.configuration_management_security_config_aggregation_org_aggregator_enabled,,configuration_management,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Alibaba Cloud Config - Baseline Library.configuration_management_security_config_baseline_conformance_pack_deployed,,configuration_management,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Alibaba Cloud Config - Baseline Library.configuration_management_security_config_baseline_parameters_set,,configuration_management,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Alibaba Cloud Config - Compliance.configuration_management_security_config_compliance_evidence_export_configured,,configuration_management,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Alibaba Cloud Config - Compliance.configuration_management_security_config_compliance_reporting_dashboards_enabled,,configuration_management,cisa_ce_v1_multi_cloud_Your_Systems-1_0006,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Alibaba Cloud Config - Remediation.configuration_management_security_config_remediation_manual_runbooks_attached,,configuration_management,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Alibaba Cloud DNS Health Check.dns_security_health_check_alerts_configured,,dns,cis_alicloud_alicloud_2.22_0156,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Alibaba Cloud DNS Record.dns_security_record_set_alias_targets_in_approved_services,,dns,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Alibaba Cloud DNS Record.dns_security_record_set_no_rfc1918_in_public_zones,,dns,"iso27001_2022_multi_cloud_A.8.1_0064;iso27001_2022_multi_cloud_A.8.1_0064,iso27001_2022_multi_cloud_A.8.27_0083;iso27001_2022_multi_cloud_A.8.27_0083",yes,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.ApsaraDB for MongoDB ReplicaSet/Sharded Cluster.db_security_cluster_minor_version_auto_upgrade_enabled,,db,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.ApsaraMQ for RocketMQ / MNS Queue.data_protection_storage_security_queue_auth_required,,data_protection_storage,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.ApsaraVideo Live Stream.streaming_security_video_retention_days_minimum_configured,,streaming_data,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Auto Scaling (ESS) Group.compute_security_instance_group_uses_approved_launch_template,,compute_host_security,"iso27001_2022_multi_cloud_A.8.20_0076;iso27001_2022_multi_cloud_A.8.20_0076,iso27001_2022_multi_cloud_A.8.21_0077,iso27001_2022_multi_cloud_A.8.22_0078;iso27001_2022_multi_cloud_A.8.21_0077;iso27001_2022_multi_cloud_A.8.22_0078",yes,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Billing Management - Cost Anomaly Detection.cost_security_anomaly_alert_destinations_configured,,cost,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Billing Management - Cost Anomaly Detection.cost_security_anomaly_severity_thresholds_configured,,cost,"canada_pbmm_moderate_multi_cloud_CCCS_IR-4_0072;canada_pbmm_moderate_multi_cloud_CCCS_IR-4_0072,cisa_ce_v1_multi_cloud_Your_Data-3_0019,fedramp_moderate_multi_cloud_IR-4_0205,fedramp_moderate_multi_cloud_IR-4_11_0210,fedramp_moderate_multi_cloud_IR-4_1_0206,fedramp_moderate_multi_cloud_IR-4_2_0207,fedramp_moderate_multi_cloud_IR-4_4_0208,fedramp_moderate_multi_cloud_IR-4_6_0209,nist_800_53_rev5_multi_cloud_IR-4-a_0625,rbi_nbfc_multi_cloud_2.7_0011;cisa_ce_v1_multi_cloud_Your_Data-3_0019;fedramp_moderate_multi_cloud_IR-4_0205;fedramp_moderate_multi_cloud_IR-4_11_0210;fedramp_moderate_multi_cloud_IR-4_1_0206;fedramp_moderate_multi_cloud_IR-4_2_0207;fedramp_moderate_multi_cloud_IR-4_4_0208;fedramp_moderate_multi_cloud_IR-4_6_0209;nist_800_53_rev5_multi_cloud_IR-4-a_0625;rbi_nbfc_multi_cloud_2.7_0011",yes,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Billing Management - Cost Center.cost_security_allocation_cost_tag_policy_enforced,,cost,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Billing Management - Cost Center.cost_security_allocation_required_cost_tags_present,,cost,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Billing Management - Cost Center.cost_security_allocation_untagged_resource_alerts_enabled,,cost,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Budgets (Billing Management).cost_security_budget_alert_destinations_configured,,cost,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Budgets (Billing Management).cost_security_budget_alert_thresholds_configured,,cost,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Budgets (Billing Management).cost_security_budget_budgets_defined_for_accounts_or_projects,,cost,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.CDN Origin Policy.edge_security_origin_request_policy_forward_cookies_minimal,,edge,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.CDN Origin Policy.edge_security_origin_request_policy_forward_headers_minimal,,edge,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.CDN Origin Policy.edge_security_origin_request_policy_forward_querystrings_minimal,,edge,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.CDN Rule Engine.edge_security_rule_has_effective_action_not_count_only,,edge,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.CDN Rule Engine.edge_security_rule_priority_unique_within_web_acl,,edge,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.CDN Rule Engine.edge_security_rule_references_valid_ip_or_regex_sets_only,,edge,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.CFW/WAF IP Sets.threat_security_ip_set_used_by_detectors,,threat_detection,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Certificate Management Service - Private CA.secrets_security_private_ca_path_length_constraints_set,,secrets_key_mgmt,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Cloud Assistant + OOS (Patch Mgmt).vuln_security_maintenance_window_defined,,vulnerability_management,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Cloud Firewall (CFW).network_security_firewall_rule_groups_attached,,network_perimeter,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Cloud Firewall Address Book.edge_security_ip_set_not_empty,,edge,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Cloud Firewall Address Book.edge_security_ip_set_used_by_at_least_one_rule,,edge,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.CloudMonitor (CMS).api_security_monitoring_api_execution_logging_level_minimum_error,,api_security,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.CloudMonitor (CMS).api_security_monitoring_api_logs_retention_days_minimum,,api_security,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.CloudMonitor Alert Escalation.incident_security_escalation_oncall_contacts_verified,,incident_response,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.CloudMonitor Alerts.incident_security_notification_destinations_configured,,incident_response,"iso27001_2022_multi_cloud_A.5.5_0037;iso27001_2022_multi_cloud_A.5.5_0037,iso27001_2022_multi_cloud_A.5.6_0038,soc2_multi_cloud_cc_1_3_0001;iso27001_2022_multi_cloud_A.5.6_0038;soc2_multi_cloud_cc_1_3_0001",yes,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.CloudMonitor Anomaly Detection.monitoring_security_anomaly_alerts_configured,,monitoring_security,"iso27001_2022_multi_cloud_A.5.7_0039;iso27001_2022_multi_cloud_A.5.7_0039,soc2_multi_cloud_cc_3_3_0005;soc2_multi_cloud_cc_3_3_0005",yes,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.CloudMonitor Anomaly Detection.monitoring_security_anomaly_training_data_sources_approved,,monitoring_security,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.CloudMonitor Dashboard.monitoring_security_dashboard_sharing_restricted_to_org,,monitoring_security,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.CloudMonitor/ARMS for EMR/MaxCompute.data_analytics_security_monitoring_admin_activity_logging_enabled,,data_analytics,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.CloudMonitor/ARMS for EMR/MaxCompute.data_analytics_security_monitoring_logs_retention_days_minimum,,data_analytics,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.CloudMonitor/ARMS for EMR/MaxCompute.data_analytics_security_monitoring_query_access_logging_enabled,,data_analytics,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Config Aggregator.governance_security_aggregation_authorization_present_and_valid,,governance_compliance,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Config Aggregator.governance_security_aggregator_auto_enroll_new_accounts,,governance_compliance,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Config Aggregator.governance_security_aggregator_org_aggregator_enabled,,governance_compliance,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Config Aggregators (Cross-Account).governance_security_aggregation_authorization_not_expired_or_revoked,,governance_compliance,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Config Aggregators (Cross-Account).governance_security_aggregation_authorization_target_accounts_correct,,governance_compliance,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Container Registry (ACR) Lifecycle Policy.supply_chain_security_lifecycle_policy_unused_or_old_tags_expire,,supply_chain_registries,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Customer Gateway (VPN).network_security_cgw_ip_addresses_valid_and_owned,,network_perimeter,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Customer Gateway (VPN).network_security_cgw_no_public_management_interfaces_exposed,,network_perimeter,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.DCDN.edge_security_cache_policy_allowlists_minimal_query_headers_cookies,,edge,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.DLF Classifiers.datalake_security_classifier_definition_version_pinned,,datalake,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.DLF Schema.datalake_security_schema_version_immutability_enforced,,datalake,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.DSC Classification.lineage_security_classifier_definition_version_pinned,,lineage,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Data Security Center (DSC) Classification.data_governance_security_classification_auto_classification_enabled_where_supported,,data_governance,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.Data Security Center (DSC) Classification.data_governance_security_classification_required_sensitivity_tags_present,,data_governance,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.DataWorks DQC Expression.data_quality_security_rule_definition_version_pinned,,data_quality,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.DataWorks DQC Expression.data_quality_security_rule_source_trusted,,data_quality,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.DataWorks DQC Rule.lineage_security_rule_definition_version_pinned,,lineage,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.DataWorks DQC Ruleset.data_catalog_security_ruleset_version_pinned,,data_catalog,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.DataWorks DQC Ruleset.data_quality_security_ruleset_version_immutable,,data_quality,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.DataWorks DQC Ruleset.lineage_security_ruleset_version_pinned,,lineage,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.DataWorks Data Classification.data_catalog_security_classifier_definition_version_pinned,,data_catalog,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.DataWorks Development Environment.data_catalog_security_dev_endpoint_encrypted,,data_catalog,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.DataWorks Lineage.data_governance_security_lineage_capture_enabled,,data_governance,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.DataWorks Lineage.datalake_security_lineage_capture_enabled,,datalake,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.DataWorks Logical DB / MaxCompute Project.data_catalog_security_database_encrypted,,data_catalog,"iso27001_2022_multi_cloud_A.8.16_0071;iso27001_2022_multi_cloud_A.8.16_0071,soc2_multi_cloud_cc_7_2_0016,soc2_multi_cloud_cc_7_3_0017,soc2_multi_cloud_cc_a_1_1_0021;soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_a_1_1_0021",yes,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.DataWorks Param Attribute.data_pipeline_security_parameter_metadata_disallowed_attribute_keys_blocked,,data_pipeline,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.DataWorks Param Constraints.data_pipeline_security_parameter_constraint_allowlist_defined_when_applicable,,data_pipeline,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.DataWorks Param Constraints.data_pipeline_security_parameter_constraint_max_length_defined_when_applicable,,data_pipeline,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.DataWorks Param Constraints.data_pipeline_security_parameter_constraint_min_length_defined_when_applicable,,data_pipeline,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.DataWorks Param Constraints.data_pipeline_security_parameter_constraint_pattern_defined_when_applicable,,data_pipeline,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.DataWorks Parameter Object.data_pipeline_security_parameter_binding_only_expected_params_bound,,data_pipeline,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.DataWorks Parameter.data_pipeline_security_parameter_allowed_values_defined_where_applicable,,data_pipeline,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.DataWorks Parameter.data_pipeline_security_parameter_default_not_sensitive,,data_pipeline,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
alicloud.DataWorks Parameter.data_pipeline_security_parameter_max_length_defined_where_applicable,,data_pipeline,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
