rule_id,provider,service,category,severity,title,description,check_type,complexity,frameworks,compliance_ids,source_file
alicloud.oss.presigned.stored_policy_configured,alicloud,oss,presigned,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,alicloud_rule_config/oss/alicloud.oss.presigned.stored_policy_configured.yaml
alicloud.ram.group.has_users_check,alicloud,ram,group,MEDIUM,Grant access based on need-to-know and least privilege,Grant access based on need-to-know and least privilege,config,L2_API_CONFIG,CISA_CE,cisa_ce_v1_Your_Surroundings_2,alicloud_rule_config/ram/alicloud.ram.group.has_users_check.yaml
alicloud.ram.no.guest_accounts_with_permissions_restricted,alicloud,ram,no,MEDIUM,Guest Account Management,Guest Account Management,config,L2_API_CONFIG,RBI_BANK,rbi_bank_9.3,alicloud_rule_config/ram/alicloud.ram.no.guest_accounts_with_permissions_restricted.yaml
alicloud.ram.notification.group_mapping_configured,alicloud,ram,notification,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,alicloud_rule_config/ram/alicloud.ram.notification.group_mapping_configured.yaml
alicloud.ram.password.policy_compliance_enabled,alicloud,ram,password,MEDIUM,Access Control,Access Control,config,L1_API_BOOLEAN,CISA_CE;RBI_BANK;RBI_NBFC,cisa_ce_v1_Your_Surroundings_3;rbi_bank_3.2;rbi_nbfc_2.5;rbi_nbfc_7.2,alicloud_rule_config/ram/alicloud.ram.password.policy_compliance_enabled.yaml
alicloud.ram.password.policy_lowercase_check,alicloud,ram,password,MEDIUM,Ensure RAM password policy requires at least one lowercase  letter,Ensure RAM password policy requires at least one lowercase  letter,config,L2_API_CONFIG,CIS_ALICLOUD,cis_alicloud_1.8,alicloud_rule_config/ram/alicloud.ram.password.policy_lowercase_check.yaml
alicloud.ram.password.policy_minimum_length_check,alicloud,ram,password,MEDIUM,Ensure RAM password policy requires minimum length of 14  or greater,Ensure RAM password policy requires minimum length of 14  or greater,config,L2_API_CONFIG,CIS_ALICLOUD,cis_alicloud_1.11,alicloud_rule_config/ram/alicloud.ram.password.policy_minimum_length_check.yaml
alicloud.ram.password.policy_require_numbers_check,alicloud,ram,password,MEDIUM,Ensure RAM password policy require at least one number,Ensure RAM password policy require at least one number,config,L2_API_CONFIG,CIS_ALICLOUD,cis_alicloud_1.10,alicloud_rule_config/ram/alicloud.ram.password.policy_require_numbers_check.yaml
alicloud.ram.password.policy_require_symbols_configured,alicloud,ram,password,MEDIUM,Ensure RAM password policy require at least one symbol,Ensure RAM password policy require at least one symbol,config,L2_API_CONFIG,CIS_ALICLOUD,cis_alicloud_1.9,alicloud_rule_config/ram/alicloud.ram.password.policy_require_symbols_configured.yaml
alicloud.ram.password.policy_require_uppercase_configured,alicloud,ram,password,MEDIUM,Ensure RAM password policy requires at least one uppercase  letter,Ensure RAM password policy requires at least one uppercase  letter,config,L2_API_CONFIG,CIS_ALICLOUD,cis_alicloud_1.7,alicloud_rule_config/ram/alicloud.ram.password.policy_require_uppercase_configured.yaml
alicloud.ram.password_policy.hide_feedback_configured,alicloud,ram,password_policy,MEDIUM,(refined),(refined),config,L2_API_CONFIG,NIST_800_171,NIST_800_171/3.5.11,alicloud_rule_config/ram/alicloud.ram.password_policy.hide_feedback_configured.yaml
alicloud.ram.password_policy.login_attempt_limit_configured,alicloud,ram,password_policy,MEDIUM,PARTIAL: alicloud.ram.password_policy.login_attempt_limit ||| verifies config exists but not testing execution,PARTIAL: alicloud.ram.password_policy.login_attempt_limit ||| verifies config exists but not testing execution,config,L2_API_CONFIG,NIST_800_171,NIST_800_171/3.1.8,alicloud_rule_config/ram/alicloud.ram.password_policy.login_attempt_limit_configured.yaml
alicloud.ram.password_policy.max_password_age_configured,alicloud,ram,password_policy,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,alicloud_rule_config/ram/alicloud.ram.password_policy.max_password_age_configured.yaml
alicloud.ram.policy_configured,alicloud,ram,policy_configured,MEDIUM,Check that RAM policies or resource directory controls enforce change approval.,Check that RAM policies or resource directory controls enforce change approval.,config,L2_API_CONFIG,NIST_800_171,NIST_800_171/3.4.4,alicloud_rule_config/ram/alicloud.ram.policy_configured.yaml
alicloud.ram.policy.attached_only_to_group_or_roles_configured,alicloud,ram,policy,MEDIUM,3_4_6: 3.4.6 Employ the principle of least functionality by configuring organiza,3_4_6: 3.4.6 Employ the principle of least functionality by configuring organiza,config,L2_API_CONFIG,CANADA_PBMM;FedRAMP_Moderate;ISO27001_2022;NIST_800_171;NIST_800_53;SOC2,canada_pbmm_moderate_CCCS_CM_9;fedramp_moderate_CM_9;iso27001_2022_A.5.15;iso27001_2022_A.9.2;iso27001_2022_A.9.4;...(+29 more),alicloud_rule_config/ram/alicloud.ram.policy.attached_only_to_group_or_roles_configured.yaml
alicloud.ram.policy.deny_maintenance_tools_restricted,alicloud,ram,policy,MEDIUM,Check RAM policies for denies on actions related to maintenance tools.,Check RAM policies for denies on actions related to maintenance tools.; (refined),config,L4_POLICY_PARSE,CANADA_PBMM,CANADA_PBMM/MA-3(1);CANADA_PBMM/MA-3(2),alicloud_rule_config/ram/alicloud.ram.policy.deny_maintenance_tools_restricted.yaml
alicloud.ram.policy.external_entities_configured,alicloud,ram,policy,MEDIUM,Check RAM policy statements for external Alibaba Cloud accounts or entities.,Check RAM policy statements for external Alibaba Cloud accounts or entities.; Check RAM policies for principals from external Alibaba Cloud accounts.,config,L4_POLICY_PARSE,CANADA_PBMM,CANADA_PBMM/AC-20(1);CANADA_PBMM/AC-20(2),alicloud_rule_config/ram/alicloud.ram.policy.external_entities_configured.yaml
alicloud.ram.policy.overly_permissive_configured,alicloud,ram,policy,MEDIUM,CCCS AC-6: Least Privilege,CCCS AC-6: Least Privilege,config,L2_API_CONFIG,CANADA_PBMM;FedRAMP_Moderate,canada_pbmm_moderate_CCCS_AC_6;fedramp_moderate_AC_6,alicloud_rule_config/ram/alicloud.ram.policy.overly_permissive_configured.yaml
alicloud.ram.role.custom_policies_configured,alicloud,ram,role,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/AC-6,alicloud_rule_config/ram/alicloud.ram.role.custom_policies_configured.yaml
alicloud.ram.role.least_privilege_enforced,alicloud,ram,role,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,alicloud_rule_config/ram/alicloud.ram.role.least_privilege_enforced.yaml
alicloud.ram.role.policy_attachments_configured,alicloud,ram,role,MEDIUM,(refined),(refined),config,L4_POLICY_PARSE,CIS,CIS/4.1.6,alicloud_rule_config/ram/alicloud.ram.role.policy_attachments_configured.yaml
alicloud.ram.role.trust_policy_external_ids_configured,alicloud,ram,role,MEDIUM,Check RAM role trust policies for unauthorized external Alibaba Cloud accounts.,Check RAM role trust policies for unauthorized external Alibaba Cloud accounts.,config,L4_POLICY_PARSE,CANADA_PBMM,CANADA_PBMM/SA-9(2),alicloud_rule_config/ram/alicloud.ram.role.trust_policy_external_ids_configured.yaml
alicloud.ram.role.wildcard_action_configured,alicloud,ram,role,HIGH,(refined),(refined),config,L2_API_CONFIG,CIS_ALICLOUD,CIS_ALICLOUD/4.1.3,alicloud_rule_config/ram/alicloud.ram.role.wildcard_action_configured.yaml
alicloud.ram.root.hardware_mfa_enabled,alicloud,ram,root,HIGH,164_308_a_3_ii_a: 164.308(a)(3)(ii)(A) Authorization and/or supervision,164_308_a_3_ii_a: 164.308(a)(3)(ii)(A) Authorization and/or supervision,config,L1_API_BOOLEAN,CISA_CE;GDPR;HIPAA;NIST_800_171;NIST_800_53,cisa_ce_v1_Booting_Up_2;gdpr_article_25;hipaa_164_308_a_3_ii_a;hipaa_164_312_d;nist_800_171_r2_3_1_1;...(+12 more),alicloud_rule_config/ram/alicloud.ram.root.hardware_mfa_enabled.yaml
alicloud.ram.security.contact_information_configured,alicloud,ram,security,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,alicloud_rule_config/ram/alicloud.ram.security.contact_information_configured.yaml
alicloud.ram.securityaudit.role_created_configured,alicloud,ram,securityaudit,MEDIUM,Segregation of Duties,Segregation of Duties,config,L2_API_CONFIG,ISO27001_2022,iso27001_2022_A.5.3,alicloud_rule_config/ram/alicloud.ram.securityaudit.role_created_configured.yaml
alicloud.ram.support.role_created_configured,alicloud,ram,support,MEDIUM,Article 25 Data protection by design and by default,Article 25 Data protection by design and by default,config,L2_API_CONFIG,GDPR,gdpr_article_25,alicloud_rule_config/ram/alicloud.ram.support.role_created_configured.yaml
alicloud.ram.user.account_management_enabled,alicloud,ram,user,MEDIUM,(refined),(refined),config,L1_API_BOOLEAN,CANADA_PBMM,CANADA_PBMM/AC-2(1),alicloud_rule_config/ram/alicloud.ram.user.account_management_enabled.yaml
alicloud.ram.user.allow_login_profile_restricted,alicloud,ram,user,MEDIUM,Check that RAM user login profiles require MFA for account management.,Check that RAM user login profiles require MFA for account management.,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/AC-2(9),alicloud_rule_config/ram/alicloud.ram.user.allow_login_profile_restricted.yaml
alicloud.ram.user.anonymous_auth_disabled,alicloud,ram,user,HIGH,(refined),(refined),config,L1_API_BOOLEAN,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,alicloud_rule_config/ram/alicloud.ram.user.anonymous_auth_disabled.yaml
alicloud.ram.user.console_access_unused_disabled,alicloud,ram,user,MEDIUM,164_308_a_3_ii_b: 164.308(a)(3)(ii)(B) Workforce clearance procedure,164_308_a_3_ii_b: 164.308(a)(3)(ii)(B) Workforce clearance procedure,config,L1_API_BOOLEAN,CANADA_PBMM;FedRAMP_Moderate;GDPR;HIPAA;ISO27001_2022;NIST_800_171;NIST_800_53;PCI_DSS;SOC2,canada_pbmm_moderate_CCCS_AC_2;fedramp_moderate_AC_2;fedramp_moderate_AC_2_1;fedramp_moderate_AC_2_11;fedramp_moderate_AC_2_12;...(+27 more),alicloud_rule_config/ram/alicloud.ram.user.console_access_unused_disabled.yaml
alicloud.ram.user.in_group_configured,alicloud,ram,user,MEDIUM,Grant access based on need-to-know and least privilege,Grant access based on need-to-know and least privilege,config,L2_API_CONFIG,CISA_CE,cisa_ce_v1_Your_Surroundings_2,alicloud_rule_config/ram/alicloud.ram.user.in_group_configured.yaml
alicloud.ram.user.inactive_disable_configured,alicloud,ram,user,MEDIUM,Check that RAM users inactive for 90 days are disabled.,Check that RAM users inactive for 90 days are disabled.,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/AC-2(3),alicloud_rule_config/ram/alicloud.ram.user.inactive_disable_configured.yaml
alicloud.ram.user.login_profile_max_session_hours_configured,alicloud,ram,user,MEDIUM,PARTIAL: alicloud.ram.user.login_profile.max_session_hours ||| verifies console login session duration but not for RAM role or API key sessions,PARTIAL: alicloud.ram.user.login_profile.max_session_hours ||| verifies console login session duration but not for RAM role or API key sessions,config,L2_API_CONFIG,NIST_800_171,NIST_800_171/3.1.11,alicloud_rule_config/ram/alicloud.ram.user.login_profile_max_session_hours_configured.yaml
alicloud.ram.user.mfa_enabled,alicloud,ram,user,HIGH,Access Control,Access Control,config,L1_API_BOOLEAN,CANADA_PBMM;CISA_CE;FedRAMP_Moderate;RBI_BANK;RBI_NBFC,canada_pbmm_moderate_CCCS_IA_2;cisa_ce_v1_Booting_Up_2;cisa_ce_v1_Your_Surroundings_1;cisa_ce_v1_Your_Systems_2;fedramp_moderate_IA_2;...(+3 more),alicloud_rule_config/ram/alicloud.ram.user.mfa_enabled.yaml
alicloud.ram.user.no_inline_policies_enforced,alicloud,ram,user,MEDIUM,Access Control Management,Access Control Management,config,L4_POLICY_PARSE,CISA_CE;RBI_BANK,cisa_ce_v1_Your_Surroundings_2;rbi_bank_3.2,alicloud_rule_config/ram/alicloud.ram.user.no_inline_policies_enforced.yaml
alicloud.ram.user.password_policy_enforce_change_configured,alicloud,ram,user,MEDIUM,PARTIAL: alicloud.ram.user.password_policy.enforce_change ||| verifies password policy for RAM users exists but does not directly enforce shared crede,PARTIAL: alicloud.ram.user.password_policy.enforce_change ||| verifies password policy for RAM users exists but does not directly enforce shared crede,config,L2_API_CONFIG,PCI_DSS,PCI_DSS/8.2.2,alicloud_rule_config/ram/alicloud.ram.user.password_policy_enforce_change_configured.yaml
alicloud.ram.user.policy_attachment_check,alicloud,ram,user,MEDIUM,Ensure RAM policies are attached only to groups or roles,Ensure RAM policies are attached only to groups or roles,config,L2_API_CONFIG,CIS_ALICLOUD,cis_alicloud_1.16,alicloud_rule_config/ram/alicloud.ram.user.policy_attachment_check.yaml
alicloud.ram.user.security_key_enforcement_configured,alicloud,ram,user,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,alicloud_rule_config/ram/alicloud.ram.user.security_key_enforcement_configured.yaml
alicloud.ram.user.tenant_admin_access_keys_absent_configured,alicloud,ram,user,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,alicloud_rule_config/ram/alicloud.ram.user.tenant_admin_access_keys_absent_configured.yaml
