rule_id,provider,service,category,severity,title,description,check_type,complexity,frameworks,compliance_ids,source_file
oci.compute.instance.disaster_recovery_enabled,oracle,compute,instance,MEDIUM,Check that Oracle Compute instances have disaster recovery configured via cross-region backups or replication.,Check that Oracle Compute instances have disaster recovery configured via cross-region backups or replication.; Check that Oracle Compute instances ha,config,L1_API_BOOLEAN,CANADA_PBMM,CANADA_PBMM/CP-2(1);CANADA_PBMM/CP-2(3);CANADA_PBMM/CP-2(5),oracle_rule_config/compute/oci.compute.instance.disaster_recovery_enabled.yaml
oci.compute.instance.fault_domain_configured,oracle,compute,instance,MEDIUM,Check Compute instances are distributed across fault domains for high availability,Check Compute instances are distributed across fault domains for high availability,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/CP-2(6),oracle_rule_config/compute/oci.compute.instance.fault_domain_configured.yaml
oci.compute.instance.image_scan_enabled,oracle,compute,instance,MEDIUM,PARTIAL: oci.compute.instance.image_scan ||| verifies config exists for platform images but not custom images or real-time file scanning,PARTIAL: oci.compute.instance.image_scan ||| verifies config exists for platform images but not custom images or real-time file scanning,config,L1_API_BOOLEAN,NIST_800_171,NIST_800_171/3.14.5,oracle_rule_config/compute/oci.compute.instance.image_scan_enabled.yaml
oci.compute.instance.inventory_enabled,oracle,compute,instance,MEDIUM,Check that all OCI compute instances are tracked in an inventory system via defined tags or compartment structure.,Check that all OCI compute instances are tracked in an inventory system via defined tags or compartment structure.; (refined),config,L1_API_BOOLEAN,CANADA_PBMM,CANADA_PBMM/CM-8(1);CANADA_PBMM/CM-8(2);CANADA_PBMM/CM-8(3);CANADA_PBMM/CM-8(5),oracle_rule_config/compute/oci.compute.instance.inventory_enabled.yaml
oci.compute.instance.maintenance_behavior_configured,oracle,compute,instance,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/MA-4(2),oracle_rule_config/compute/oci.compute.instance.maintenance_behavior_configured.yaml
oci.compute.instance.maintenance_policy_configured,oracle,compute,instance,MEDIUM,"PARTIAL: oci.compute.instance.maintenance_policy ||| verifies customer-managed maintenance window configuration exists, but nonlocal execution is mana","PARTIAL: oci.compute.instance.maintenance_policy ||| verifies customer-managed maintenance window configuration exists, but nonlocal execution is mana",config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/MA-4(3),oracle_rule_config/compute/oci.compute.instance.maintenance_policy_configured.yaml
oci.compute.instance.management_agent_configured,oracle,compute,instance,MEDIUM,"PARTIAL: oci.compute.instance.management_agent ||| verifies OS Management Service agent is installed and configured for patching, but not patch execut","PARTIAL: oci.compute.instance.management_agent ||| verifies OS Management Service agent is installed and configured for patching, but not patch execut",config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/SI-2(2),oracle_rule_config/compute/oci.compute.instance.management_agent_configured.yaml
oci.compute.instance.namespace_configured,oracle,compute,instance,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS_OCI,CIS_OCI/4.5.1,oracle_rule_config/compute/oci.compute.instance.namespace_configured.yaml
oci.compute.instance.recovery_attributes_configured,oracle,compute,instance,MEDIUM,Check Compute instances have termination protection or are in an Instance Configuration for recovery.,Check Compute instances have termination protection or are in an Instance Configuration for recovery.,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/CP-2(4),oracle_rule_config/compute/oci.compute.instance.recovery_attributes_configured.yaml
oci.compute.instance.required_tags_configured,oracle,compute,instance,MEDIUM,Check that OCI compute instances have required tags for configuration management.,Check that OCI compute instances have required tags for configuration management.,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/CM-6(1),oracle_rule_config/compute/oci.compute.instance.required_tags_configured.yaml
oci.compute.instance.source_details_configured,oracle,compute,instance,MEDIUM,Check that compute instances are launched from an approved baseline image.,Check that compute instances are launched from an approved baseline image.; Check that compute instances are launched from approved images.; (refined),config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/CM-2(2);CANADA_PBMM/CM-3(6),oracle_rule_config/compute/oci.compute.instance.source_details_configured.yaml
oci.compute.instance.time_sync_configured,oracle,compute,instance,MEDIUM,Check if OCI compute instances are configured to use Oracle-provided NTP servers.,Check if OCI compute instances are configured to use Oracle-provided NTP servers.; (refined),config,L5_NEEDS_AGENT,PCI_DSS,PCI_DSS/10.6.1,oracle_rule_config/compute/oci.compute.instance.time_sync_configured.yaml
oci.containerregistry.not.publicly_accessible_restricted,oracle,containerregistry,not,HIGH,"CC6.1 The entity implements logical access security software, infrastructure, an","CC6.1 The entity implements logical access security software, infrastructure, an",config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.8.1;iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_1,oracle_rule_config/containerregistry/oci.containerregistry.not.publicly_accessible_restricted.yaml
oci.core.local_peering_gateway.route_table_id_configured,oracle,core,local_peering_gateway,MEDIUM,Check that local peering gateways are associated with a restrictive route table.,Check that local peering gateways are associated with a restrictive route table.; Check that local peering gateways are associated with a route table,config,L3_API_LIST_CROSS,CANADA_PBMM,CANADA_PBMM/CA-3(3);CANADA_PBMM/CA-3(5),oracle_rule_config/core/oci.core.local_peering_gateway.route_table_id_configured.yaml
oci.core.security_list.deny_all_ingress_restricted,oracle,core,security_list,MEDIUM,Check that a security list denies all inbound traffic by default.,Check that a security list denies all inbound traffic by default.; Check that a security list has a stateful ingress rule denying all traffic.,config,L3_API_LIST_CROSS,CANADA_PBMM,CANADA_PBMM/SC-7(4);CANADA_PBMM/SC-7(5),oracle_rule_config/core/oci.core.security_list.deny_all_ingress_restricted.yaml
oci.core.security_list.least_functionality_configured,oracle,core,security_list,MEDIUM,"Check that VCN security list ingress rules are not overly permissive (e.g., source CIDR 0.0.0.0/0).","Check that VCN security list ingress rules are not overly permissive (e.g., source CIDR 0.0.0.0/0).",config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/CM-7(1),oracle_rule_config/core/oci.core.security_list.least_functionality_configured.yaml
oci.database.connection.credentials_in_vault_configured,oracle,database,connection,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,oracle_rule_config/database/oci.database.connection.credentials_in_vault_configured.yaml
oci.disaster_recovery.dr_protection_group.config_configured,oracle,disaster_recovery,dr_protection_group,MEDIUM,Check that OCI Disaster Recovery protection groups are configured for replication to a remote region.,Check that OCI Disaster Recovery protection groups are configured for replication to a remote region.,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/CP-8(1),oracle_rule_config/disaster_recovery/oci.disaster_recovery.dr_protection_group.config_configured.yaml
oci.dns.zone.protection_enabled,oracle,dns,zone,MEDIUM,(refined),(refined),config,L1_API_BOOLEAN,CANADA_PBMM,CANADA_PBMM/CP-8(3),oracle_rule_config/dns/oci.dns.zone.protection_enabled.yaml
oci.functions.function.dynamic_group_least_privilege_enforced,oracle,functions,function,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,oracle_rule_config/functions/oci.functions.function.dynamic_group_least_privilege_enforced.yaml
oci.iam.policy.deny_maintenance_tools_restricted,oracle,iam,policy,MEDIUM,Check IAM policies for statements denying maintenance tool usage.,Check IAM policies for statements denying maintenance tool usage.,config,L4_POLICY_PARSE,CANADA_PBMM,CANADA_PBMM/MA-3(2),oracle_rule_config/iam/oci.iam.policy.deny_maintenance_tools_restricted.yaml
oci.iam.policy.statements_external_principals_configured,oracle,iam,policy,MEDIUM,Check IAM policy statements for unauthorized external principals.,Check IAM policy statements for unauthorized external principals.,config,L4_POLICY_PARSE,CANADA_PBMM,CANADA_PBMM/SA-9(5),oracle_rule_config/iam/oci.iam.policy.statements_external_principals_configured.yaml
oci.iam.policy.system_authenticated_non_default_configured,oracle,iam,policy,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS_OCI,CIS_OCI/4.1.5,oracle_rule_config/iam/oci.iam.policy.system_authenticated_non_default_configured.yaml
oci.iam.policy.temporary_token_expiry_configured,oracle,iam,policy,MEDIUM,(refined),(refined),config,L4_POLICY_PARSE,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,oracle_rule_config/iam/oci.iam.policy.temporary_token_expiry_configured.yaml
oci.iam.role.kms_enforce_separation_of_duties_configured,oracle,iam,role,HIGH,Access Control,Access Control,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.5.15;iso27001_2022_A.5.3;iso27001_2022_A.8.2;soc2_cc_1_3;soc2_cc_6_3,oracle_rule_config/iam/oci.iam.role.kms_enforce_separation_of_duties_configured.yaml
oci.iam.role.sa_enforce_separation_of_duties_configured,oracle,iam,role,MEDIUM,Access Control,Access Control,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.5.15;iso27001_2022_A.5.18;iso27001_2022_A.5.3;iso27001_2022_A.8.2;soc2_cc_1_3;...(+1 more),oracle_rule_config/iam/oci.iam.role.sa_enforce_separation_of_duties_configured.yaml
oci.iam.user.allow_customer_secret_keys_restricted,oracle,iam,user,MEDIUM,Check that customer secret keys are not created for account management.,Check that customer secret keys are not created for account management.,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/AC-2(9),oracle_rule_config/iam/oci.iam.user.allow_customer_secret_keys_restricted.yaml
oci.iam.user.anonymous_auth_disabled,oracle,iam,user,HIGH,(refined),(refined),config,L1_API_BOOLEAN,CIS,CIS/3.2.1,oracle_rule_config/iam/oci.iam.user.anonymous_auth_disabled.yaml
oci.iam.user.last_successful_login_configured,oracle,iam,user,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,oracle_rule_config/iam/oci.iam.user.last_successful_login_configured.yaml
oci.iam.user.name_configured,oracle,iam,user,MEDIUM,Check that all IAM users are identified with a unique name.,Check that all IAM users are identified with a unique name.; (refined),config,L2_API_CONFIG,NIST_800_171,NIST_800_171/3.5.1,oracle_rule_config/iam/oci.iam.user.name_configured.yaml
oci.iam.user.security_key_enforcement_configured,oracle,iam,user,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,oracle_rule_config/iam/oci.iam.user.security_key_enforcement_configured.yaml
oci.iam.user.service_account_default_check,oracle,iam,user,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS,CIS/4.1.5,oracle_rule_config/iam/oci.iam.user.service_account_default_check.yaml
oci.identity.anonymous_auth_disabled,oracle,identity,anonymous_auth_disabled,HIGH,(refined),(refined),config,L1_API_BOOLEAN,CIS,CIS/3.2.1,oracle_rule_config/identity/oci.identity.anonymous_auth_disabled.yaml
oci.identity.dynamic_group.token_rules_configured,oracle,identity,dynamic_group,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS,CIS/4.1.6,oracle_rule_config/identity/oci.identity.dynamic_group.token_rules_configured.yaml
oci.identity.group.restrict_user_access_features_configured,oracle,identity,group,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS,CIS/5.18,oracle_rule_config/identity/oci.identity.group.restrict_user_access_features_configured.yaml
oci.identity.namespace.default_not_used_restricted,oracle,identity,namespace,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS_OCI,CIS_OCI/4.5.3,oracle_rule_config/identity/oci.identity.namespace.default_not_used_restricted.yaml
oci.identity.password_policy.hide_feedback_configured,oracle,identity,password_policy,MEDIUM,(refined),(refined),config,L2_API_CONFIG,NIST_800_171,NIST_800_171/3.5.11,oracle_rule_config/identity/oci.identity.password_policy.hide_feedback_configured.yaml
oci.identity.policy.change_control_configured,oracle,identity,policy,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/CM-3(4),oracle_rule_config/identity/oci.identity.policy.change_control_configured.yaml
oci.identity.policy.condition_configured,oracle,identity,policy,MEDIUM,(refined),(refined),config,L4_POLICY_PARSE,CANADA_PBMM,CANADA_PBMM/MA-4(1),oracle_rule_config/identity/oci.identity.policy.condition_configured.yaml
oci.identity.policy.condition_ip_configured,oracle,identity,policy,MEDIUM,(refined),(refined),config,L4_POLICY_PARSE,CANADA_PBMM,CANADA_PBMM/MA-4(6),oracle_rule_config/identity/oci.identity.policy.condition_ip_configured.yaml
oci.identity.policy.deny_maintenance_tools_restricted,oracle,identity,policy,MEDIUM,(refined),(refined),config,L4_POLICY_PARSE,CANADA_PBMM,CANADA_PBMM/MA-3(1),oracle_rule_config/identity/oci.identity.policy.deny_maintenance_tools_restricted.yaml
oci.identity.policy.statement_configured,oracle,identity,policy,MEDIUM,(refined),(refined),config,L4_POLICY_PARSE,CANADA_PBMM,CANADA_PBMM/MA-3(3),oracle_rule_config/identity/oci.identity.policy.statement_configured.yaml
oci.identity.policy.statements_external_entities_configured,oracle,identity,policy,MEDIUM,Check IAM policy statements for external OCI entities or compartments.,Check IAM policy statements for external OCI entities or compartments.,config,L4_POLICY_PARSE,CANADA_PBMM,CANADA_PBMM/AC-20(1),oracle_rule_config/identity/oci.identity.policy.statements_external_entities_configured.yaml
oci.identity.policy.token_actions_configured,oracle,identity,policy,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS,CIS/4.1.6,oracle_rule_config/identity/oci.identity.policy.token_actions_configured.yaml
oci.identity.support.role_created_configured,oracle,identity,support,MEDIUM,Article 25 Data protection by design and by default,Article 25 Data protection by design and by default,config,L2_API_CONFIG,GDPR,gdpr_article_25,oracle_rule_config/identity/oci.identity.support.role_created_configured.yaml
oci.identity.user.account_management_enabled,oracle,identity,user,MEDIUM,(refined),(refined),config,L1_API_BOOLEAN,CANADA_PBMM,CANADA_PBMM/AC-2(1),oracle_rule_config/identity/oci.identity.user.account_management_enabled.yaml
oci.identity.user.client_certificate_disabled,oracle,identity,user,MEDIUM,(refined),(refined),config,L1_API_BOOLEAN,CIS,CIS/3.1.1,oracle_rule_config/identity/oci.identity.user.client_certificate_disabled.yaml
oci.identity.user.inactive_disable_configured,oracle,identity,user,MEDIUM,PARTIAL: oci.identity.user.inactive_disable ||| OCI IAM supports local users,PARTIAL: oci.identity.user.inactive_disable ||| OCI IAM supports local users; rule can verify inactivity policy but primary identity is often federate,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/AC-2(5),oracle_rule_config/identity/oci.identity.user.inactive_disable_configured.yaml
oci.identity.user.namespace_configured,oracle,identity,user,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS_OCI,CIS_OCI/4.5.1,oracle_rule_config/identity/oci.identity.user.namespace_configured.yaml
oci.identity.user.password_policy_enforce_change_configured,oracle,identity,user,MEDIUM,PARTIAL: oci.identity.user.password_policy.enforce_change ||| verifies password policy for IAM users exists but does not directly enforce shared crede,PARTIAL: oci.identity.user.password_policy.enforce_change ||| verifies password policy for IAM users exists but does not directly enforce shared crede,config,L2_API_CONFIG,PCI_DSS,PCI_DSS/8.2.2,oracle_rule_config/identity/oci.identity.user.password_policy_enforce_change_configured.yaml
oci.identity.user.service_account_default_check,oracle,identity,user,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS,CIS/4.1.5,oracle_rule_config/identity/oci.identity.user.service_account_default_check.yaml
oci.identity.user_settings.password_reset_notification_enabled,oracle,identity,user_settings,MEDIUM,(refined),(refined),config,L1_API_BOOLEAN,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,oracle_rule_config/identity/oci.identity.user_settings.password_reset_notification_enabled.yaml
oci.kms.key.key_manager_configured,oracle,kms,key,HIGH,Check that each Vault key has a designated key manager (IAM policy) configured.,Check that each Vault key has a designated key manager (IAM policy) configured.,config,L2_API_CONFIG,NIST_800_171,NIST_800_171/3.13.10,oracle_rule_config/kms/oci.kms.key.key_manager_configured.yaml
oci.kms.key.key_shape_configured,oracle,kms,key,HIGH,"Check that Vault keys have a defined key shape (algorithm, length) and management mode.","Check that Vault keys have a defined key shape (algorithm, length) and management mode.",config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/SC-12(2),oracle_rule_config/kms/oci.kms.key.key_shape_configured.yaml
oci.kms.key.key_version_configured,oracle,kms,key,HIGH,Check that OCI KMS keys are enabled and have key versions in an active state for cryptographic operations.,Check that OCI KMS keys are enabled and have key versions in an active state for cryptographic operations.,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/SC-12(1),oracle_rule_config/kms/oci.kms.key.key_version_configured.yaml
oci.kms.key.rotation_interval_configured,oracle,kms,key,HIGH,Check that Vault keys have a defined rotation interval configured.,Check that Vault keys have a defined rotation interval configured.; (refined),config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/SC-12(3),oracle_rule_config/kms/oci.kms.key.rotation_interval_configured.yaml
oci.loadbalancer.policy.failover_configured,oracle,loadbalancer,policy,MEDIUM,(refined),(refined),config,L3_API_LIST_CROSS,CANADA_PBMM,CANADA_PBMM/CP-8(3),oracle_rule_config/loadbalancer/oci.loadbalancer.policy.failover_configured.yaml
oci.loadbalancer.listeners.tls_version_configured,oracle,loadbalancer,listeners,HIGH,(refined),(refined),config,L3_API_LIST_CROSS,CIS_OCI,CIS_OCI/5.4.5,oracle_rule_config/loadbalancer/oci.loadbalancer.listeners.tls_version_configured.yaml
oci.network.security_list.restrict_default_configured,oracle,network,security_list,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS,CIS/5.4.4,oracle_rule_config/network/oci.network.security_list.restrict_default_configured.yaml
oci.objectstorage.bucket.ssl_enforced,oracle,objectstorage,bucket,HIGH,Examine documentation and interview personnel to verify that security policies a,Examine documentation and interview personnel to verify that security policies a,config,L2_API_CONFIG,PCI_DSS,pci_dss_v4_4.1.1;pci_dss_v4_4.1.2;pci_dss_v4_4.1.4;pci_dss_v4_8.2.1;pci_dss_v4_8.2.6;...(+2 more),oracle_rule_config/objectstorage/oci.objectstorage.bucket.ssl_enforced.yaml
oci.objectstorage.backup.bucket_configured,oracle,objectstorage,backup,MEDIUM,PARTIAL: oci.object_storage.backup.bucket_configured ||| verifies backup storage target exists but not testing execution,PARTIAL: oci.object_storage.backup.bucket_configured ||| verifies backup storage target exists but not testing execution,config,L2_API_CONFIG,SOC2,SOC2/A1.3,oracle_rule_config/objectstorage/oci.objectstorage.backup.bucket_configured.yaml
oci.objectstorage.bucket.anonymous_auth_disabled,oracle,objectstorage,bucket,HIGH,(refined),(refined),config,L1_API_BOOLEAN,CIS,CIS/3.2.1,oracle_rule_config/objectstorage/oci.objectstorage.bucket.anonymous_auth_disabled.yaml
oci.objectstorage.bucket.preauthenticated_request_expiry_configured,oracle,objectstorage,bucket,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,oracle_rule_config/objectstorage/oci.objectstorage.bucket.preauthenticated_request_expiry_configured.yaml
oci.objectstorage.preauthenticated_request.allowed_protocols_https_only,oracle,objectstorage,preauthenticated_request,HIGH,(refined),(refined),config,L2_API_CONFIG,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,oracle_rule_config/objectstorage/oci.objectstorage.preauthenticated_request.allowed_protocols_https_only.yaml
oci.objectstorage.bucket.cross_tenancy_replication_disabled,oracle,objectstorage,bucket,MEDIUM,(refined),(refined),config,L1_API_BOOLEAN,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,oracle_rule_config/objectstorage/oci.objectstorage.bucket.cross_tenancy_replication_disabled.yaml
oci.objectstorage.bucket.tls_version_configured,oracle,objectstorage,bucket,HIGH,Check that Object Storage buckets require TLS 1.2 or higher.,Check that Object Storage buckets require TLS 1.2 or higher.,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/SC-8(1),oracle_rule_config/objectstorage/oci.objectstorage.bucket.tls_version_configured.yaml
oci.objectstorage.buckets.https_only,oracle,objectstorage,buckets,HIGH,(refined),(refined),config,L2_API_CONFIG,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,oracle_rule_config/objectstorage/oci.objectstorage.buckets.https_only.yaml
oci.oke.cluster.rbac_enabled,oracle,oke,cluster,MEDIUM,PARTIAL: oci.oke.cluster.rbac_enabled ||| verifies RBAC is enabled but not specific IAM group integration,PARTIAL: oci.oke.cluster.rbac_enabled ||| verifies RBAC is enabled but not specific IAM group integration,config,L1_API_BOOLEAN,CIS_OCI,CIS_OCI/5.5.1,oracle_rule_config/oke/oci.oke.cluster.rbac_enabled.yaml
oci.oke.endpoints.not_publicly_accessible_enforced,oracle,oke,endpoints,HIGH,(continued) If a system component contains primary functions that need different,(continued) If a system component contains primary functions that need different,config,L3_API_LIST_CROSS,PCI_DSS,pci_dss_v4_1.3.3;pci_dss_v4_2.2.1;pci_dss_v4_2.2.2;pci_dss_v4_2.2.3;pci_dss_v4_2.2.6;...(+5 more),oracle_rule_config/oke/oci.oke.endpoints.not_publicly_accessible_enforced.yaml
oci.opensearch.service.domains_access_control_enabled,oracle,opensearch,service,MEDIUM,(continued) Definitions Key elements of an access control model include: • Resou,(continued) Definitions Key elements of an access control model include: • Resou,config,L1_API_BOOLEAN,PCI_DSS,pci_dss_v4_7.1.1;pci_dss_v4_7.1.2,oracle_rule_config/opensearch/oci.opensearch.service.domains_access_control_enabled.yaml
oci.opensearch.service.domains_encryption_at_rest_enabled,oracle,opensearch,service,HIGH,164_308_a_1_ii_b: 164.308(a)(1)(ii)(B) Risk Management,164_308_a_1_ii_b: 164.308(a)(1)(ii)(B) Risk Management,config,L1_API_BOOLEAN,CANADA_PBMM;FedRAMP_Moderate;GDPR;HIPAA;ISO27001_2022;NIST_800_171;NIST_800_53;PCI_DSS,canada_pbmm_moderate_CCCS_CP_9;canada_pbmm_moderate_CCCS_SC_13;fedramp_moderate_CP_9;fedramp_moderate_CP_9_1;fedramp_moderate_CP_9_2;...(+26 more),oracle_rule_config/opensearch/oci.opensearch.service.domains_encryption_at_rest_enabled.yaml
oci.opensearch.service.domains_fault_tolerant_data_nodes_configured,oracle,opensearch,service,MEDIUM,Redundancy of information processing facilities,Redundancy of information processing facilities,config,L2_API_CONFIG,ISO27001_2022,iso27001_2022_A.8.14,oracle_rule_config/opensearch/oci.opensearch.service.domains_fault_tolerant_data_nodes_configured.yaml
oci.opensearch.service.domains_fault_tolerant_master_nodes_configured,oracle,opensearch,service,MEDIUM,Redundancy of information processing facilities,Redundancy of information processing facilities,config,L2_API_CONFIG,ISO27001_2022,iso27001_2022_A.8.14,oracle_rule_config/opensearch/oci.opensearch.service.domains_fault_tolerant_master_nodes_configured.yaml
oci.opensearch.service.domains_https_communications_enforced,oracle,opensearch,service,HIGH,Examine documentation and interview personnel to verify that security policies a,Examine documentation and interview personnel to verify that security policies a,config,L2_API_CONFIG,PCI_DSS,pci_dss_v4_4.1.1;pci_dss_v4_4.1.2;pci_dss_v4_4.1.4,oracle_rule_config/opensearch/oci.opensearch.service.domains_https_communications_enforced.yaml
oci.opensearch.service.domains_monitoring_logging_enabled,oracle,opensearch,service,MEDIUM,"A1.2 The entity authorizes, designs, develops or acquires, implements, operates,","A1.2 The entity authorizes, designs, develops or acquires, implements, operates,",config,L1_API_BOOLEAN,ISO27001_2022;SOC2,iso27001_2022_A.8.15;soc2_cc_a_1_1,oracle_rule_config/opensearch/oci.opensearch.service.domains_monitoring_logging_enabled.yaml
oci.opensearch.service.domains_node_to_node_encryption_enabled,oracle,opensearch,service,HIGH,164_308_a_4_ii_a: 164.308(a)(4)(ii)(A) Isolating health care clearinghouse funct,164_308_a_4_ii_a: 164.308(a)(4)(ii)(A) Isolating health care clearinghouse funct,config,L1_API_BOOLEAN,CANADA_PBMM;FedRAMP_Moderate;GDPR;HIPAA;ISO27001_2022;NIST_800_171;NIST_800_53;PCI_DSS,canada_pbmm_moderate_CCCS_CA_9;canada_pbmm_moderate_CCCS_SC_13;fedramp_moderate_CA_9;fedramp_moderate_SC_13;gdpr_article_32;...(+56 more),oracle_rule_config/opensearch/oci.opensearch.service.domains_node_to_node_encryption_enabled.yaml
oci.vault.secret.encrypted,oracle,vault,secret,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS,CIS/5.4.2,oracle_rule_config/vault/oci.vault.secret.encrypted.yaml
