id,unique_id,source,title,description,rationale,audit,remediation,profile_applicability,impact,references,final_approach,final_confidence,program_name,justification,automation_summary,manual_summary,three_ai_consensus,decision_timestamp
4.1.5,k8s_1_4_1_5,CIS KUBERNETES BENCHMARK V1.9.0 PDF,Ensure that the --kubeconfig kubelet.conf file permissions are set to 600 or more restrictive,Ensure that the kubelet.conf file has permissions of 600 or more restrictive.,"The kubelet.conf file is the kubeconfig file for the node, and controls various parameters that set the behavior and identity of the worker node. You should restrict its file permissions to maintain the integrity of the file. The file should be writable by only the administrators on the system. Impact: None","Automated AAC auditing has been modified to allow CIS-CAT to input a variable for the <PATH>/<FILENAME> of the kubelet config file. Please set $kubelet_config=<PATH> based on the file location on your system for example: export kubelet_config=/etc/kubernetes/kubelet.conf To perform the audit manually: Run the below command (based on the file location on your system) on the each worker node. For example, stat -c %a /etc/kubernetes/kubelet.conf Verify that the ownership is set to root:root.Verify that the permissions are 600 or more restrictive.","Run the below command (based on the file location on your system) on the each worker node. For example, chmod 600 /etc/kubernetes/kubelet.conf Default Value: By default, kubelet.conf file has permissions of 600. References: 1. https://kubernetes.io/docs/admin/kubelet/",•  Level 1 - Worker Node,None,1. https://kubernetes.io/docs/admin/kubelet/,Manual,HIGH,,"Both AI opinions unanimously agree that the audit approach must be manual due to the requirement for direct access to the node's file system to verify file permissions and ownership of the kubelet.conf file. These attributes are not accessible via Kubernetes APIs or kubectl commands, necessitating manual inspection.",,"1. SSH into each worker node in the Kubernetes cluster. 2. Identify the location of the kubelet.conf file (commonly /etc/kubernetes/kubelet.conf, but may vary). 3. Run the following command to check the file permissions and ownership: ``` stat -c ""%a %U:%G"" /etc/kubernetes/kubelet.conf ``` 4. Verify that: - The permissions are 600 or more restrictive (i.e., only the owner can read/write). - The ownership is root:root. 5. If the file permissions or ownership are not compliant, remediate with: ``` chown root:root /etc/kubernetes/kubelet.conf chmod 600 /etc/kubernetes/kubelet.conf ``` 6. Repeat for all worker nodes in the cluster.",Yes,2025-10-30T03:09:44.839289
4.1.6,k8s_1_4_1_6,CIS KUBERNETES BENCHMARK V1.9.0 PDF,Ensure that the --kubeconfig kubelet.conf file ownership is set to root:root,Ensure that the kubelet.conf file ownership is set to root:root.,"The kubelet.conf file is the kubeconfig file for the node, and controls various parameters that set the behavior and identity of the worker node. You should set its file ownership to maintain the integrity of the file. The file should be owned by root:root. Impact: None","Automated AAC auditing has been modified to allow CIS-CAT to input a variable for the <PATH>/<FILENAME> of the kubelet config file. Please set $kubelet_config=<PATH> based on the file location on your system for example: export kubelet_config=/etc/kubernetes/kubelet.conf To perform the audit manually: Run the below command (based on the file location on your system) on the each worker node. For example, stat -c %U:%G /etc/kubernetes/kubelet.conf Verify that the ownership is set to root:root.","Run the below command (based on the file location on your system) on the each worker node. For example, chown root:root /etc/kubernetes/kubelet.conf Default Value: By default, kubelet.conf file ownership is set to root:root. References: 1. https://kubernetes.io/docs/admin/kubelet/",•  Level 1 - Worker Node,None,1. https://kubernetes.io/docs/admin/kubelet/,Manual,HIGH,,"Both AI opinions unanimously agree that the audit approach should be manual due to the nature of the control, which involves checking file ownership at the OS level. This information is not accessible through Kubernetes APIs or CLI commands, necessitating direct access to the nodes via SSH for verification.",,"1. SSH into each Kubernetes worker node. 2. Identify the location of the kubelet.conf file (commonly located at /etc/kubernetes/kubelet.conf). 3. Run the following command to check the file ownership: ``` stat -c %U:%G /etc/kubernetes/kubelet.conf ``` (Replace the path if your kubelet.conf is located elsewhere.) 4. Verify that the output is: ``` root:root ``` 5. If the ownership is not root:root, remediate by running: ``` chown root:root /etc/kubernetes/kubelet.conf ``` 6. Repeat for all worker nodes in the cluster.",Yes,2025-10-30T02:32:08.210581
4.1.7,k8s_1_4_1_7,CIS KUBERNETES BENCHMARK V1.9.0 PDF,Ensure that the certificate authorities file permissions are set to 600 or more restrictive,Ensure that the certificate authorities file has permissions of 600 or more restrictive.,The certificate authorities file controls the authorities used to validate API requests. You should restrict its file permissions to maintain the integrity of the file. The file should be writable by only the administrators on the system. Impact: None,Run the following command: ps -ef | grep kubelet Find the file specified by the --client-ca-file argument. Run the following command: stat -c %a <filename> Verify that the permissions are 644 or more restrictive.,Run the following command to modify the file permissions of the --client-ca-file chmod 600 <filename> Default Value: By default no --client-ca-file is specified. References: 1. https://kubernetes.io/docs/admin/authentication/#x509-client-certs,•  Level 1 - Worker Node,None,1. https://kubernetes.io/docs/admin/authentication/#x509-client-certs,Manual,HIGH,,"The control requires direct access to the host filesystem to verify the permissions of the certificate authorities file, which is not accessible through Kubernetes APIs or CLI tools like kubectl. Both AI opinions agree that this check necessitates manual inspection due to the lack of API support for node-local file permissions.",,"1. On each worker node, identify the kubelet process and determine the value of the --client-ca-file argument: - Run: `ps -ef | grep kubelet` - Look for the `--client-ca-file` flag and note the file path. 2. Check the permissions of the specified certificate authorities file: - Run: `stat -c %a <path-to-client-ca-file>` 3. Verify that the permissions are 600 or more restrictive (e.g., 600, 400, 440, 444). 4. Confirm compliance: The output should be 600 or a more restrictive value. If not, remediate by running `chmod 600 <path-to-client-ca-file>`.",Yes,2025-10-30T03:31:47.606679
4.1.8,k8s_1_4_1_8,CIS KUBERNETES BENCHMARK V1.9.0 PDF,Ensure that the client certificate authorities file ownership is set to root:root,Ensure that the certificate authorities file ownership is set to root:root.,The certificate authorities file controls the authorities used to validate API requests. You should set its file ownership to maintain the integrity of the file. The file should be owned by root:root. Impact: None,Run the following command: ps -ef | grep kubelet Find the file specified by the --client-ca-file argument. Run the following command: stat -c %U:%G <filename> Verify that the ownership is set to root:root.,Run the following command to modify the ownership of the --client-ca-file. chown root:root <filename> Default Value: By default no --client-ca-file is specified. References: 1. https://kubernetes.io/docs/admin/authentication/#x509-client-certs,•  Level 1 - Worker Node,None,1. https://kubernetes.io/docs/admin/authentication/#x509-client-certs,Manual,HIGH,,"Both AI opinions unanimously agree that this control requires a manual approach due to the necessity of accessing the host filesystem to verify file ownership, which is not exposed through Kubernetes APIs or kubectl. The audit steps clearly indicate the need for direct interaction with the node's operating system, confirming that automation is not feasible.",,"1. On each worker node, identify the kubelet process and its arguments by executing: ``` ps -ef | grep kubelet ``` 2. Locate the value of the `--client-ca-file` argument in the kubelet process command line output. 3. Check the ownership of the specified client CA file by running: ``` stat -c %U:%G <path-to-client-ca-file> ``` or alternatively: ``` ls -l <path-to-client-ca-file> ``` 4. Verify that the ownership is set to `root:root`. 5. If the file ownership is not `root:root`, remediate the issue by executing: ``` chown root:root <path-to-client-ca-file> ``` 6. Repeat this process on all worker nodes where kubelet is running.",Yes,2025-10-30T02:51:23.862356
4.1.9,k8s_1_4_1_9,CIS KUBERNETES BENCHMARK V1.9.0 PDF,If the kubelet config.yaml configuration file is being used validate permissions set to 600 or more restrictive,"Ensure that if the kubelet refers to a configuration file with the --config argument, that file has permissions of 600 or more restrictive.","The kubelet reads various parameters, including security settings, from a config file specified by the --config argument. If this file is specified you should restrict its file permissions to maintain the integrity of the file. The file should be writable by only the administrators on the system. Impact: None","Automated AAC auditing has been modified to allow CIS-CAT to input a variable for the <PATH>/<FILENAME> of the kubelet config yaml file. Please set $kubelet_config_yaml=<PATH> based on the file location on your system for example: export kubelet_config_yaml=/var/lib/kubelet/config.yaml To perform the audit manually: Run the below command (based on the file location on your system) on the each worker node. For example, stat -c %a /var/lib/kubelet/config.yaml Verify that the permissions are 600 or more restrictive.","Run the following command (using the config file location identied in the Audit step) chmod 600 /var/lib/kubelet/config.yaml Default Value: By default, the /var/lib/kubelet/config.yaml file as set up by kubeadm has permissions of 600. References: 1. https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/",•  Level 1 - Worker Node,None,1. https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/,Manual,HIGH,,"Both AI opinions unanimously agree that this compliance control requires a manual approach due to the necessity of verifying file system permissions directly on the worker nodes, which cannot be accomplished through Kubernetes APIs or kubectl. The audit steps explicitly involve using OS-level commands like `stat`, which are outside the scope of Kubernetes-native tools.",,"1. Identify the kubelet configuration file path by checking the kubelet process arguments for the `--config` flag. This can be done by running: ``` ps aux | grep kubelet ``` Look for the `--config` argument in the output to find the path (commonly `/var/lib/kubelet/config.yaml`). 2. SSH into each worker node in the cluster. 3. Run the following command to check the file permissions: ``` stat -c %a /var/lib/kubelet/config.yaml ``` (Replace the path if your kubelet config is elsewhere.) 4. Verify that the output is 600 or more restrictive (i.e., 600, 400, or 000). 5. Confirm that only the file owner (typically root) has read/write access, and no other users have permissions. 6. Repeat for all worker nodes in the cluster.",Yes,2025-10-30T04:24:45.072580
4.1.10,k8s_1_4_1_10,CIS KUBERNETES BENCHMARK V1.9.0 PDF,If the kubelet config.yaml configuration file is being used validate file ownership is set to root:root,"Ensure that if the kubelet refers to a configuration file with the --config argument, that file is owned by root:root.","The kubelet reads various parameters, including security settings, from a config file specified by the --config argument. If this file is specified you should restrict its file permissions to maintain the integrity of the file. The file should be owned by root:root. Impact: None","Automated AAC auditing has been modified to allow CIS-CAT to input a variable for the <PATH>/<FILENAME> of the kubelet config yaml file. Please set $kubelet_config_yaml=<PATH> based on the file location on your system for example: export kubelet_config_yaml=/var/lib/kubelet/config.yaml To perform the audit manually: Run the below command (based on the file location on your system) on the each worker node. For example, stat -c %aU %G /var/lib/kubelet/config.yaml ```Verify that the ownership is set to `root:root`.","Run the following command (using the config file location identied in the Audit step) chown root:root /etc/kubernetes/kubelet.conf Default Value: By default, /var/lib/kubelet/config.yaml file as set up by kubeadm is owned by root:root. References: 1. https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/",•  Level 1 - Worker Node,None,1. https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/,Manual,HIGH,,"Both AI opinions unanimously agree that this control requires a manual approach due to the nature of the task, which involves checking file ownership on the underlying host OS filesystem. This information is not accessible via Kubernetes APIs or kubectl commands, necessitating direct access to the nodes for verification.",,"1. SSH into each Kubernetes worker node. 2. Identify the path to the kubelet config file (commonly `/var/lib/kubelet/config.yaml` or as specified by the `--config` flag in the kubelet service definition). 3. Run the following command to check file ownership: ``` stat -c %U:%G /var/lib/kubelet/config.yaml ``` (Replace the path with the actual kubelet config file path if different.) 4. Verify that the output is: ``` root:root ``` 5. If the ownership is not `root:root`, remediate by running: ``` chown root:root /var/lib/kubelet/config.yaml ``` 6. Repeat for all worker nodes in the cluster.",Yes,2025-10-30T02:40:36.320113
4.2.1,k8s_1_4_2_1,CIS KUBERNETES BENCHMARK V1.9.0 PDF,Ensure that the --anonymous-auth argument is set to false,Disable anonymous requests to the Kubelet server.,"When enabled, requests that are not rejected by other configured authentication methods are treated as anonymous requests. These requests are then served by the Kubelet server. You should rely on authentication to authorize access and disallow anonymous requests. Impact: Anonymous requests will be rejected.","If using a Kubelet configuration file, check that there is an entry for authentication: anonymous: enabled set to false. Run the following command on each node: ps -ef | grep kubelet Verify that the --anonymous-auth argument is set to false. This executable argument may be omitted, provided there is a corresponding entry set to false in the Kubelet config file.","If using a Kubelet config file, edit the file to set authentication: anonymous: enabled to false. If using executable arguments, edit the kubelet service file /etc/kubernetes/kubelet.conf on each worker node and set the below parameter in KUBELET_SYSTEM_PODS_ARGS variable. --anonymous-auth=false Based on your system, restart the kubelet service. For example: systemctl daemon-reload systemctl restart kubelet.service Default Value: By default, anonymous access is enabled. References: 1. https://kubernetes.io/docs/admin/kubelet/ 2. https://kubernetes.io/docs/admin/kubelet-authentication-authorization/#kubelet- authentication",•  Level 1 - Worker Node,Anonymous requests will be rejected.,1. https://kubernetes.io/docs/admin/kubelet/ 2. https://kubernetes.io/docs/admin/kubelet-authentication-authorization/#kubelet- authentication,Manual,HIGH,,"Both AI opinions unanimously agree that the audit approach should be manual due to the nature of the settings being node-level configurations that are not accessible via Kubernetes APIs or kubectl commands. The verification process requires direct access to the nodes to check the Kubelet's process arguments and configuration files, which cannot be automated.",,"1. SSH into each Kubernetes worker node. 2. Run the following command to inspect the Kubelet process arguments: ``` ps -ef | grep kubelet ``` 3. Check if the Kubelet is started with the flag: ``` --anonymous-auth=false ``` - If the flag is present and set to false, this is compliant. - If the flag is absent, proceed to check the Kubelet configuration file. 4. Locate and open the Kubelet configuration file (commonly found at /var/lib/kubelet/config.yaml or /etc/kubernetes/kubelet.conf). 5. In the configuration file, verify that the following is set: ```yaml authentication: anonymous: enabled: false ``` 6. Confirm that either the process flag is set to false or the configuration file disables anonymous authentication. 7. If either method disables anonymous authentication, the node is compliant.",Yes,2025-10-30T04:11:04.623831
4.2.2,k8s_1_4_2_2,CIS KUBERNETES BENCHMARK V1.9.0 PDF,Ensure that the --authorization-mode argument is not set to AlwaysAllow,Do not allow all requests. Enable explicit authorization.,"Kubelets, by default, allow all authenticated requests (even anonymous ones) without needing explicit authorization checks from the apiserver. You should restrict this behavior and only allow explicitly authorized requests. Impact: Unauthorized requests will be denied.","Run the following command on each node: ps -ef | grep kubelet If the --authorization-mode argument is present check that it is not set to AlwaysAllow. If it is not present check that there is a Kubelet config file specified by --config, and that file sets authorization: mode to something other than AlwaysAllow. It is also possible to review the running configuration of a Kubelet via the /configz endpoint on the Kubelet API port (typically 10250/TCP). Accessing these with appropriate credentials will provide details of the Kubelet's configuration.","If using a Kubelet config file, edit the file to set authorization: mode to Webhook. If using executable arguments, edit the kubelet service file /etc/kubernetes/kubelet.conf on each worker node and set the below parameter in KUBELET_AUTHZ_ARGS variable. --authorization-mode=Webhook Based on your system, restart the kubelet service. For example: systemctl daemon-reload systemctl restart kubelet.service Default Value: By default, --authorization-mode argument is set to AlwaysAllow. References: 1. https://kubernetes.io/docs/admin/kubelet/ 2. https://kubernetes.io/docs/admin/kubelet-authentication-authorization/#kubelet- authentication",•  Level 1 - Worker Node,Unauthorized requests will be denied.,1. https://kubernetes.io/docs/admin/kubelet/ 2. https://kubernetes.io/docs/admin/kubelet-authentication-authorization/#kubelet- authentication,Automated,HIGH,k8s_kubelet_authorization_mode_not_always_allow,"The compliance control can be effectively automated by querying the Kubelet configuration via the `/configz` endpoint, which is accessible if proper credentials and network access are in place. Both AI opinions support the automated approach, with the first opinion providing a clear automation strategy and the second opinion acknowledging the feasibility of automation despite potential access challenges. Given the ability to leverage Kubernetes APIs and the structured nature of the checks, automation is the most efficient and reliable method.","- Kubernetes Resource/Service: Kubelet - API/CLI Method: Access the Kubelet's `/configz` endpoint using `curl` with appropriate credentials. - Properties to Check: `authorization.mode` - Pass Criteria: `authorization.mode` must be set to a value other than `AlwaysAllow` (e.g., `Webhook`). - Fail Criteria: `authorization.mode` is set to `AlwaysAllow`.",,Yes,2025-10-30T03:23:55.717874
4.2.3,k8s_1_4_2_3,CIS KUBERNETES BENCHMARK V1.9.0 PDF,Ensure that the --client-ca-file argument is set as appropriate,Enable Kubelet authentication using certificates.,"The connections from the apiserver to the kubelet are used for fetching logs for pods, attaching (through kubectl) to running pods, and using the kubelet’s port-forwarding functionality. These connections terminate at the kubelet’s HTTPS endpoint. By default, the apiserver does not verify the kubelet’s serving certificate, which makes the connection subject to man-in-the-middle attacks, and unsafe to run over untrusted and/or public networks. Enabling Kubelet certificate authentication ensures that the apiserver could authenticate the Kubelet before submitting any requests. Impact: You require TLS to be configured on apiserver as well as kubelets.","Run the following command on each node: ps -ef | grep kubelet Verify that the --client-ca-file argument exists and is set to the location of the client certificate authority file. If the --client-ca-file argument is not present, check that there is a Kubelet config file specified by --config, and that the file sets authentication: x509: clientCAFile to the location of the client certificate authority file.","If using a Kubelet config file, edit the file to set authentication: x509: clientCAFile to the location of the client CA file. If using command line arguments, edit the kubelet service file /etc/kubernetes/kubelet.conf on each worker node and set the below parameter in KUBELET_AUTHZ_ARGS variable. --client-ca-file=<path/to/client-ca-file> Based on your system, restart the kubelet service. For example: systemctl daemon-reload systemctl restart kubelet.service Default Value: By default, --client-ca-file argument is not set. References: 1. https://kubernetes.io/docs/admin/kubelet/ 2. https://kubernetes.io/docs/reference/command-line-tools-reference/kubelet- authentication-authorization/",•  Level 1 - Worker Node,You require TLS to be configured on apiserver as well as kubelets.,1. https://kubernetes.io/docs/admin/kubelet/ 2. https://kubernetes.io/docs/reference/command-line-tools-reference/kubelet- authentication-authorization/,Manual,HIGH,,"The audit control for ensuring the `--client-ca-file` argument is set appropriately requires direct inspection of the kubelet's process arguments or configuration files, which are not accessible via Kubernetes APIs or `kubectl` commands. Both AI opinions correctly identify the necessity of host-level access for this verification, confirming that a manual approach is the only feasible method.",,"1. SSH into each worker node in the Kubernetes cluster. 2. Run the following command to view the kubelet process arguments: ``` ps -ef | grep kubelet ``` 3. Check if the `--client-ca-file` argument is present and points to a valid client CA file. 4. If the `--client-ca-file` argument is not present, check if the kubelet is started with a `--config` flag pointing to a configuration file (e.g., `/var/lib/kubelet/config.yaml`). 5. If a config file is used, open it and verify that under the `authentication.x509` section, the `clientCAFile` property is set to the path of the client CA file. 6. Confirm that the specified client CA file exists on disk and is the correct certificate authority for client authentication. 7. Repeat these steps for every worker node in the cluster.",Yes,2025-10-30T03:53:17.369436
4.2.4,k8s_1_4_2_4,CIS KUBERNETES BENCHMARK V1.9.0 PDF,Verify that the --read-only-port argument is set to 0,Disable the read-only port.,The Kubelet process provides a read-only API in addition to the main Kubelet API. Unauthenticated access is provided to this read-only API which could possibly retrieve potentially sensitive information about the cluster. Impact: Removal of the read-only port will require that any service which made use of it will need to be re-configured to use the main Kubelet API.,"Run the following command on each node: ps -ef | grep kubelet Verify that the --read-only-port argument exists and is set to 0. If the --read-only-port argument is not present, check that there is a Kubelet config file specified by --config. Check that if there is a readOnlyPort entry in the file, it is set to 0.","If using a Kubelet config file, edit the file to set readOnlyPort to 0. If using command line arguments, edit the kubelet service file /etc/kubernetes/kubelet.conf on each worker node and set the below parameter in KUBELET_SYSTEM_PODS_ARGS variable. --read-only-port=0 Based on your system, restart the kubelet service. For example: systemctl daemon-reload systemctl restart kubelet.service Default Value: By default, --read-only-port is set to 10255/TCP. However, if a config file is specified by --config the default value for readOnlyPort is 0. References: 1. https://kubernetes.io/docs/admin/kubelet/",•  Level 1 - Worker Node,Removal of the read-only port will require that any service which made use of it will need to be re-configured to use the main Kubelet API.,1. https://kubernetes.io/docs/admin/kubelet/,Automated,HIGH,k8s_kubelet_read_only_port_disabled,"The control can be effectively automated using a privileged DaemonSet to inspect kubelet configurations across all nodes. Both AI opinions support the automated approach, with the first opinion providing a clear automation strategy and the second opinion acknowledging the need for some manual intervention in deployment but ultimately agreeing on the feasibility of automation for the inspection process.","- Kubernetes Resource/Service: Kubelet - API/CLI Method: Inspecting node configurations via a privileged DaemonSet - Properties to Check: `readOnlyPort` in the kubelet config file or `--read-only-port` command-line argument - Pass Criteria: The kubelet config file must have `readOnlyPort: 0`, or the command-line must include `--read-only-port=0`. - Fail Criteria: Any node where `readOnlyPort` is not set to `0` in the config file, or `--read-only-port` is not set to `0` in the command-line arguments, or is absent and defaults to an insecure value.",,Yes,2025-10-30T04:20:33.358036
4.2.5,k8s_1_4_2_5,CIS KUBERNETES BENCHMARK V1.9.0 PDF,Ensure that the --streaming-connection-idle-timeout argument is not set to 0,Do not disable timeouts on streaming connections.,"Setting idle timeouts ensures that you are protected against Denial-of-Service attacks, inactive connections and running out of ephemeral ports. Note: By default, --streaming-connection-idle-timeout is set to 4 hours which might be too high for your environment. Setting this as appropriate would additionally ensure that such streaming connections are timed out after serving legitimate use cases. Impact: Long-lived connections could be interrupted.","Run the following command on each node: ps -ef | grep kubelet Verify that the --streaming-connection-idle-timeout argument is not set to 0. If the argument is not present, and there is a Kubelet config file specified by --config, check that it does not set streamingConnectionIdleTimeout to 0.","If using a Kubelet config file, edit the file to set streamingConnectionIdleTimeout to a value other than 0. If using command line arguments, edit the kubelet service file /etc/kubernetes/kubelet.conf on each worker node and set the below parameter in KUBELET_SYSTEM_PODS_ARGS variable. --streaming-connection-idle-timeout=5m Based on your system, restart the kubelet service. For example: systemctl daemon-reload systemctl restart kubelet.service Default Value: By default, --streaming-connection-idle-timeout is set to 4 hours. References: 1. https://kubernetes.io/docs/admin/kubelet/ 2. https://github.com/kubernetes/kubernetes/pull/18552",•  Level 1 - Worker Node,Long-lived connections could be interrupted.,1. https://kubernetes.io/docs/admin/kubelet/ 2. https://github.com/kubernetes/kubernetes/pull/18552,Manual,HIGH,,"The audit requires direct access to the Kubelet process arguments and configuration files, which are not exposed through Kubernetes APIs or accessible via `kubectl`. Both AI opinions agree that this check necessitates manual inspection of the nodes, as the required information cannot be retrieved automatically. Therefore, a manual approach is the only viable option.",,"1. SSH into each worker node in the Kubernetes cluster. 2. Run the following command to inspect the Kubelet process arguments: ``` ps -ef | grep kubelet ``` 3. Review the process arguments for the presence of `--streaming-connection-idle-timeout`. - If the argument is present, ensure it is NOT set to 0 (e.g., `--streaming-connection-idle-timeout=0` is non-compliant). - If the argument is absent, check if the Kubelet is started with a `--config` flag pointing to a configuration file. 4. If a Kubelet config file is used (e.g., `/var/lib/kubelet/config.yaml`), open the file and review the value of `streamingConnectionIdleTimeout`. - Ensure `streamingConnectionIdleTimeout` is not set to 0. 5. Confirm compliance: The Kubelet must not have `--streaming-connection-idle-timeout` set to 0.",Yes,2025-10-30T03:01:29.177875
4.2.6,k8s_1_4_2_6,CIS KUBERNETES BENCHMARK V1.9.0 PDF,Ensure that the --make-iptables-util-chains argument is set to true,Allow Kubelet to manage iptables.,"Kubelets can automatically manage the required changes to iptables based on how you choose your networking options for the pods. It is recommended to let kubelets manage the changes to iptables. This ensures that the iptables configuration remains in sync with pods networking configuration. Manually configuring iptables with dynamic pod network configuration changes might hamper the communication between pods/containers and to the outside world. You might have iptables rules too restrictive or too open. Impact: Kubelet would manage the iptables on the system and keep it in sync. If you are using any other iptables management solution, then there might be some conflicts.","Run the following command on each node: ps -ef | grep kubelet Verify that if the --make-iptables-util-chains argument exists then it is set to true. If the --make-iptables-util-chains argument does not exist, and there is a Kubelet config file specified by --config, verify that the file does not set makeIPTablesUtilChains to false.","If using a Kubelet config file, edit the file to set makeIPTablesUtilChains: true. If using command line arguments, edit the kubelet service file /etc/kubernetes/kubelet.conf on each worker node and remove the --make- iptables-util-chains argument from the KUBELET_SYSTEM_PODS_ARGS variable. Based on your system, restart the kubelet service. For example: systemctl daemon-reload systemctl restart kubelet.service Default Value: By default, --make-iptables-util-chains argument is set to true. References: 1. https://kubernetes.io/docs/admin/kubelet/",•  Level 1 - Worker Node,"Kubelet would manage the iptables on the system and keep it in sync. If you are using any other iptables management solution, then there might be some conflicts.",1. https://kubernetes.io/docs/admin/kubelet/,Manual,HIGH,,"The control requires checking the Kubelet process arguments or configuration files directly on each node, which are not accessible through Kubernetes APIs or `kubectl`. Both AI opinions agree that this check cannot be fully automated due to the nature of the configurations being host-level and not exposed via Kubernetes-native tools. Therefore, a manual approach is necessary.",,"1. SSH into each worker node in the Kubernetes cluster. 2. Run the following command to list the Kubelet process and its arguments: ``` ps -ef | grep kubelet ``` 3. Review the Kubelet process arguments: - If the `--make-iptables-util-chains` argument is present, ensure it is set to `true`. - If the argument is absent, check if the Kubelet is started with a `--config` argument pointing to a configuration file. 4. If a Kubelet config file is used (commonly `/var/lib/kubelet/config.yaml` or as specified by `--config`): - Open the file and locate the `makeIPTablesUtilChains` field. - Ensure that `makeIPTablesUtilChains` is either not set (defaults to `true`) or explicitly set to `true`. 5. Confirm that the configuration is consistent across all worker nodes. 6. Document findings and remediate as necessary by editing the Kubelet service file or configuration file and restarting the Kubelet service.",Yes,2025-10-30T03:46:07.483608
4.2.7,k8s_1_4_2_7,CIS KUBERNETES BENCHMARK V1.9.0 PDF,Ensure that the --hostname-override argument is not set,Do not override node hostnames.,"Overriding hostnames could potentially break TLS setup between the kubelet and the apiserver. Additionally, with overridden hostnames, it becomes increasingly difficult to associate logs with a particular node and process them for security analytics. Hence, you should setup your kubelet nodes with resolvable FQDNs and avoid overriding the hostnames with IPs. Impact: Some cloud providers may require this flag to ensure that hostname matches names issued by the cloud provider. In these environments, this recommendation should not apply.",Run the following command on each node: ps -ef | grep kubelet Verify that --hostname-override argument does not exist. Note This setting is not configurable via the Kubelet config file.,"Edit the kubelet service file /etc/systemd/system/kubelet.service.d/10-kubeadm.conf on each worker node and remove the --hostname-override argument from the KUBELET_SYSTEM_PODS_ARGS variable. Based on your system, restart the kubelet service. For example: systemctl daemon-reload systemctl restart kubelet.service Default Value: By default, --hostname-override argument is not set. References: 1. https://kubernetes.io/docs/admin/kubelet/ 2. https://github.com/kubernetes/kubernetes/issues/22063",•  Level 1 - Worker Node,"Some cloud providers may require this flag to ensure that hostname matches names issued by the cloud provider. In these environments, this recommendation should not apply.",1. https://kubernetes.io/docs/admin/kubelet/ 2. https://github.com/kubernetes/kubernetes/issues/22063,Manual,HIGH,,"Both AI opinions unanimously agree that the audit of the `--hostname-override` argument requires manual inspection of the kubelet process on each node, as this information is not accessible via Kubernetes APIs or kubectl commands. The audit steps explicitly involve checking the process arguments directly on the host OS, which necessitates a manual approach.",,"1. SSH into each Kubernetes worker node. 2. Run the following command to list the kubelet process and its arguments: ``` ps -ef | grep kubelet ``` 3. Examine the output for the presence of the `--hostname-override` argument. 4. **Expected secure configuration:** The `--hostname-override` argument should NOT be present in the kubelet process command line. 5. If the `--hostname-override` argument is found, edit the kubelet service file located at `/etc/systemd/system/kubelet.service.d/10-kubeadm.conf` to remove the argument from the `KUBELET_SYSTEM_PODS_ARGS` variable. 6. After making changes, run the following commands to reload the systemd configuration and restart the kubelet service: ``` systemctl daemon-reload systemctl restart kubelet.service ``` 7. Repeat the above steps for all worker nodes to ensure compliance.",Yes,2025-10-30T03:23:16.428979
