id,unique_id,source,title,description,rationale,audit,remediation,profile_applicability,impact,references,final_approach,final_confidence,program_name,justification,automation_summary,manual_summary,three_ai_consensus,decision_timestamp
3.2.2,gcp_1_3_2_2,CIS GOOGLE CONTAINER OPTIMIZED OS BENCHMARK V1.2.0,Ensure ICMP redirects are not accepted,"ICMP redirect messages are packets that convey routing information and tell your host (acting as a router) to send packets via an alternate path. It is a way of allowing an outside routing device to update your system routing tables. By setting net.ipv4.conf.all.accept_redirects and net.ipv6.conf.all.accept_redirects to 0, the system will not accept any ICMP redirect messages, and therefore, won't allow outsiders to update the system's routing tables.",Attackers could use bogus ICMP redirect messages to maliciously alter the system routing tables and get them to send packets to incorrect networks and allow your system packets to be captured.,Run the following commands and verify output matches: # sysctl net.ipv4.conf.all.accept_redirects net.ipv4.conf.all.accept_redirects = 0 # sysctl net.ipv4.conf.default.accept_redirects net.ipv4.conf.default.accept_redirects = 0 # sysctl net.ipv6.conf.all.accept_redirects net.ipv6.conf.all.accept_redirects = 0 # sysctl net.ipv6.conf.default.accept_redirects net.ipv6.conf.default.accept_redirects = 0,"Run the following commands to set the active kernel parameters: # sysctl -w net.ipv4.conf.all.accept_redirects=0 # sysctl -w net.ipv4.conf.default.accept_redirects=0 # sysctl -w net.ipv6.conf.all.accept_redirects=0 # sysctl -w net.ipv6.conf.default.accept_redirects=0 # sysctl -w net.ipv4.route.flush=1 # sysctl -w net.ipv6.route.flush=1 /etc is stateless on Container-Optimized OS. Therefore, /etc cannot be used to make these changes persistent across reboots. The steps mentioned above needs to be performed after every boot.",,,,Manual,HIGH,,"Both AI opinions correctly identify that this control requires verification of in-guest OS kernel parameters (`sysctl` values) on Google Container Optimized OS instances. These parameters are not exposed or manageable via any GCP API, Google Cloud SDK, or GCP CLI. There is no native GCP service or API that allows querying or enforcing these specific sysctl settings remotely without direct access to the instance. Therefore, manual SSH access and command execution are required.",,1. **SSH into the Instance:** - Use SSH to connect to the target Google Container Optimized OS instance. This can be done via the Google Cloud Console or using the `gcloud compute ssh` command. 2. **Run Audit Commands:** - Execute the following commands on the instance: ``` sysctl net.ipv4.conf.all.accept_redirects sysctl net.ipv4.conf.default.accept_redirects sysctl net.ipv6.conf.all.accept_redirects sysctl net.ipv6.conf.default.accept_redirects ``` 3. **Verify Output:** - Confirm that the output for each command is: ``` net.ipv4.conf.all.accept_redirects = 0 net.ipv4.conf.default.accept_redirects = 0 net.ipv6.conf.all.accept_redirects = 0 net.ipv6.conf.default.accept_redirects = 0 ``` 4. **Document Results:** - Record the command outputs as evidence of compliance.,Yes,2025-10-29T14:07:53.407502
3.2.3,gcp_1_3_2_3,CIS GOOGLE CONTAINER OPTIMIZED OS BENCHMARK V1.2.0,Ensure secure ICMP redirects are not accepted,"Secure ICMP redirects are the same as ICMP redirects, except they come from gateways listed on the default gateway list. It is assumed that these gateways are known to your system, and that they are likely to be secure.",It is still possible for even known gateways to be compromised. Setting net.ipv4.conf.all.secure_redirects to 0 protects the system from routing table updates by possibly compromised known gateways.,Run the following commands and verify output matches: # sysctl net.ipv4.conf.all.secure_redirects net.ipv4.conf.all.secure_redirects = 0 # sysctl net.ipv4.conf.default.secure_redirects net.ipv4.conf.default.secure_redirects = 0,"Run the following commands to set the active kernel parameters: # sysctl -w net.ipv4.conf.all.secure_redirects=0 # sysctl -w net.ipv4.conf.default.secure_redirects=0 # sysctl -w net.ipv4.route.flush=1 /etc is stateless on Container-Optimized OS. Therefore, /etc cannot be used to make these changes persistent across reboots. The steps mentioned above needs to be performed after every boot.",,,,Manual,HIGH,,"Both AI opinions correctly identify that GCP APIs, Google Cloud SDK, and CLI tools do not provide visibility into or control over guest OS kernel parameters such as `net.ipv4.conf.all.secure_redirects` on running Container-Optimized OS instances. These parameters are internal to the OS and require direct access via SSH for verification. No GCP-native method exists to automate this audit reliably across all instances, especially given the stateless nature of `/etc` on Container-Optimized OS.",,"1. Identify all Compute Engine instances running Container-Optimized OS in your GCP project. 2. SSH into each identified instance using the GCP Console or `gcloud compute ssh`. 3. Run the following commands on each instance: - `sysctl net.ipv4.conf.all.secure_redirects` - `sysctl net.ipv4.conf.default.secure_redirects` 4. Verify that both commands return a value of `0` (i.e., `net.ipv4.conf.all.secure_redirects = 0` and `net.ipv4.conf.default.secure_redirects = 0`). 5. If the values are not `0`, remediate by running: - `sudo sysctl -w net.ipv4.conf.all.secure_redirects=0` - `sudo sysctl -w net.ipv4.conf.default.secure_redirects=0` - `sudo sysctl -w net.ipv4.route.flush=1` 6. Document the results for audit purposes.",Yes,2025-10-29T14:17:52.142162
3.2.4,gcp_1_3_2_4,CIS GOOGLE CONTAINER OPTIMIZED OS BENCHMARK V1.2.0,Ensure suspicious packets are logged,"When enabled, this feature logs packets with un-routable source addresses to the kernel log.",Enabling this feature and logging these packets allows an administrator to investigate the possibility that an attacker is sending spoofed packets to their system.,Run the following commands and verify output matches: # sysctl net.ipv4.conf.all.log_martians net.ipv4.conf.all.log_martians = 1 # sysctl net.ipv4.conf.default.log_martians net.ipv4.conf.default.log_martians = 1,"Run the following commands to set the active kernel parameters: # sysctl -w net.ipv4.conf.all.log_martians=1 # sysctl -w net.ipv4.conf.default.log_martians=1 # sysctl -w net.ipv4.route.flush=1 /etc is stateless on Container-Optimized OS. Therefore, /etc cannot be used to make these changes persistent across reboots. The steps mentioned above needs to be performed after every boot.",,,,Manual,HIGH,,"Both AI opinions correctly identify that this control requires checking OS-level kernel parameters (`sysctl` settings) within running Container-Optimized OS (COS) instances. There is currently no GCP API, gcloud command, or GCP-native tool that exposes or manages these specific kernel parameters remotely. The only reliable method is to SSH into each instance and manually verify the settings, as described in the audit steps. Automation is not feasible due to the lack of API surface for these parameters on COS.",,"1. **Access the Instance:** - Use SSH to connect to the Container-Optimized OS instance: `gcloud compute ssh <INSTANCE_NAME> --zone=<ZONE>` 2. **Check Kernel Parameters:** - Run the following commands: `sysctl net.ipv4.conf.all.log_martians` `sysctl net.ipv4.conf.default.log_martians` 3. **Verify Output:** - Ensure both commands return `= 1` (i.e., `net.ipv4.conf.all.log_martians = 1` `net.ipv4.conf.default.log_martians = 1`) 4. **Remediate if Necessary:** - If either value is not `1`, set them with: `sudo sysctl -w net.ipv4.conf.all.log_martians=1` `sudo sysctl -w net.ipv4.conf.default.log_martians=1` `sudo sysctl -w net.ipv4.route.flush=1` 5. **Note:** - These changes are not persistent across reboots due to the stateless `/etc` on COS. Repeat after every boot.",Yes,2025-10-29T14:08:48.193005
3.2.5,gcp_1_3_2_5,CIS GOOGLE CONTAINER OPTIMIZED OS BENCHMARK V1.2.0,Ensure broadcast ICMP requests are ignored,Setting net.ipv4.icmp_echo_ignore_broadcasts to 1 will cause the system to ignore all ICMP echo and timestamp requests to broadcast and multicast addresses.,"Accepting ICMP echo and timestamp requests with broadcast or multicast destinations for your network could be used to trick your host into starting (or participating) in a Smurf attack. A Smurf attack relies on an attacker sending large amounts of ICMP broadcast messages with a spoofed source address. All hosts receiving this message and responding would send echo-reply messages back to the spoofed address, which is probably not routable. If many hosts respond to the packets, the amount of traffic on the network could be significantly multiplied.","Run the following commands and verify output matches: # sysctl net.ipv4.icmp_echo_ignore_broadcasts net.ipv4.icmp_echo_ignore_broadcasts = 1 # grep ""net\.ipv4\.icmp_echo_ignore_broadcasts"" /etc/sysctl.conf /etc/sysctl.d/* net.ipv4.icmp_echo_ignore_broadcasts = 1","Set the following parameters in /etc/sysctl.conf or a /etc/sysctl.d/* file: net.ipv4.icmp_echo_ignore_broadcasts = 1 Run the following commands to set the active kernel parameters: # sysctl -w net.ipv4.icmp_echo_ignore_broadcasts=1 # sysctl -w net.ipv4.route.flush=1 /etc is stateless on Container-Optimized OS. Therefore, /etc cannot be used to make these changes persistent across reboots. The steps mentioned above needs to be performed after every boot.",,,,Manual,HIGH,,"Both AI opinions correctly identify that the required audit—verifying the kernel parameter `net.ipv4.icmp_echo_ignore_broadcasts`—can only be performed from within the guest OS of the VM. GCP APIs, Google Cloud SDK, and related tools do not expose or allow querying of live sysctl/kernel parameter values inside running instances. Therefore, SSH access and manual inspection are necessary.",,"1. **SSH into the Instance:** - Use the GCP Console or `gcloud compute ssh` to access each relevant VM running Container-Optimized OS. 2. **Check Active Kernel Parameter:** - Run: `sysctl net.ipv4.icmp_echo_ignore_broadcasts` - Confirm the output is: `net.ipv4.icmp_echo_ignore_broadcasts = 1` 3. **Check Configuration Files:** - Run: `grep ""net\.ipv4\.icmp_echo_ignore_broadcasts"" /etc/sysctl.conf /etc/sysctl.d/*` - Confirm that the parameter is set as: `net.ipv4.icmp_echo_ignore_broadcasts = 1` - Note: On Container-Optimized OS, `/etc` is stateless, so this may not persist across reboots. 4. **Document Results:** - Record the output and confirm that the parameter is set correctly for compliance.",Yes,2025-10-29T14:12:32.754863
3.2.6,gcp_1_3_2_6,CIS GOOGLE CONTAINER OPTIMIZED OS BENCHMARK V1.2.0,Ensure bogus ICMP responses are ignored,"Setting icmp_ignore_bogus_error_responses to 1 prevents the kernel from logging bogus responses (RFC-1122 non-compliant) from broadcast reframes, keeping file systems from filling up with useless log messages.",Some routers (and some attackers) will send responses that violate RFC-1122 and attempt to fill up a log file system with many useless error messages.,"Run the following commands and verify output matches: # sysctl net.ipv4.icmp_ignore_bogus_error_responses net.ipv4.icmp_ignore_bogus_error_responses = 1 # grep ""net.ipv4.icmp_ignore_bogus_error_responses"" /etc/sysctl.conf /etc/sysctl.d/* net.ipv4.icmp_ignore_bogus_error_responses = 1","Set the following parameter in /etc/sysctl.conf or a /etc/sysctl.d/* file: net.ipv4.icmp_ignore_bogus_error_responses = 1 Run the following commands to set the active kernel parameters: # sysctl -w net.ipv4.icmp_ignore_bogus_error_responses=1 # sysctl -w net.ipv4.route.flush=1 /etc is stateless on Container-Optimized OS. Therefore, /etc cannot be used to make these changes persistent across reboots. The steps mentioned above needs to be performed after every boot.",,,,Manual,HIGH,,"Both AI opinions correctly identify that there is no GCP API, SDK, or CLI method to directly retrieve or validate the `net.ipv4.icmp_ignore_bogus_error_responses` kernel parameter from running Container-Optimized OS instances. This check requires direct OS-level access (SSH) to execute sysctl and grep commands, as GCP does not expose these parameters through its management APIs or metadata services. Therefore, automation via GCP-native tools is not feasible.",,"1. **SSH into the Target Instance:** Use the following command to access the Container-Optimized OS instance: ``` gcloud compute ssh <INSTANCE_NAME> --zone=<ZONE> ``` 2. **Check the Kernel Parameter:** Run the following command to verify the current value: ``` sysctl net.ipv4.icmp_ignore_bogus_error_responses ``` - **Expected output:** ``` net.ipv4.icmp_ignore_bogus_error_responses = 1 ``` 3. **Check for Persistent Configuration:** Run: ``` grep ""net.ipv4.icmp_ignore_bogus_error_responses"" /etc/sysctl.conf /etc/sysctl.d/* ``` - **Expected output:** Entries showing `net.ipv4.icmp_ignore_bogus_error_responses = 1` 4. **Document Persistence Limitations:** Note that on Container-Optimized OS, `/etc` is stateless, so persistent configuration is not possible. The parameter must be set after every reboot. 5. **Confirm Compliance:** - The instance is compliant if the sysctl value is `1` at runtime and, if possible, the configuration is present in `/etc/sysctl.conf` or `/etc/sysctl.d/*` (noting statelessness). - If not set, remediation is required as per the benchmark.",Yes,2025-10-29T14:23:55.065741
3.2.7,gcp_1_3_2_7,CIS GOOGLE CONTAINER OPTIMIZED OS BENCHMARK V1.2.0,Ensure Reverse Path Filtering is enabled,"Setting net.ipv4.conf.all.rp_filter and net.ipv4.conf.default.rp_filter to 1 forces the Linux kernel to utilize reverse path filtering on a received packet to determine if the packet was valid. Essentially, with reverse path filtering, if the return packet does not go out the same interface that the corresponding source packet came from, the packet is dropped (and logged if log_martians is set).","Setting these flags is a good way to deter attackers from sending your system bogus packets that cannot be responded to. One instance where this feature breaks down is if asymmetrical routing is employed. This would occur when using dynamic routing protocols (bgp, ospf, etc) on your system. If you are using asymmetrical routing on your system, you will not be able to enable this feature without breaking the routing.","Run the following commands and verify output matches: # sysctl net.ipv4.conf.all.rp_filter net.ipv4.conf.all.rp_filter = 1 # sysctl net.ipv4.conf.default.rp_filter net.ipv4.conf.default.rp_filter = 1 # grep ""net\.ipv4\.conf\.all\.rp_filter"" /etc/sysctl.conf /etc/sysctl.d/* net.ipv4.conf.all.rp_filter = 1 # grep ""net\.ipv4\.conf\.default\.rp_filter"" /etc/sysctl.conf /etc/sysctl.d/* net.ipv4.conf.default.rp_filter = 1","Set the following parameters in /etc/sysctl.conf or a /etc/sysctl.d/* file: net.ipv4.conf.all.rp_filter = 1 net.ipv4.conf.default.rp_filter = 1 Run the following commands to set the active kernel parameters: # sysctl -w net.ipv4.conf.all.rp_filter=1 # sysctl -w net.ipv4.conf.default.rp_filter=1 # sysctl -w net.ipv4.route.flush=1 /etc is stateless on Container-Optimized OS. Therefore, /etc cannot be used to make these changes persistent across reboots. The steps mentioned above needs to be performed after every boot.",,,,Manual,HIGH,,"Both AI opinions correctly identify that there is no GCP API, gcloud command, or GCP-native service capable of querying or validating live kernel parameters (such as `net.ipv4.conf.all.rp_filter`) inside running Container-Optimized OS (COS) instances. These settings are strictly OS-level and require direct access to the instance via SSH. GCP OS Config and related services do not support querying these runtime sysctl parameters on COS, and the stateless nature of COS further limits persistent configuration checks.",,"1. **SSH into the COS Instance:** - Use the following command to connect: ```bash gcloud compute ssh <instance-name> --zone <zone> ``` 2. **Check Active Kernel Parameters:** - Run: ```bash sysctl net.ipv4.conf.all.rp_filter sysctl net.ipv4.conf.default.rp_filter ``` - Confirm both return a value of `1`. 3. **Check for Persistent Configuration (if applicable):** - Run: ```bash grep ""net\.ipv4\.conf\.all\.rp_filter"" /etc/sysctl.conf /etc/sysctl.d/* grep ""net\.ipv4\.conf\.default\.rp_filter"" /etc/sysctl.conf /etc/sysctl.d/* ``` - Note: On COS, `/etc` is stateless, so persistent configuration may not be possible. 4. **Expected Secure Configuration:** - Both parameters (`net.ipv4.conf.all.rp_filter` and `net.ipv4.conf.default.rp_filter`) must be set to `1`. 5. **Confirm Compliance:** - Compliance is achieved if both parameters are set to `1` at runtime.",Yes,2025-10-29T14:25:00.064524
3.2.8,gcp_1_3_2_8,CIS GOOGLE CONTAINER OPTIMIZED OS BENCHMARK V1.2.0,Ensure TCP SYN Cookies is enabled,"When tcp_syncookies is set, the kernel will handle TCP SYN packets normally until the half-open connection queue is full, at which time, the SYN cookie functionality kicks in. SYN cookies work by not using the SYN queue at all. Instead, the kernel simply replies to the SYN with a SYN|ACK, but will include a specially crafted TCP sequence number that encodes the source and destination IP address and port number and the time the packet was sent. A legitimate connection would send the ACK packet of the three way handshake with the specially crafted sequence number. This allows the system to verify that it has received a valid response to a SYN cookie and allow the connection, even though there is no corresponding SYN in the queue.","Attackers use SYN flood attacks to perform a denial of service attacked on a system by sending many SYN packets without completing the three way handshake. This will quickly use up slots in the kernel's half-open connection queue and prevent legitimate connections from succeeding. SYN cookies allow the system to keep accepting valid connections, even if under a denial of service attack.","Run the following commands and verify output matches: # sysctl net.ipv4.tcp_syncookies net.ipv4.tcp_syncookies = 1 # grep ""net\.ipv4\.tcp_syncookies"" /etc/sysctl.conf /etc/sysctl.d/* net.ipv4.tcp_syncookies = 1","Set the following parameters in /etc/sysctl.conf or a /etc/sysctl.d/* file: net.ipv4.tcp_syncookies = 1 Run the following commands to set the active kernel parameters: # sysctl -w net.ipv4.tcp_syncookies=1 # sysctl -w net.ipv4.route.flush=1 /etc is stateless on Container-Optimized OS. Therefore, /etc cannot be used to make these changes persistent across reboots. The steps mentioned above needs to be performed after every boot.",,,,Manual,HIGH,,"Both AI opinions correctly identify that there is no GCP API, gcloud, or GCP-native tool capable of directly querying or enforcing the `net.ipv4.tcp_syncookies` kernel parameter inside a running Container-Optimized OS (COS) instance. The audit requires OS-level access and manual inspection via SSH, as these settings are not exposed or manageable through GCP's management plane. This is a host-level kernel parameter, not a GCP resource property.",,"1. SSH into the target Container-Optimized OS instance using the Google Cloud Console or CLI: `gcloud compute ssh <INSTANCE_NAME> --zone <ZONE>` 2. Run the following command to check the current value: `sysctl net.ipv4.tcp_syncookies` - Confirm the output is: `net.ipv4.tcp_syncookies = 1` 3. (Optional) Check for configuration persistence (if applicable, noting COS is stateless): `grep ""net\.ipv4\.tcp_syncookies"" /etc/sysctl.conf /etc/sysctl.d/*` 4. Document the result. 5. Repeat for each relevant instance.",Yes,2025-10-29T14:03:26.018937
3.2.9,gcp_1_3_2_9,CIS GOOGLE CONTAINER OPTIMIZED OS BENCHMARK V1.2.0,Ensure IPv6 router advertisements are not accepted,This setting disables the system's ability to accept IPv6 router advertisements.,It is recommended that systems do not accept router advertisements as they could be tricked into routing traffic to compromised machines. Setting hard routes within the system (usually a single default route to a trusted router) protects the system from bad routes.,Run the following commands and verify output matches: # sysctl net.ipv6.conf.all.accept_ra net.ipv6.conf.all.accept_ra = 0 # sysctl net.ipv6.conf.default.accept_ra net.ipv6.conf.default.accept_ra = 0,"Run the following commands to set the active kernel parameters: # sysctl -w net.ipv6.conf.all.accept_ra=0 # sysctl -w net.ipv6.conf.default.accept_ra=0 # sysctl -w net.ipv6.route.flush=1 /etc is stateless on Container-Optimized OS. Therefore, /etc cannot be used to make these changes persistent across reboots. The steps mentioned above needs to be performed after every boot.",,,,Manual,HIGH,,"Both AI opinions correctly identify that this control requires verification of kernel-level sysctl parameters (`net.ipv6.conf.all.accept_ra` and `net.ipv6.conf.default.accept_ra`) inside the running OS of a Google Compute Engine instance using Container-Optimized OS. There is no GCP API, gcloud command, or GCP-native tool that can directly query or validate these live sysctl settings remotely; access must be obtained via SSH to the instance. Therefore, automation via GCP APIs is not feasible.",,"1. SSH into the target Google Container-Optimized OS instance: - Use the following command, replacing `<instance-name>` and `<instance-zone>` as appropriate: ```bash gcloud compute ssh <instance-name> --zone <instance-zone> ``` 2. Verify IPv6 router advertisement settings by running: ```bash sysctl net.ipv6.conf.all.accept_ra sysctl net.ipv6.conf.default.accept_ra ``` 3. Confirm that both outputs are: ``` net.ipv6.conf.all.accept_ra = 0 net.ipv6.conf.default.accept_ra = 0 ``` 4. If both values are `0`, the instance is compliant. If not, remediation is required as per the benchmark.",Yes,2025-10-29T14:29:07.902093
3.3.1.1,gcp_1_3_3_1_1,CIS GOOGLE CONTAINER OPTIMIZED OS BENCHMARK V1.2.0,Ensure IPv6 default deny firewall policy,A default deny all policy on connections ensures that any unconfigured network usage will be rejected.,With a default accept policy the firewall will accept any packet that is not configured to be denied. It is easier to white list acceptable usage than to black list unacceptable usage.,"Run the following command and verify that the policy for the INPUT, OUTPUT, and FORWARD chains is DROP or REJECT: # ip6tables -L Chain INPUT (policy DROP) Chain FORWARD (policy DROP) Chain OUTPUT (policy DROP)","Run the following commands to implement a default DROP policy: # ip6tables -P INPUT DROP # ip6tables -P OUTPUT DROP # ip6tables -P FORWARD DROP Additional Information: Changing firewall settings while connected over network can result in being locked out of the system. Remediation will only affect the active system firewall, be sure to configure the default policy in your firewall management to apply on boot as well.",,,,Manual,HIGH,,"Both AI opinions correctly identify that this control requires verification of the internal OS-level `ip6tables` (IPv6 firewall) configuration on Container Optimized OS instances. There is no GCP API, gcloud CLI, or GCP-native tool that exposes or audits the guest OS firewall state directly. GCP VPC firewall rules are distinct and do not reflect or enforce the internal `ip6tables` configuration. Therefore, compliance must be verified by manually accessing the instance and running the required commands.",,"1. **Access the Instance:** - Use SSH to securely connect to the target Container Optimized OS instance: `gcloud compute ssh [INSTANCE_NAME]` 2. **Check IPv6 Firewall Policies:** - Run the following command to list current `ip6tables` policies: `sudo ip6tables -L` 3. **Verify Default Policies:** - Inspect the default policies for the INPUT, OUTPUT, and FORWARD chains. Each should be set to either `DROP` or `REJECT`. Example expected output: ``` Chain INPUT (policy DROP) Chain FORWARD (policy DROP) Chain OUTPUT (policy DROP) ``` 4. **Confirm Compliance:** - If all three chains have a default policy of `DROP` or `REJECT`, the instance is compliant. Otherwise, it is non-compliant.",Yes,2025-10-29T14:05:45.079724
3.3.1.2,gcp_1_3_3_1_2,CIS GOOGLE CONTAINER OPTIMIZED OS BENCHMARK V1.2.0,Ensure IPv6 loopback traffic is configured,Configure the loopback interface to accept traffic. Configure all other interfaces to deny traffic to the loopback network (::1).,"Loopback traffic is generated between processes on machine and is typically critical to operation of the system. The loopback interface is the only place that loopback network (::1) traffic should be seen, all other interfaces should ignore traffic on this network as an anti-spoofing measure.","Run the following commands and verify output includes the listed rules in order (packet and byte counts may differ): # ip6tables -L INPUT -v -n Chain INPUT (policy DROP 0 packets, 0 bytes) pkts bytes target     prot opt in     out     source destination 0     0 ACCEPT     all      lo     *       ::/0                 ::/0 0     0 DROP       all      *      *       ::1                  ::/0 # ip6tables -L OUTPUT -v -n Chain OUTPUT (policy DROP 0 packets, 0 bytes) pkts bytes target     prot opt in     out     source destination 0     0 ACCEPT     all      *      lo      ::/0                 ::/0","Run the following commands to implement the loopback rules: # ip6tables -A INPUT -i lo -j ACCEPT # ip6tables -A OUTPUT -o lo -j ACCEPT # ip6tables -A INPUT -s ::1 -j DROP Additional Information: Changing firewall settings while connected over network can result in being locked out of the system. Remediation will only affect the active system firewall, be sure to configure the default policy in your firewall management to apply on boot as well.",,,,Manual,HIGH,,"Both AI opinions correctly identify that this control requires verification of OS-level `ip6tables` rules inside each Container-Optimized OS instance. GCP APIs, the Google Cloud SDK, and GCP-native tools do not provide visibility into guest OS firewall configurations. There is no GCP-native mechanism to directly query or validate `ip6tables` rules without custom scripts and privileged access. Therefore, manual inspection is required.",,"1. **SSH into the Target Instance:** - Use the command: `gcloud compute ssh <INSTANCE_NAME>` 2. **Check the ip6tables Configuration:** - Run: `sudo ip6tables -L INPUT -v -n` `sudo ip6tables -L OUTPUT -v -n` 3. **Verify Loopback Rules:** - In the INPUT chain, confirm the presence of: - `ACCEPT all lo * ::/0 ::/0` - `DROP all * * ::1 ::/0` - In the OUTPUT chain, confirm: - `ACCEPT all * lo ::/0 ::/0` 4. **Expected Secure Configuration:** - The loopback interface (`lo`) must accept all traffic. - All other interfaces must drop traffic to the loopback address (`::1`). 5. **Confirm Compliance:** - If the above rules are present and in the correct order, the instance is compliant.",Yes,2025-10-29T14:26:00.339552
3.3.1.3,gcp_1_3_3_1_3,CIS GOOGLE CONTAINER OPTIMIZED OS BENCHMARK V1.2.0,Ensure IPv6 outbound and established connections are configured,"Configure the firewall rules for new outbound, and established IPv6 connections.","If rules are not in place for new outbound, and established connections all packets will be dropped by the default policy preventing network usage.","Run the following command and verify all rules for new outbound, and established connections match site policy: # ip6tables -L -v -n","Configure iptables in accordance with site policy. The following commands will implement a policy to allow all outbound connections and all established connections: # ip6tables -A OUTPUT -p tcp -m state --state NEW,ESTABLISHED -j ACCEPT # ip6tables -A OUTPUT -p udp -m state --state NEW,ESTABLISHED -j ACCEPT # ip6tables -A OUTPUT -p icmp -m state --state NEW,ESTABLISHED -j ACCEPT # ip6tables -A INPUT -p tcp -m state --state ESTABLISHED -j ACCEPT # ip6tables -A INPUT -p udp -m state --state ESTABLISHED -j ACCEPT # ip6tables -A INPUT -p icmp -m state --state ESTABLISHED -j ACCEPT Additional Information: Changing firewall settings while connected over network can result in being locked out of the system. Remediation will only affect the active system firewall, be sure to configure the default policy in your firewall management to apply on boot as well.",,,,Manual,HIGH,,"Both AI opinions correctly identify that this control requires OS-level inspection and configuration of ip6tables within the guest operating system of the VM instance. GCP-native APIs, SDKs, and CLI tools do not provide visibility or management of internal ip6tables rules; these are not exposed or controllable via GCP's management plane. Therefore, compliance must be verified and enforced by directly accessing the instance.",,"1. **Access the Instance:** - SSH into the target Google Cloud VM running Container Optimized OS (using `gcloud compute ssh` or equivalent). 2. **Verify Existing IPv6 Firewall Rules:** - Run the command: ``` sudo ip6tables -L -v -n ``` - Review the output to ensure rules exist for permitting new outbound and established IPv6 connections, in accordance with your organization's policy. 3. **Remediate if Necessary:** - If rules are missing or incorrect, add them using: ``` sudo ip6tables -A OUTPUT -p tcp -m state --state NEW,ESTABLISHED -j ACCEPT sudo ip6tables -A OUTPUT -p udp -m state --state NEW,ESTABLISHED -j ACCEPT sudo ip6tables -A OUTPUT -p icmp -m state --state NEW,ESTABLISHED -j ACCEPT sudo ip6tables -A INPUT -p tcp -m state --state ESTABLISHED -j ACCEPT sudo ip6tables -A INPUT -p udp -m state --state ESTABLISHED -j ACCEPT sudo ip6tables -A INPUT -p icmp -m state --state ESTABLISHED -j ACCEPT ``` 4. **Confirm Compliance:** - Re-run `sudo ip6tables -L -v -n` and verify the rules are present and active. - Ensure changes are persisted across reboots (e.g., by saving ip6tables rules or using appropriate OS mechanisms).",Yes,2025-10-29T14:04:01.797231
3.3.1.4,gcp_1_3_3_1_4,CIS GOOGLE CONTAINER OPTIMIZED OS BENCHMARK V1.2.0,Ensure IPv6 firewall rules exist for all open ports,Any ports that have been opened on non-loopback addresses need firewall rules to govern traffic.,Without a firewall rule configured for open ports default firewall policy will drop all packets to these ports.,"Run the following command to determine open ports: # ss -6tuln Netid  State      Recv-Q Send-Q    Local Address:Port                   Peer Address:Port udp    UNCONN     0      0                   ::1:123 :::* udp    UNCONN     0      0                    :::123 :::* tcp    LISTEN     0      128                  :::22 :::* tcp    LISTEN     0      20                  ::1:25 :::* Run the following command to determine firewall rules: # ip6tables -L INPUT -v -n Chain INPUT (policy DROP 0 packets, 0 bytes) pkts bytes target     prot opt in     out     source destination 0     0 ACCEPT     all      lo     *       ::/0                 ::/0 0     0 DROP       all      *      *       ::1                  ::/0 0     0 ACCEPT     tcp      *      *       ::/0                 ::/0 tcp dpt:22 state NEW Verify all open ports listening on non-localhost addresses have at least one firewall rule. The last line identified by the ""tcp dpt:22 state NEW"" identifies it as a firewall rule for new connections on tcp port 22.","For each port identified in the audit which does not have a firewall rule establish a proper rule for accepting inbound connections: # ip6tables -A INPUT -p <protocol> --dport <port> -m state --state NEW -j ACCEPT Additional Information: Changing firewall settings while connected over network can result in being locked out of the system. Remediation will only affect the active system firewall, be sure to configure the default policy in your firewall management to apply on boot as well. The remediation command opens up the port to traffic from all sources. Consult iptables documentation and set any restrictions in compliance with site policy.",,,,Manual,HIGH,,"Both AI opinions correctly identify that this control requires verification of IPv6 open ports and corresponding ip6tables rules at the OS level within each Google Container-Optimized OS instance. GCP APIs, including gcloud, do not provide visibility into host-level firewall rules or open ports; these can only be checked by accessing the instance directly (e.g., via SSH) and running OS commands. There is no GCP-native automation or API that exposes ip6tables or `ss` output for compliance verification.",,"1. **Access the Instance:** SSH into each Container-Optimized OS instance that needs to be audited. 2. **List Open IPv6 Ports:** Run `ss -6tuln` to display all open IPv6 ports. Identify ports listening on non-loopback addresses. 3. **Check IPv6 Firewall Rules:** Run `sudo ip6tables -L INPUT -v -n` to list all IPv6 firewall rules. 4. **Verify Compliance:** For each open port identified in step 2, ensure there is a corresponding ACCEPT rule in ip6tables allowing inbound traffic to that port/protocol. If any open port lacks a rule, the instance is non-compliant. 5. **Document Findings:** Record which ports are open and which have corresponding firewall rules for audit evidence.",Yes,2025-10-29T14:16:08.961024
