id,unique_id,source,title,description,rationale,audit,remediation,profile_applicability,impact,references,section,assessment,default_value,additional_information,final_approach,final_confidence,program_name,justification,automation_summary,manual_summary,three_ai_consensus,decision_timestamp
2.2.10,cis-azure-compute-v200-2-2-10,CIS_Microsoft_Azure_Compute_Services_Benchmark_v2_0_0,Ensure 'Remote debugging' is set to 'Off',"Remote debugging allows an App Service deployment slot to be debugged in real-time directly in the Azure environment. When remote debugging is enabled, it opens a communication channel that could potentially be exploited by unauthorized users if not properly secured.","Disabling remote debugging on an App Service deployment slot is primarily about enhancing security. Remote debugging opens a communication channel that can be exploited by attackers. By disabling it, you reduce the number of potential entry points for unauthorized access. If remote debugging is enabled without proper access controls, it can allow unauthorized users to connect to your deployment slot, potentially leading to data breaches or malicious code execution. During a remote debugging session, sensitive information might be exposed. Disabling remote debugging helps ensure that such data remains secure. This minimizes the use of remote access tools to reduce risk.","Audit from Azure Portal 1. Go to App Services. 2. Click the name of an app. 3. Under Deployment, click Deployment slots. 4. Click the name of a deployment slot. 5. Under Settings, click Configuration. 6. In the General settings pane, under Debugging, ensure that Remote debugging is set to Off. 7. Repeat steps 1-6 for each app and deployment slot. Audit from Azure CLI Run the following command to list apps: az webapp list For each app, run the following command to list deployment slots: az webapp deployment slot list --resource-group --name For each deployment slot, run the following command to get the remote debugging setting: az resource show --name web --resource-group -- namespace Microsoft.Web --resource-type config --parent sites//slots/ --query properties.remoteDebuggingEnabled Ensure that false is returned. Audit from Azure Policy If referencing a digital copy of this Benchmark, clicking a Policy ID will open a link to the associated Policy definition in Azure. If referencing a printed copy, you can search Policy IDs from this URL: https://portal.azure.com/#view/Microsoft_Azure_Policy/PolicyMenuBlade/~/Definitions • Policy ID: a08ae1ab-8d1d-422b-a123-df82b307ba61 - Name: 'App Service app slots should have remote debugging turned off'","Remediate from Azure Portal 1. Go to App Services. 2. Click the name of an app. 3. Under Deployment, click Deployment slots. 4. Click the name of a deployment slot. 5. Under Settings, click Configuration. 6. In the General settings pane, under Debugging, set Remote debugging to Off. 7. Click Save. 8. Click Continue. 9. Repeat steps 1-8 for each app and deployment slot requiring remediation. Remediate from Azure CLI For each deployment slot requiring remediation, run the following command to disable remote debugging: az resource update --name web --resource-group -- namespace Microsoft.Web --resource-type config --parent sites//slots/ --set properties.remoteDebuggingEnabled=false",• Level 1,"You will not be able to connect to your deployment slot from a remote location to diagnose and fix issues in real-time. You will not be able to step through code, set breakpoints, or inspect variables and the call stack while the deployment slot is running on the server. Remote debugging is particularly useful for diagnosing issues that only occur in the production environment. Without it, you will need to rely on logs and other diagnostic tools.",1. https://learn.microsoft.com/en-us/visualstudio/debugger/remote-debugging- azure-app-service 2. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-posture- vulnerability-management#pv-2-audit-and-enforce-secure-configurations 3. https://learn.microsoft.com/en-us/cli/azure/webapp 4. https://learn.microsoft.com/en-us/cli/azure/resource,2 Section,Automated,"By default, remote debugging is set to off.",,,,,,,,,
2.2.11,cis-azure-compute-v200-2-2-11,CIS_Microsoft_Azure_Compute_Services_Benchmark_v2_0_0,Ensure incoming client certificates are enabled and  required (if in use),Client certificates allow for the deployment slot to request a certificate for incoming requests. Only clients that have a valid certificate will be able to reach the deployment slot.,"The TLS mutual authentication technique in enterprise environments ensures the authenticity of clients to the server. If incoming client certificates are enabled, then only an authenticated client with valid certificates can access the deployment slot.","From Azure Portal 1. Go to App Services. 2. Click the name of an app. 3. Under Deployment, click Deployment slots. 4. Click the name of a deployment slot. 5. Under Settings, click Configuration. 6. In the General settings pane, under Incoming client certificates, ensure that Client certificate mode is set to Required. 7. Repeat steps 1-6 for each app and deployment slot. From Azure CLI Run the following command to list apps: az webapp list For each app, run the following command to list deployment slots: az webapp deployment slot list --resource-group --name For each deployment slot, ensure that clientCertEnabled is set to true, and clientCertMode is set to Required. Audit from Azure Policy If referencing a digital copy of this Benchmark, clicking a Policy ID will open a link to the associated Policy definition in Azure. If referencing a printed copy, you can search Policy IDs from this URL: https://portal.azure.com/#view/Microsoft_Azure_Policy/PolicyMenuBlade/~/Definitions • Policy ID: 5b0bd968-5cb5-4513-8987-27786c6f0df8 - Name: 'App Service app slots should have Client Certificates (Incoming client certificates) enabled'","Remediate from Azure Portal 1. Go to App Services. 2. Click the name of an app. 3. Under Deployment, click Deployment slots. 4. Click the name of a deployment slot. 5. Under Settings, click Configuration. 6. In the General settings pane, under Incoming client certificates, set Client certificate mode to Required. 7. Click Save. 8. Click Continue. 9. Repeat steps 1-8 for each app and deployment slot requiring remediation. Remediate from Azure CLI For each deployment slot requiring remediation, run the following command to enable and require incoming client certificates: az resource update --resource-group --name /slots/ --resource-type ""Microsoft.Web/sites"" -- set properties.clientCertEnabled=true --set properties.clientCertMode=Required",• Level 2,"Utilizing and maintaining client certificates will require additional work to obtain and manage replacement and key rotation. NOTE: This recommendation cannot be implemented if following the recommendation titled ""Ensure 'HTTP Version' is set to '2.0' (if in use)."" This recommendation should only be considered for scenarios where HTTP versions prior to 2.0 are required for a deployment slot, and mutual certificate authentication is desired for validating clients.",1. https://learn.microsoft.com/en-us/security/benchmark/azure/security-controls-v3- identity-management#im-4-authenticate-server-and-services 2. https://learn.microsoft.com/en-gb/azure/app-service/app-service-web-configure- tls-mutual-auth 3. https://learn.microsoft.com/en-us/cli/azure/webapp 4. https://learn.microsoft.com/en-us/cli/azure/resource,2 Section,Automated,"By default, incoming client certificates are disabled.",,,,,,,,,
2.2.12,cis-azure-compute-v200-2-2-12,CIS_Microsoft_Azure_Compute_Services_Benchmark_v2_0_0,Ensure managed identities are configured,Managed identities from Microsoft Entra ID allow App Service deployment slots to securely access other Azure services without the need to provision or rotate any secrets.,Using managed identities with App Service deployment slots eliminates the need to store and manage credentials to access Azure resources.,"Audit from Azure Portal 1. Go to App Services. 2. Click the name of an app. 3. Under Deployment, click Deployment slots. 4. Click the name of a deployment slot. 5. Under Settings, click Identity. 6. Ensure that in the System assigned pane, the Status is set to On, and an Object (principal) ID is displayed, or that in the User assigned pane, a managed identity is listed. 7. Repeat steps 1-6 for each app and deployment slot. Audit from Azure CLI Run the following command to list apps: az webapp list For each app, run the following command to list deployment slots: az webapp deployment slot list --resource-group --name For each deployment slot, ensure that identity contains type set to SystemAssigned, UserAssigned, or both. Audit from PowerShell Run the following command to list apps: Get-AzWebApp Run the following command to list deployment slots for an app: Get-AzWebAppSlot -ResourceGroupName -Name Run the following command to get the deployment slot with a given name: $slot = Get-AzWebAppSlot -ResourceGroupName -Name -Slot Run the following command to get the identity type setting for the deployment slot: $slot.identity.Type Ensure the command returns SystemAssigned, UserAssigned, or both. Repeat for each app and deployment slot. Audit from Azure Policy If referencing a digital copy of this Benchmark, clicking a Policy ID will open a link to the associated Policy definition in Azure. If referencing a printed copy, you can search Policy IDs from this URL: https://portal.azure.com/#view/Microsoft_Azure_Policy/PolicyMenuBlade/~/Definitions • Policy ID: 4a15c15f-90d5-4a1f-8b63-2903944963fd - Name: 'App Service app slots should use managed identity'","Remediate from Azure Portal 1. Go to App Services. 2. Click the name of an app. 3. Under Deployment, click Deployment slots. 4. Click the name of a deployment slot. 5. Under Settings, click Identity. 6. To add a system assigned managed identity: 1. In the System assigned pane, under Status, click On. 2. Click Save. 3. Click Yes. 7. To add a user assigned managed identity: 1. In the User assigned pane, click Add. 2. Use the filter box to search for a managed identity. 3. Select the identity. 4. Click Add. 8. Repeat steps 1-7 for each app and deployment slot requiring remediation. Remediate from PowerShell For each deployment slot requiring remediation, run the following command to assign a system-assigned managed identity: Set-AzWebAppSlot -ResourceGroupName -Name - Slot -AssignIdentity $true",• Level 1,Minor administrative overhead to configure and manage role assignments for managed identities.,1. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-identity- management#im-1-use-centralized-identity-and-authentication-system 2. https://learn.microsoft.com/en-us/azure/app-service/overview-managed-identity 3. https://learn.microsoft.com/en-us/cli/azure/webapp 4. https://learn.microsoft.com/en-us/powershell/module/az.websites/get-azwebapp 5. https://learn.microsoft.com/en-us/powershell/module/az.websites/get- azwebappslot 6. https://learn.microsoft.com/en-us/powershell/module/az.websites/set- azwebappslot,2 Section,Automated,Managed identities are disabled by default for App Service deployment slots.,,,,,,,,,
2.2.13,cis-azure-compute-v200-2-2-13,CIS_Microsoft_Azure_Compute_Services_Benchmark_v2_0_0,Ensure public network access is disabled,Disable public network access to prevent exposure to the internet and reduce the risk of unauthorized access. Use private endpoints to securely manage access within trusted networks.,Disabling public network access improves security by ensuring that the service is not directly exposed to the public Internet. This has the added benefit of providing more granular control over security settings and configurations for those additional layers of separation.,"Audit from Azure Portal 1. Go to App Services. 2. Click the name of an app. 3. Under Deployment, click Deployment slots. 4. Click the name of a deployment slot. 5. Under Settings, click Networking. 6. Under Inbound traffic configuration, ensure that Public network access is set to Disabled. 7. Repeat steps 1-6 for each app and deployment slot. Audit from Azure CLI Run the following command to list apps: az webapp list For each app, run the following command to list deployment slots: az webapp deployment slot list --resource-group --name For each deployment slot, ensure that publicNetworkAccess is set to Disabled. Audit from Azure Policy If referencing a digital copy of this Benchmark, clicking a Policy ID will open a link to the associated Policy definition in Azure. If referencing a printed copy, you can search Policy IDs from this URL: https://portal.azure.com/#view/Microsoft_Azure_Policy/PolicyMenuBlade/~/Definitions • Policy ID: 701a595d-38fb-4a66-ae6d-fb3735217622 - Name: 'App Service app slots should disable public network access'","Remediate from Azure Portal 1. Go to App Services. 2. Click the name of an app. 3. Under Deployment, click Deployment slots. 4. Click the name of a deployment slot. 5. Under Settings, click Networking. 6. Under Inbound traffic configuration, click the text next to Public network access. 7. Select the radio button next to Disabled. 8. Click Save. 9. Check the box to confirm the change. 10. Click Continue. 11. Repeat steps 1-10 for each app and deployment slot requiring remediation. Remediate from Azure CLI For each deployment slot requiring remediation, run the following command to disable public network access: az resource update --resource-group --name /slots/ --resource-type ""Microsoft.Web/sites"" -- set properties.publicNetworkAccess=Disabled",• Level 1,"NOTE: Prior to disabling public network access, it is strongly recommended that, for each App Service deployment slot, either: • complete virtual network integration as described in ""Ensure app is integrated with a virtual network"" OR • set up private endpoints/links as described in ""Ensure private endpoints are used to access App Service apps."" Disabling public network access restricts direct access to the service. This enhances security but will require the configuration of a virtual network and/or private endpoints for any services or users needing access within trusted networks.",1. https://learn.microsoft.com/en-us/azure/app-service/networking-features 2. https://learn.microsoft.com/en-us/cli/azure/webapp 3. https://learn.microsoft.com/en-us/cli/azure/resource,2 Section,Automated,"By default, public network access is enabled.",,,,,,,,,
2.2.15,cis-azure-compute-v200-2-2-15,CIS_Microsoft_Azure_Compute_Services_Benchmark_v2_0_0,Ensure configuration is routed through the virtual network  integration,"By default, configuration traffic for App Service deployment slots goes directly over the public route. Container image pulls and content sharing can be routed through the virtual network integration. This recommendation should be applied after integrating an App Service deployment slot with a virtual network.",Route container image pulls and content sharing through a virtual network integration for increased security and control.,"Audit from Azure CLI Run the following command to list apps: az webapp list For each app, run the following command to list deployment slots: az webapp deployment slot list --resource-group --name For each deployment slot, ensure that vnetImagePullEnabled and vnetContentShareEnabled are set to true. Audit from Azure Policy If referencing a digital copy of this Benchmark, clicking a Policy ID will open a link to the associated Policy definition in Azure. If referencing a printed copy, you can search Policy IDs from this URL: https://portal.azure.com/#view/Microsoft_Azure_Policy/PolicyMenuBlade/~/Definitions • Policy ID: 5747353b-1ca9-42c1-a4dd-b874b894f3d4 - Name: 'App Service app slots should enable configuration routing to Azure Virtual Network'","Remediate from Azure CLI For each deployment slot requiring remediation, run the following command to route container image pulls and content sharing through the virtual network integration: az resource update --resource-group --name /slots/ --resource-type ""Microsoft.Web/sites"" -- set properties.vnetImagePullEnabled=true --set properties.vnetContentShareEnabled=true",• Level 2,Additional configuration may be required to ensure that traffic is routed properly.,1. https://learn.microsoft.com/en-us/azure/app-service/overview-vnet- integration#routes 2. https://learn.microsoft.com/en-us/azure/app-service/configure-vnet-integration- routing#configure-configuration-routing 3. https://learn.microsoft.com/en-us/cli/azure/webapp 4. https://learn.microsoft.com/en-us/cli/azure/resource,2 Section,Automated,"By default, configuration traffic goes directly over the public route.","In addition to configuring the routing for content sharing, you must also ensure that any firewall or Network Security Group configured on traffic from the subnet allow traffic to port 443 and 445.",,,,,,,,
2.2.17,cis-azure-compute-v200-2-2-17,CIS_Microsoft_Azure_Compute_Services_Benchmark_v2_0_0,Ensure cross-origin resource sharing does not allow all  origins,Cross-origin resource sharing (CORS) is a security feature that controls how applications interact with resources hosted on different domains.,Restrict CORS to only trusted origins to help enforce proper access control and reduce exposure to malicious cross-origin requests.,"Audit from Azure Portal 1. Go to App Service. 2. Click the name of an app. 3. Under Deployment, click Deployment slots. 4. Click the name of a deployment slot. 5. Under API, click CORS. 6. Ensure Allowed Origins does not include *. 7. Repeat steps 1-6 for each app and deployment slot. Audit from Azure CLI Run the following command to list apps: az webapp list For each app, run the following command to list deployment slots: az webapp deployment slot list --resource-group --name For each deployment slot, run the following command to get the CORS allowed origins setting: az resource show --name web --resource-group -- namespace Microsoft.Web --resource-type config --parent sites//slots/ --query properties.cors.allowedOrigins Ensure that the response does not include *. Audit from Azure Policy If referencing a digital copy of this Benchmark, clicking a Policy ID will open a link to the associated Policy definition in Azure. If referencing a printed copy, you can search Policy IDs from this URL: https://portal.azure.com/#view/Microsoft_Azure_Policy/PolicyMenuBlade/~/Definitions • Policy ID: cae7c12e-764b-4c87-841a-fdc6675d196f - Name: 'App Service app slots should not have CORS configured to allow every resource to access your apps'","Remediate from Azure Portal 1. Go to App Service. 2. Click the name of an app. 3. Under Deployment, click Deployment slots. 4. Click the name of a deployment slot. 5. Under API, click CORS. 6. Under Allowed Origins, delete the entry that equals *. 7. Specify the origins that should be allowed to make cross-origin calls. 8. Click Save. 9. Repeat steps 1-8 for each app and deployment slot requiring remediation. Remediate from Azure CLI For each deployment slot requiring remediation, run the following command to update the allowed origins array to contain only the origins that should be allowed: az resource update --name web --resource-group -- namespace Microsoft.Web --resource-type config --parent sites//slots/ --set properties.cors.allowedOrigins=""['']""",• Level 2,"Configuration is required to ensure that the appropriate origins have access. Setting up a proper CORS policy can be fairly complex and an incorrect setting could permit Cross-Site Request Forgery (CSRF). The ""caveat"" is that if the app being deployed is a PUBLIC API, a wildcard ""*"" CORS policy is absolutely necessary.",1. https://learn.microsoft.com/en-gb/azure/app-service/app-service-web-tutorial- rest-api 2. https://learn.microsoft.com/en-us/cli/azure/webapp 3. https://learn.microsoft.com/en-us/cli/azure/resource 4. https://cheatsheetseries.owasp.org/cheatsheets/HTTP_Headers_Cheat_Sheet.ht ml 5. https://developer.mozilla.org/en-US/docs/Web/HTTP/Guides/CORS 6. https://cheatsheetseries.owasp.org/cheatsheets/Cross- Site_Request_Forgery_Prevention_Cheat_Sheet.html,2 Section,Automated,"By default, CORS is not configured.",,,,,,,,,
2.3.1,cis-azure-compute-v200-2-3-1,CIS_Microsoft_Azure_Compute_Services_Benchmark_v2_0_0,Ensure 'Java version' is currently supported (if in use),"Periodically, older versions of Java may be deprecated and no longer supported. Using a supported version of Java for function apps is recommended to avoid potential unpatched vulnerabilities.",Deprecated and unsupported versions of programming and scripting languages can present vulnerabilities which may not be addressed or may not be addressable.,"Take note of currently supported versions of Java here: https://www.oracle.com/java/technologies/java-se-support-roadmap.html Audit from Azure Portal 1. Go to App Services or Function App. 2. Click the name of a function app. 3. Under Settings, click Configuration. 4. In the General settings pane, ensure that for a Stack of Java, the Java Version reflects a currently supported release. 5. Repeat steps 1-4 for each function app. Audit from Azure CLI Run the following command to list function apps: az functionapp list For each function app, run the following command to get the Java version: az functionapp show --resource-group --name --query siteConfig.[javaContainer,javaContainerVersion,javaVersion,linuxFxVersion] If Java is in use, ensure the version is currently supported. Audit from PowerShell Run the following command to list function apps: Get-AzFunctionApp Run the following command to get the function app in a resource group with a given name: $app = Get-AzFunctionApp -ResourceGroupName -Name Run the following command to get the Java version: $app.SiteConfig | Select-Object JavaContainer, JavaContainerVersion, JavaVersion, LinuxFXVersion, WindowsFxVersion If Java is in use, ensure the version is currently supported. Repeat for each function app. Audit from Azure Policy If referencing a digital copy of this Benchmark, clicking a Policy ID will open a link to the associated Policy definition in Azure. If referencing a printed copy, you can search Policy IDs from this URL: https://portal.azure.com/#view/Microsoft_Azure_Policy/PolicyMenuBlade/~/Definitions • Policy ID: 9d0b6ea4-93e2-4578-bf2f-6bb17d22b4bc - Name: 'Function apps that use Java should use a specified 'Java version''","Note: No action is required if Java is not in use. Remediate from Azure Portal 1. Go to App Services or Function App. 2. Click the name of a function app. 3. Under Settings, click Configuration. 4. In the General settings pane, for a Stack of Java, set the Java Version to a currently supported release. 5. Click Save. 6. Click Continue. 7. Repeat steps 1-6 for each function app requiring remediation. Remediate from Azure CLI Run the following command to list supported runtimes: az functionapp list-runtimes For each function app requiring remediation, run the following command with the appropriate parameters to update the Java version: az functionapp config set --resource-group --name [--java-container --java-container- version --java-version ] [--linux-fx- version ]",• Level 1,"If your app is written using version-dependent features or libraries, they may not be available on more recent versions. If you wish to update, research the impact thoroughly.",1. https://learn.microsoft.com/en-us/azure/app-service/configure-language-java- deploy-run 2. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-posture- vulnerability-management#pv-3-define-and-establish-secure-configurations-for- compute-resources 3. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-posture- vulnerability-management#pv-6-rapidly-and-automatically-remediate- vulnerabilities 4. https://www.oracle.com/java/technologies/java-se-support-roadmap.html 5. https://learn.microsoft.com/en-us/cli/azure/functionapp 6. https://learn.microsoft.com/en-us/powershell/module/az.functions/get- azfunctionapp,2 Section,Manual,The version is selected during creation.,,,,,,,,,
2.3.2,cis-azure-compute-v200-2-3-2,CIS_Microsoft_Azure_Compute_Services_Benchmark_v2_0_0,Ensure 'Python version' is currently supported (if in use),"Periodically, older versions of Python may be deprecated and no longer supported. Using a supported version of Python for function apps is recommended to avoid potential unpatched vulnerabilities.",Deprecated and unsupported versions of programming and scripting languages can present vulnerabilities which may not be addressed or may not be addressable.,"Take note of the currently supported versions (given a status of ""security"") of Python here: https://devguide.python.org/versions/ Audit from Azure Portal 1. Go to App Services or Function App. 2. Click the name of a function app. 3. Under Settings, click Configuration. 4. In the General settings pane, ensure that for a Stack of Python, the Python Version reflects a currently supported release. 5. Repeat steps 1-4 for each function app. Audit from Azure CLI Run the following command to list function apps: az functionapp list For each function app, run the following command to get the Python version: az functionapp config show --resource-group --name --query ""{LinuxFxVersion:linuxFxVersion,PythonVersion:pythonVersion}"" If Python is in use, ensure the version is currently supported. Audit from PowerShell Run the following command to list function apps: Get-AzFunctionApp Run the following command to get the function app in a resource group with a given name: $app = Get-AzFunctionApp -ResourceGroupName -Name Run the following command to get the Python version: $app.SiteConfig | Select-Object LinuxFXVersion, PythonVersion If Python is in use, ensure the version is currently supported. Repeat for each function app. Audit from Azure Policy If referencing a digital copy of this Benchmark, clicking a Policy ID will open a link to the associated Policy definition in Azure. If referencing a printed copy, you can search Policy IDs from this URL: https://portal.azure.com/#view/Microsoft_Azure_Policy/PolicyMenuBlade/~/Definitions • Policy ID: 7238174a-fd10-4ef0-817e-fc820a951d73 - Name: 'Function apps that use Python should use a specified 'Python version''","Note: No action is required if Python is not in use. Remediate from Azure Portal 1. Go to App Services or Function App. 2. Click the name of a function app. 3. Under Settings, click Configuration. 4. In the General settings pane, for a Stack of Python, set the Python Version to a currently supported release. 5. Click Save. 6. Click Continue. 7. Repeat steps 1-6 for each function app requiring remediation. Remediate from Azure CLI Run the following command to list supported runtimes: az functionapp list-runtimes For each function app requiring remediation, run the following command with the appropriate parameters to update the Python version: az functionapp config set --resource-group --name --linux-fx-version ""PYTHON|""",• Level 1,"If your app is written using version-dependent features or libraries, they may not be available on more recent versions. If you wish to update, research the impact thoroughly.",1. https://learn.microsoft.com/en-us/azure/app-service/configure- common#configure-language-stack-settings 2. https://learn.microsoft.com/en-us/security/benchmark/azure/security-controls-v3- posture-vulnerability-management#pv-7-rapidly-and-automatically-remediate- software-vulnerabilities 3. https://learn.microsoft.com/en-us/security/benchmark/azure/security-controls-v3- posture-vulnerability-management#pv-3-establish-secure-configurations-for- compute-resources 4. https://devguide.python.org/versions/ 5. https://learn.microsoft.com/en-us/cli/azure/functionapp 6. https://learn.microsoft.com/en-us/powershell/module/az.functions/get- azfunctionapp,2 Section,Manual,The version is selected during creation.,,,,,,,,,
2.3.5,cis-azure-compute-v200-2-3-5,CIS_Microsoft_Azure_Compute_Services_Benchmark_v2_0_0,Ensure 'HTTP version' is set to '2.0' (if in use),"Periodically, newer versions are released for HTTP, either due to security flaws or to include additional functionalities. Using the latest HTTP version allows apps to take advantage of security fixes, if any, and/or new functionalities of the newer version.","Newer versions may contain security enhancements and additional functionalities. Using the latest version is recommended in order to take advantage of enhancements and new capabilities. With each software installation, organizations need to determine if a given update meets their requirements. They must also verify the compatibility and support provided for any additional software against the update revision that is selected. HTTP 2.0 has additional performance improvements for the head-of-line blocking problem of the old HTTP version, header compression, and request prioritization. HTTP 2.0 no longer supports HTTP 1.1's chunked transfer encoding mechanism, as it provides its own, more efficient mechanisms for data streaming.","Audit from Azure Portal 1. Go to App Services or Function App. 2. Click the name of a function app. 3. Under Settings, click Configuration. 4. In the General settings pane, under Platform settings, ensure that HTTP version is set to 2.0. 5. Repeat steps 1-4 for each function app. Audit from Azure CLI Run the following command to list function apps: az functionapp list For each function app, run the following command to get the http20Enabled setting: az functionapp config show --resource-group --name --query http20Enabled Ensure that true is returned. Audit from PowerShell Run the following command to list function apps: Get-AzFunctionApp Run the following command to get the function app in a resource group with a given name: $app = Get-AzFunctionApp -ResourceGroupName -Name Run the following command to get the Http20Enabled setting: $app.SiteConfig.Http20Enabled Ensure that True is returned. Repeat for each function app. Audit from Azure Policy If referencing a digital copy of this Benchmark, clicking a Policy ID will open a link to the associated Policy definition in Azure. If referencing a printed copy, you can search Policy IDs from this URL: https://portal.azure.com/#view/Microsoft_Azure_Policy/PolicyMenuBlade/~/Definitions • Policy ID: e2c1c086-2d84-4019-bff3-c44ccd95113c - Name: 'Function apps should use latest 'HTTP Version''","Remediate from Azure Portal 1. Go to App Services or Function App. 2. Click the name of a function app. 3. Under Settings, click Configuration. 4. In the General settings pane, under Platform settings, set HTTP version to 2.0. 5. Click Save. 6. Click Continue. 7. Repeat steps 1-6 for each function app requiring remediation. Remediate from Azure CLI For each function app requiring remediation, run the following command to enable http20Enabled: az functionapp config set --resource-group --name --http20-enabled true",• Level 1,"Most modern browsers support the HTTP/2 protocol over TLS only, while non-encrypted traffic continues to use HTTP/1.1. To ensure that client browsers connect to your app with HTTP/2, either purchase an App Service Certificate for your app's custom domain or bind a third-party certificate. NOTE: HTTP/2 cannot be used in tandem with mutual authentication or client certificates.",1. https://learn.microsoft.com/en-us/azure/app-service/configure-common#general- settings 2. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-posture- vulnerability-management#pv-3-define-and-establish-secure-configurations-for- compute-resources 3. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-posture- vulnerability-management#pv-6-rapidly-and-automatically-remediate- vulnerabilities 4. https://learn.microsoft.com/en-us/cli/azure/functionapp 5. https://learn.microsoft.com/en-us/powershell/module/az.functions/get- azfunctionapp,2 Section,Automated,"By default, HTTP version is set to 1.1.",,,,,,,,,
2.3.6,cis-azure-compute-v200-2-3-6,CIS_Microsoft_Azure_Compute_Services_Benchmark_v2_0_0,Ensure 'HTTPS Only' is set to 'On',Azure App Service allows function apps to run under both HTTP and HTTPS by default. Function apps can be accessed by anyone using non-secure HTTP links by default. Non-secure HTTP requests can be restricted and all HTTP requests redirected to the secure HTTPS port. It is recommended to enforce HTTPS-only traffic.,Enabling HTTPS-only traffic will redirect all non-secure HTTP requests to HTTPS ports. HTTPS uses the TLS/SSL protocol to provide a secure connection which is both encrypted and authenticated. It is therefore important to support HTTPS for the security benefits.,"Audit from Azure Portal 1. Go to App Services or Function App. 2. Click the name of a function app. 3. Under Settings, click Configuration. 4. In the General settings tab, under Platform settings, ensure that HTTPS Only is set to On. 5. Repeat steps 1-4 for each function app. Audit from Azure CLI Run the following command to list function apps: az functionapp list For each function app, run the following command to get the HTTPS setting: az functionapp show --resource-group --name --query ""httpsOnly"" Ensure that the command returns true. Audit from PowerShell Run the following command to list function apps: Get-AzFunctionApp Run the following command to get the function app with a given name: $app = Get-AzFunctionApp -ResourceGroupName -Name Run the following command to get the HTTPS setting for the function app: $app.httpsOnly Ensure that the command returns True. Repeat for each function app. Audit from Azure Policy If referencing a digital copy of this Benchmark, clicking a Policy ID will open a link to the associated Policy definition in Azure. If referencing a printed copy, you can search Policy IDs from this URL: https://portal.azure.com/#view/Microsoft_Azure_Policy/PolicyMenuBlade/~/Definitions • Policy ID: 6d555dd1-86f2-4f1c-8ed7-5abae7c6cbab - Name: 'Function apps should only be accessible over HTTPS'","Remediate from Azure Portal 1. Go to App Services or Function App. 2. Click the name of a function app. 3. Under Settings, click Configuration. 4. In the General settings tab, under Platform settings, next to HTTPS Only, select the radio button next to On. 5. Click Save. 6. Click Continue. 7. Repeat steps 1-6 for each function app requiring remediation. Remediate from Azure CLI For each function app requiring remediation, run the following command to enable HTTPS Only: az resource update --resource-group --name --resource-type ""Microsoft.Web/sites"" --set properties.httpsOnly=true",• Level 1,"When it is enabled, every incoming HTTP request is redirected to the HTTPS port. This means an extra level of security will be added to the HTTP requests made to the deployment slot.",1. https://learn.microsoft.com/en-us/azure/app-service/overview-security#https-and- certificates 2. https://learn.microsoft.com/en-us/security/benchmark/azure/security-controls-v3- data-protection#dp-3-encrypt-sensitive-data-in-transit 3. https://techcommunity.microsoft.com/t5/azure-paas-blog/enable-https-setting-on- azure-app-service-using-azure-policy/ba-p/3286603 4. https://learn.microsoft.com/en-us/cli/azure/functionapp 5. https://learn.microsoft.com/en-us/powershell/module/az.functions/get- azfunctionapp 6. https://learn.microsoft.com/en-us/azure/azure-functions/security-concepts 7. https://learn.microsoft.com/en-us/cli/azure/resource,2 Section,Automated,HTTPS Only is enabled by default.,,,,,,,,,
