id,unique_id,source,title,description,rationale,audit,remediation,profile_applicability,impact,references,final_approach,final_confidence,program_name,justification,automation_summary,manual_summary,three_ai_consensus,decision_timestamp,section,assessment,default_value,additional_information
1.2.22,cis-ibm-ocp-v110-1-2-22,CIS_RedHat_OpenShift_Container_Platform_v4_Benchmark_v1.1.0_PDF_,Ensure that the --audit-log-path argument is set,Enable auditing on the Kubernetes API Server and set the desired audit log path.,"Auditing the Kubernetes API Server provides a security-relevant chronological set of records documenting the sequence of activities that have affected the system by individual users, administrators or other components of the system. Even though currently, Kubernetes provides only basic audit capabilities, it should be enabled. You can enable it by setting an appropriate audit log path.","OpenShift audit works at the API server level, logging all requests coming to the server. API server audit is on by default. Run the following command: # Should return “/var/log/kube - apiserver/audit.log” oc get configmap config -n openshift-kube-apiserver -o jsonpath=""{['.data.config\.yaml']}"" | jq '.auditConfig.auditFilePath' POD=$(oc get pods -n openshift-kube-apiserver -l app=openshift-kube-apiserver -o jsonpath='{.items[0].metadata.name}') oc rsh -n openshift-kube-apiserver -c kube-apiserver $POD ls /var/log/kube-apiserver/audit.log # Should return 0 echo $? # Should return ""/var/log/openshift-apiserver/audit.log"" oc get configmap config -n openshift-apiserver -o jsonpath=""{['.data.config\.yaml']}"" | jq '.auditConfig.auditFilePath' POD=$(oc get pods -n openshift-apiserver -l apiserver=true -o jsonpath='{.items[0].metadata.name}') oc rsh -n openshift-apiserver $POD ls /var/log/openshift-apiserver/audit.log 109 | P a g e # Should return 0 echo $? Verify that the auditFilePath is set to /var/log/kube-apiserver/audit.log for openshift-kube-apiserver and to /var/log/openshift-apiserver/audit.log for openshift-apiserver .",None required. This is managed by the cluster apiserver operator.,• Level 1,None,1. https://docs.openshift.com/container-platform/4.5/nodes/nodes/nodes-nodes-audit-log.html 2. https://github.com/openshift/cluster-kube-apiserver- operator/blob/master/bindata/v4.1.0/config/defaultconfig.yaml#L22-L31 3. https://docs.openshift.com/container-platform/4.5/operators/operator- reference.html#kube-apiserver-operator_red-hat-operators 4. https://docs.openshift.com/container-platform/4.5/operators/operator- reference.html#openshift-apiserver-operator_red-hat-operators 5. https://kubernetes.io/docs/reference/command-line-tools-reference/kube- apiserver/ 6. https://kubernetes.io/docs/tasks/debug-application-cluster/audit/ 7. https://github.com/kubernetes/features/issues/22,,,,,,,,,1 Section,Manual,"By default, auditing is enabled.",
1.2.23,cis-ibm-ocp-v110-1-2-23,CIS_RedHat_OpenShift_Container_Platform_v4_Benchmark_v1.1.0_PDF_,Ensure that the audit logs are forwarded off the cluster for retention,Retain the logs for at least 30 days or as appropriate.,Retaining logs for at least 30 days ensures that you can go back in time and investigate or correlate any events. Set your audit log retention period to 30 days or as per your business requirements.,"OpenShift audit works at the API server level, logging all requests coming to the server. Audit is on by default. Best practice is to ship audit logs off the cluster for retention. OpenShift includes the optional Cluster Logging operator and the ElasticSearch operator. OpenShift cluster logging can be configured to send logs to destinations outside of your OpenShift Container Platform cluster instead of the default Elasticsearc h log store using the following methods: • Sending logs using the Fluentd forward protocol. You can create a Configmap to use the Fluentd forward protocol to securely send logs to an external logging aggregator that accepts the Fluent forward protocol. • Sending logs using syslog. You can create a Configmap to use the syslog protocol to send logs to an external syslog (RFC 3164) server. Alternatively, you can use the Log Forwarding API, currently in Technology Preview. The Log Forwarding API, which is easier to configure than the Fluentd protocol and syslog, exposes configuration for sending logs to the internal lasticsearch log store and to external Fluentd log aggregation solutions. You cannot use the ConfigMap methods and the Log Forwarding API in the same cluster. Verify that audit log forwarding is configured as appropriate. 112 | P a g e",Follow the documentation for log forwarding. Forwarding logs to third party systems,• Level 1,None,1. https://access.redhat.com/solutions/4262201 2. https://docs.openshift.com/container-platform/4.5/logging/cluster-logging- external.html 3. https://docs.openshift.com/container-platform/4.5/nodes/nodes/nodes-nodes- audit-log.html 4. https://github.com/openshift/cluster-kube-apiserver-operator/blob/release- 4.5/bindata/v4.1.0/config/defaultconfig.yaml#L41-L77 5. https://docs.openshift.com/container-platform/4.5/operators/operator- reference.html#kube-apiserver-operator_red-hat-operators 6. https://docs.openshift.com/container-platform/4.5/operators/operator- reference.html#openshift-apiserver-operator_red-hat-operators 7. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ 8. https://kubernetes.io/docs/tasks/debug-application-cluster/audit/ 9. https://github.com/kubernetes/features/issues/22,,,,,,,,,1 Section,Manual,"By default, auditing is enabled.",
1.2.24,cis-ibm-ocp-v110-1-2-24,CIS_RedHat_OpenShift_Container_Platform_v4_Benchmark_v1.1.0_PDF_,Ensure that the maximumRetainedFiles argument is set to 10 or as appropriate,Retain 10 or an appropriate number of old log files.,"Kubernetes automatically rotates the log files. Retaining old log files ensures that you would have sufficient log data available for carrying out any investigation or correlation. For example, if you have set file size of 100 MB and the number of old log files to keep as 10, you would have approximately 1 GB of log data that you could potentially use for your analysis.","OpenShift audit works at the API server level, logging all requests coming to the server. Configure via maximumRetainedFiles . Run the following command: oc get configmap config -n openshift-kube-apiserver -ojson | \ jq -r '.data[""config.yaml""]' | \ jq -r .auditConfig.maximumRetainedFiles oc get configmap config -n openshift-apiserver -ojson | \ jq -r '.data[""config.yaml""]' | \ jq -r .auditConfig.maximumRetainedFiles Verify that maximumRetainedFiles is set to 10 or as appropriate.",Set the maximumRetainedFiles parameter to 10 or as an appropriate number of files. maximumRetainedFiles: 10,• Level 1,None,1. https://access.redhat.com/solutions/4262201 2. https://docs.openshift.com/container-platform/4.5/nodes/nodes/nodes-nodes-audit-log.html 3. https://docs.openshift.com/container-platform/4.5/operators/operator- reference.html#kube-apiserver-operator_red-hat-operators 4. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#openshift-apiserver-operator_red-hat-operators 5. https://github.com/openshift/cluster-kube-apiserver- operator/blob/master/bindata/v4.1.0/config/defaultconfig.yaml#L165-168 6. https://github.com/openshift/cluster-authentication-operator/blob/master/bindata/oauth-apiserver/deploy.yaml 7. https://kubernetes.io/docs/reference/command-line-tools-reference/kube- apiserver/ 8. https://kubernetes.io/docs/tasks/debug-application-cluster/audit/ 9. https://github.com/kubernetes/features/issues/22,,,,,,,,,1 Section,Manual,"114 | P a g e By default, auditing is enabled.",
1.2.25,cis-ibm-ocp-v110-1-2-25,CIS_RedHat_OpenShift_Container_Platform_v4_Benchmark_v1.1.0_PDF_,Ensure that the maximumFileSizeMegabytes argument is set to 100 or as appropriate,Rotate log files on reaching 100 MB or as appropriate.,"Kubernetes automatically rotates the log files. Retaining old log files ensures that you would have sufficient log data available for carrying out any investigation or correlation. If you have set file size of 100 MB and the number of old log files to keep as 10, you would have approximately 1 GB of log data that you could potentially use for your analysis.","OpenShift audit works at the API server level, logging all requests coming to the server. Configure via maximumFileSizeMegabytes . Run the following command: oc get configmap config -n openshift-kube-apiserver -ojson | \ jq -r '.data[""config.yaml""]' | \ jq -r .auditConfig.maximumFileSizeMegabytes oc get configmap config -n openshift-apiserver -ojson | \ jq -r '.data[""config.yaml""]' | \ jq -r .auditConfig.maximumFileSizeMegabytes Verify that the maximumFileSizeMegabytes argument is set to 100 or as appropriate.",Set the audit-log-maxsize parameter to 100 or as an appropriate number. maximumFileSizeMegabytes: 100,• Level 1,None,1. https://access.redhat.com/solutions/4262201 2. https://docs.openshift.com/container-platform/4.5/nodes/nodes/nodes-nodes-audit-log.html 3. https://docs.openshift.com/container-platform/4.5/operators/operator- reference.html#kube-apiserver-operator_red-hat-operators 4. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#openshift-apiserver-operator_red-hat-operators 5. https://kubernetes.io/docs/reference/command-line-tools-reference/kube- apiserver/ 6. https://kubernetes.io/docs/tasks/debug-application-cluster/audit/ 7. https://github.com/kubernetes/features/issues/22,,,,,,,,,1 Section,Manual,"116 | P a g e By default, auditing is not enabled.",
1.2.26,cis-ibm-ocp-v110-1-2-26,CIS_RedHat_OpenShift_Container_Platform_v4_Benchmark_v1.1.0_PDF_,Ensure that the --request-timeout argument is set as appropriate,Set global request timeout for API server requests as appropriate.,"Setting global request timeout allows extending the API server request timeout limit to a duration appropriate to the user's connection speed. By default, it is set to 60 seconds which might be problematic on slower connections making cluster resources inaccessible once the data volume for requests exceeds what can be transmitted in 60 seconds. But, setting this timeout limit to be too large can exhaust the API server resources making it prone to Denial-of-Service attack. Hence, it is recommended to set this limit as appropriate and change the default limit of 60 seconds only if needed.","OpenShift configures the min-request-timeout flag via servingInfo.requestTimeoutSeconds , which overrides request-timeout in certain scenarios and provides a more balanced timeout approach than a global request-timeout. Run the following command: oc get configmap config -n openshift-kube-apiserver -ojson | \ jq -r '.data[""config.yaml""]' | \ jq -r .servingInfo.requestTimeoutSeconds Verify that the servingInfo.requestTimeoutSeconds argument is set to an appropriate value.",TBD,• Level 1,None,1. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#kube-apiserver-operator_red-hat-operators 2. https://docs.openshift.com/container-platform/4.5/operators/operator- reference.html#openshift-apiserver-operator_red-hat-operators 3. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ 4. https://github.com/kubernetes/kubernetes/pull/51415,,,,,,,,,1 Section,Manual,"118 | P a g e By default, --request-timeout is set to 60 seconds.",
1.2.27,cis-ibm-ocp-v110-1-2-27,CIS_RedHat_OpenShift_Container_Platform_v4_Benchmark_v1.1.0_PDF_,Ensure that the --service-account-lookup argument is set to true,Validate service account before validating token.,"If --service-account-lookup is not enabled, the apiserver only verifies that the authentication token is valid, and does not validate that the service account token mentioned in the request is actually present in etcd . This allows using a service account token even after the corresponding service account is deleted. This is an example of time of check to time of use security issue.","OpenShift denies access for any OAuth Access token that does not exist in its etcd data store. OpenShift does not use the service-account-lookup flag even when it is set. Run the following command: # For OCP 4.5 oc get configmap config -n openshift-kube-apiserver -ojson | jq -r '.data[""config.yaml""]' | jq '.apiServerArguments' | grep service-account-lookup # For OCP 4.6 and above oc get configmap config -n openshift-kube-apiserver -ojson | jq -r '.data[""config.yaml""]' | jq -r ‘.service -account- lookup’ For OpenShift 4.5, verify that the service-account-lookup argument does not exist. For OpenShift 4.6 and above, verify that if the --service-account-lookup argument exists it is set to true .",TBD 120 | P a g e,• Level 1,None,1. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#kube-apiserver-operator_red-hat-operators 2. https://docs.openshift.com/container-platform/4.5/operators/operator- reference.html#openshift-apiserver-operator_red-hat-operators 3. https://github.com/openshift/cluster-kube-apiserver-operator/blob/release-4.6/bindata/v4.1.0/config/defaultconfig.yaml#L145-L146 4. https://kubernetes.io/docs/reference/command-line-tools-reference/kube- apiserver/ 5. https://github.com/kubernetes/kubernetes/issues/24167 6. https://en.wikipedia.org/wiki/Time-of-check_to_time-of-use,,,,,,,,,1 Section,Manual,"By default, OpenShift denies access for any OAuth Access token that does not exist in its etc d data store. OpenShift does not use the service-account-lookup flag.",
1.2.28,cis-ibm-ocp-v110-1-2-28,CIS_RedHat_OpenShift_Container_Platform_v4_Benchmark_v1.1.0_PDF_,Ensure that the --service-account-key-file argument is set as appropriate,Explicitly set a service account public key file for service accounts on the apiserver.,"By default, if no --service-account-key-file is specified to the apiserver , it uses the private key from the TLS serving certificate to verify service account tokens. To ensure that the keys for service account tokens could be rotated as needed, a separate public/private key pair should be used for signing service account tokens. Hence, the public key should be specified to the apiserver with --service-account-key-file .","OpenShift API server does not use the service-account-key-file argument. OpenShift does not reuse the apiserver TLS key. The ServiceAccount token authenticator is configured with serviceAccountConfig.publicKeyFiles . OpenShift automatically manages and rotates the keys. Run the following command: oc get configmap config -n openshift-kube-apiserver -ojson | \ jq -r '.data[""config.yaml""]' | \ jq -r .serviceAccountPublicKeyFiles[] Verify that the following is returned. /etc/kubernetes/static-pod-resources/configmaps/sa-token-signing-certs /etc/kubernetes/static-pod-resources/configmaps/bound-sa-token-signing-certs",122 | P a g e The OpenShift API server does not use the service-account-key-file argument. The ServiceAccount token authenticator is configured with serviceAccountConfig.publicKeyFiles . OpenShift does not reuse the apiserver TLS key. This is not configurable.,• Level 1,The corresponding private key must be provided to the controller manager. You would need to securely maintain the key file and rotate the keys based on your organization's key rotation policy.,1. https://docs.openshift.com/container-platform/4.5/operators/operator- reference.html#kube-apiserver-operator_red-hat-operators 2. https://docs.openshift.com/container-platform/4.5/operators/operator- reference.html#openshift-apiserver-operator_red-hat-operators 3. https://kubernetes.io/docs/reference/command-line-tools-reference/kube- apiserver/ 4. https://github.com/kubernetes/kubernetes/issues/24167,,,,,,,,,1 Section,Manual,The OpenShift API server does not use the service-account-key-file argument. The ServiceAccount token authenticator is configured with serviceAccountConfig.publicKeyFiles . OpenShift does not reuse the apiserver TLS key.,
1.2.29,cis-ibm-ocp-v110-1-2-29,CIS_RedHat_OpenShift_Container_Platform_v4_Benchmark_v1.1.0_PDF_,Ensure that the --etcd-certfile and --etcd-keyfile arguments are set as appropriate,etcd should be configured to make use of TLS encryption for client connections.,etcd is a highly-available key value store used by Kubernetes deployments for persistent storage of all of its REST API objects. These objects are sensitive in nature and should be protected by client authentication. This requires the API server to identify itself to the etcd server using a client certificate and key.,"OpenShift uses X.509 certificates to provide secure communication to etcd . OpenShift configures these automatically. OpenShift does not use the etcd-certfile or etcd-keyfile flags. Certificates are used for encrypted communication between etcd member peers, as well as encrypted client traffic. The following certificates are generated and used by etcd and other processes that communicate with etcd : • Peer certificates: Used for communication between etcd members. • Client certificates: Used for encrypted server-client communication. Client certificates are currently used by the API server only, and no other service should connect to etcd directly except for the proxy. Client secrets ( etcd-client , etcd- metric-client , etcd-metric-signer , and etcd-signer ) are added to the openshift-config , openshift-monitoring , and openshift-kube-apiserver namespaces. • Server certificates: Used by the etcd server for authenticating client requests. • Metric certificates: All metric consumers connect to proxy with metric-client certificates. Run the following command: 124 | P a g e # etcd Certificate File oc get configmap config -n openshift-kube-apiserver -ojson | \ jq -r '.data[""config.yaml""]' | \ jq -r .storageConfig.certFile # etcd Key File oc get configmap config -n openshift-kube-apiserver -ojson | \ jq -r '.data[""config.yaml""]' | \ jq -r .storageConfig.keyFile Verify that the following files exist. /etc/kubernetes/static-pod-resources/secrets/etcd-client/tls.crt /etc/kubernetes/static-pod-resources/secrets/etcd-client/tls.key",OpenShift automatically manages TLS and client certificate authentication for etcd . This is not configurable.,• Level 1,TLS and client certificate authentication are configured by default for etcd .,1. https://docs.openshift.com/container-platform/4.4/security/certificate-types-descriptions.html#etcd-certificates_ocp-certificates 2. https://docs.openshift.com/container-platform/4.5/operators/operator- reference.html#kube-apiserver-operator_red-hat-operators 3. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#openshift-apiserver-operator_red-hat-operators 4. https://kubernetes.io/docs/reference/command-line-tools-reference/kube- apiserver/ 5. https://etcd.io/,,,,,,,,,1 Section,Manual,"By default, OpenShift uses X.509 certificates to provide secure communication to etcd . OpenShift configures these automatically. OpenShift does not use the etcd-certfile or etcd-keyfile flags. OpenShift generates the necessary files and sets the arguments appropriately.",
1.2.30,cis-ibm-ocp-v110-1-2-30,CIS_RedHat_OpenShift_Container_Platform_v4_Benchmark_v1.1.0_PDF_,Ensure that the --tls-cert-file and --tls-private-key-file arguments are set as appropriate,Setup TLS connection on the API server.,API server communication contains sensitive parameters that should remain encrypted in transit. Configure the API server to serve only HTTPS traffic.,"OpenShift uses X.509 certificates to provide secure connections between API server and node/kubelet by default. OpenShift does not use values assigned to the tls-cert-file or tls-private-key-file flags. OpenShift generates the certificate files and sets the arguments appropriately. The API server is accessible by clients external to the cluster at api.<cluster_name>.<base_domain> . The administrator must set a custom default certificate to be used by the API server when serving content in order to enable clients to access the API server at a different host name or without the need to distribute the cluster-managed certificate authority (CA) certificates to the clients. Run the following command: # TLS Cert File - openshift-kube-apiserver oc get configmap config -n openshift-kube-apiserver -ojson | \ jq -r '.data[""config.yaml""]' | \ jq -r .servingInfo.certFile # TLS Key File 127 | P a g e oc get configmap config -n openshift-kube-apiserver -ojson | \ jq -r '.data[""config.yaml""]' | \ jq -r .servingInfo.keyFile Verify that the following files exist. /etc/kubernetes/static-pod-certs/secrets/service-network-serving-certkey/tls.crt /etc/kubernetes/static-pod-certs/secrets/service-network-serving-certkey/tls.key",OpenShift automatically manages TLS authentication for the API server communication with the node/kublet. This is not configurable. You may optionally set a custom default certificate to be used by the API server when serving content in order to enable clients to access the API server at a different host name or without the need to distribute the cluster-managed certificate authority (CA) certificates to the clients. Follow the directions in the OpenShift documentation User-provided certificates for the API server,• Level 1,"TLS and client certificate authentication must be configured for your Kubernetes cluster deployment. By default, OpenShift uses X.509 certificates to provide secure connections between the API server and node/kubelet. OpenShift Container Platform monitors certificates for proper validity, for the cluster certificates it issues and manages. The OpenShift Container Platform manages certificate rotation and the alerting framework has rules to help identify when a certificate issue is about to occur.",1. https://docs.openshift.com/container-platform/4.5/security/certificate-types- descriptions.html#user-provided-certificates-for-the-api-server_ocp-certificates 2. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#kube-apiserver-operator_red-hat-operators 3. https://docs.openshift.com/container-platform/4.5/operators/operator- reference.html#openshift-apiserver-operator_red-hat-operators 4. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ 5. https://rootsquash.com/2016/05/10/securing-the-kubernetes-api/ 6. https://github.com/kelseyhightower/docker-kubernetes-tls-guide,,,,,,,,,1 Section,Manual,"By default, OpenShift uses X.509 certificates to provide secure connections between the API server and node/kubelet. OpenShift does not use values assigned to the tls-cert-file or tls-private-key-file flags.",
1.2.31,cis-ibm-ocp-v110-1-2-31,CIS_RedHat_OpenShift_Container_Platform_v4_Benchmark_v1.1.0_PDF_,Ensure that the --client-ca-file argument is set as appropriate,Setup TLS connection on the API server.,"API server communication contains sensitive parameters that should remain encrypted in transit. Configure the API server to serve only HTTPS traffic. If --client-ca-file argument is set, any request presenting a client certificate signed by one of the authorities in the client-ca-file is authenticated with an identity corresponding to the CommonName of the client certificate.","OpenShift uses X.509 certificates to provide secure connections between API server and node/kubelet by default. OpenShift configures the client-ca-file value and does not use value assigned to the client-ca-file flag. OpenShift generates the necessary files and sets the arguments appropriately. The API server is accessible by clients external to the cluster at api.<cluster_name>.<base_domain> . The administrator must set a custom default certificate to be used by the API server when serving content in order to enable clients to access the API server at a different host name or without the need to distribute the cluster-managed certificate authority (CA) certificates to the clients. Run the following command: 130 | P a g e oc get configmap config -n openshift-kube-apiserver -ojson | \ jq -r '.data[""config.yaml""]' | \ jq -r .servingInfo.clientCA Verify that the following file exists. /etc/kubernetes/static-pod-certs/configmaps/client-ca/ca-bundle.crt","OpenShift automatically manages TLS authentication for the API server communication with the node/kublet. This is not configurable. You may optionally set a custom default certificate to be used by the API server when serving content in order to enable clients to access the API server at a different host name or without the need to distribute the cluster-managed certificate authority (CA) certificates to the clients. User-provided certificates must be provided in a kubernetes.io/tls type Secret in the openshift-config namespace. Update the API server cluster configuration, the apiserver/cluster resource, to enable the use of the user-provided certificate.",• Level 1,"TLS and client certificate authentication must be configured for your Kubernetes cluster deployment. By default, OpenShift uses X.509 certificates to provide secure connections between the API server and node/kubelet. OpenShift Container Platform monitors certificates for proper validity, for the cluster certificates it issues and manages. The OpenShift Container Platform alerting framework has rules to help identify when a certificate issue is about to occur. These rules consist of the following checks: • API server client certificate expiration is less than five minutes.",1. https://docs.openshift.com/container-platform/4.5/security/certificate-types-descriptions.html#user-provided-certificates-for-the-api-server_ocp-certificates 2. https://docs.openshift.com/container-platform/4.5/operators/operator- reference.html#kube-apiserver-operator_red-hat-operators 3. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#openshift-apiserver-operator_red-hat-operators 4. https://kubernetes.io/docs/reference/command-line-tools-reference/kube- apiserver/ 5. https://rootsquash.com/2016/05/10/securing-the-kubernetes-api/ 6. https://github.com/kelseyhightower/docker-kubernetes-tls-guide,,,,,,,,,1 Section,Manual,"By default, OpenShift configures the client-ca-file value and does not use the value assigned to the client-ca-file flag.",
1.2.32,cis-ibm-ocp-v110-1-2-32,CIS_RedHat_OpenShift_Container_Platform_v4_Benchmark_v1.1.0_PDF_,Ensure that the --etcd-cafile argument is set as appropriate,etcd should be configured to make use of TLS encryption for client connections.,etcd is a highly-available key value store used by Kubernetes deployments for persistent storage of all of its REST API objects. These objects are sensitive in nature and should be protected by client authentication. This requires the API server to identify itself to the etcd server using a SSL Certificate Authority file.,"OpenShift uses X.509 certificates to provide secure communication to etcd . OpenShift does not use values assigned to the etcd-cafile argument. OpenShift generates the etcd- cafile and sets the arguments appropriately in the API server. OpenShift includes multiple certificate authorities (CAs) providing independent chains of trust, increasing the security posture of the cluster. The certificates generated by each CA are used to identify a particular OpenShift platform component to another OpenShift platform component. Communication with etcd is secured by the etcd serving CA. Run the following command # etcd CA File oc get configmap config -n openshift-kube-apiserver -ojson | \ jq -r '.data[""config.yaml""]' | \ jq -r .storageConfig.ca Verify that the following is returned /etc/kubernetes/static-pod-resources/configmaps/etcd-serving-ca/ca-bundle.crt",133 | P a g e None required. OpenShift generates the etcd-cafile and sets the arguments appropriately in the API server. Communication with etcd is secured by the etcd serving CA.,• Level 1,TLS and client certificate authentication must be configured for etcd .,1. https://docs.openshift.com/container-platform/4.5/security/certificate-types- descriptions.html#etcd-certificates_ocp-certificates 2. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#etcd-cluster-operator_red-hat-operators 3. https://docs.openshift.com/container-platform/4.5/operators/operator- reference.html#kube-apiserver-operator_red-hat-operators 4. https://docs.openshift.com/container-platform/4.5/operators/operator- reference.html#openshift-apiserver-operator_red-hat-operators 5. https://kubernetes.io/docs/reference/command-line-tools-reference/kube- apiserver/ 6. https://etcd.io/,,,,,,,,,1 Section,Manual,"By default, OpenShift uses X.509 certificates to provide secure communication to etcd . OpenShift does not use values assigned to etcd-cafile . OpenShift generates the etcd- cafile and sets the arguments appropriately in the API server. Communication with etcd is secured by the etcd serving CA.",
1.2.33,cis-ibm-ocp-v110-1-2-33,CIS_RedHat_OpenShift_Container_Platform_v4_Benchmark_v1.1.0_PDF_,Ensure that the --encryption-provider-config argument is set as appropriate,Encrypt etcd key-value store.,etcd is a highly available key-value store used by Kubernetes deployments for persistent storage of all of its REST API objects. These objects are sensitive in nature and should be encrypted at rest to avoid any disclosures.,"OpenShift supports encryption of data at rest of etcd datastore, but it is up to the customer to configure. The asecbc cipher is used. Keys are stored on the filesystem of the master and automatically rotated. Follow the steps in the documentation to encrypt the etcd datastore: Encrypting etcd data | Authentication | OpenShift Container Platform 4.5 Run the following command to review the Encrypted status condition for the OpenShift API server to verify that its resources were successfully encrypted: # encrypt the etcd datastore oc get openshiftapiserver -o=jsonpath='{range 135 | P a g e .items[0].status.conditions[?(@.type==""Encrypted"")]}{.reason}{""\n""}{.message}{""\n""}' The output shows EncryptionCompleted upon successful encryption. • EncryptionCompleted • All resources encrypted: routes.route.openshift.io, oauthaccesstokens.oauth.openshift.io, oauthauthorizetokens.oauth.openshift.io If the output shows EncryptionInProgress , this means that encryption is still in progress. Wait a few minutes and try again.",Follow the OpenShift documentation for Encrypting etcd data | Authentication | OpenShift Container Platform 4.5,• Level 1,"When you enable etcd encryption, the following OpenShift API server and Kubernetes API server resources are encrypted: • Secrets • ConfigMaps • Routes • OAuth access tokens • OAuth authorize tokens When you enable etcd encryption, encryption keys are created. These keys are rotated on a weekly basis. You must have these keys in order to restore from an etcd backup.",1. https://docs.openshift.com/container-platform/4.5/security/encrypting-etcd.html 2. https://docs.openshift.com/container-platform/4.5/operators/operator- reference.html#etcd-cluster-operator_red-hat-operators 3. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#kube-apiserver-operator_red-hat-operators 4. https://docs.openshift.com/container-platform/4.5/operators/operator- reference.html#openshift-apiserver-operator_red-hat-operators 5. https://kubernetes.io/docs/tasks/administer-cluster/encrypt-data/ 6. https://acotten.com/post/kube17-security 7. https://kubernetes.io/docs/reference/command-line-tools-reference/kube- apiserver/ 8. https://github.com/kubernetes/features/issues/92,,,,,,,,,1 Section,Manual,"By default, etcd data is not encrypted in OpenShift Container Platform",
1.2.34,cis-ibm-ocp-v110-1-2-34,CIS_RedHat_OpenShift_Container_Platform_v4_Benchmark_v1.1.0_PDF_,Ensure that encryption providers are appropriately configured,"Where etcd encryption is used, appropriate providers should be configured.","Where etcd encryption is used, it is important to ensure that the appropriate set of encryption providers is used. Currently, the aescbc , kms and secretbox are likely to be appropriate options.","OpenShift supports encryption of data at rest of etcd datastore, but it is up to the customer to configure. The asecbc cipher is used. No other ciphers are supported. Keys are stored on the filesystem of the master and automatically rotated. Run the following command to review the Encrypted status condition for the OpenShift API server to verify that its resources were successfully encrypted: # encrypt the etcd datastore oc get openshiftapiserver -o=jsonpath='{range .items[0].status.conditions[?(@.type==""Encrypted"")]}{.reason}{""\n""}{.message}{""\n""}' 138 | P a g e The output shows EncryptionCompleted upon successful encryption. • EncryptionCompleted • All resources encrypted: routes.route.openshift.io, oauthaccesstokens.oauth.openshift.io, oauthauthorizetokens.oauth.openshift.io If the output shows EncryptionInProgress , this means that encryption is still in progress. Wait a few minutes and try again.",Follow the OpenShift documentation for Encrypting etcd data | Authentication | OpenShift Container Platform 4.5,• Level 1,"When you enable etcd encryption, the following OpenShift API server and Kubernetes API server resources are encrypted: • Secrets • ConfigMaps • Routes • OAuth access tokens • OAuth authorize tokens When you enable etcd encryption, encryption keys are created. These keys are rotated on a weekly basis. You must have these keys in order to restore from an etcd backup.",1. https://docs.openshift.com/container-platform/4.5/security/encrypting-etcd.html 2. https://docs.openshift.com/container-platform/4.5/operators/operator- reference.html#etcd-cluster-operator_red-hat-operators 3. https://docs.openshift.com/container-platform/4.5/operators/operator- reference.html#kube-apiserver-operator_red-hat-operators 4. https://docs.openshift.com/container-platform/4.5/operators/operator- reference.html#openshift-apiserver-operator_red-hat-operators 5. https://kubernetes.io/docs/tasks/administer-cluster/encrypt-data/ 6. https://acotten.com/post/kube17-security 7. https://kubernetes.io/docs/reference/command-line-tools-reference/kube- apiserver/ 8. https://github.com/kubernetes/features/issues/92 9. https://kubernetes.io/docs/tasks/administer-cluster/encrypt-data/#providers,,,,,,,,,1 Section,Manual,"By default, no encryption provider is set.",
