id,unique_id,source,title,description,rationale,audit,remediation,profile_applicability,impact,references,final_approach,final_confidence,program_name,justification,automation_summary,manual_summary,three_ai_consensus,decision_timestamp,section,assessment,default_value,additional_information
1.2.8,cis-ibm-ocp-v000-1-2-8,CIS_Redhat_Openshift_Container_Benchmark_V1.4_PDF_,Verify that RBAC is enabled,Turn on Role Based Access Control.,Role Based Access Control (RBAC) allows fine-grained control over the operations that different entities can perform on different objects in the cluster. It is recommended to use the RBAC authorization mode.,"OpenShift is configured at bootstrap time to use Role-Based Access Control (RBAC) to authorize requests. RBAC objects determine what actions a user is allowed to perform on what objects in an OpenShift cluster. Cluster administrators manage RBAC for the cluster. Project owners can manage RBAC for their individual OpenShift projects. Use the following command to verify the API server is configured to use RBAC for authorization: $ oc get configmap config -n openshift-kube-apiserver -ojson | jq -r '.data[""config.yaml""]' | jq '.apiServerArguments.""authorization-mode""' Verify the list returned contains RBAC as an authorization option.",None.,• Level 1,"When RBAC is enabled you will need to ensure that appropriate RBAC settings (including Roles, RoleBindings, ClusterRoles, and ClusterRoleBindings) are configured to allow appropriate access.",1. https://docs.openshift.com/container-platform/latest/authentication/index.html 2. https://github.com/openshift/cluster-kube-apiserver-operator/blob/release-4.5/bindata/bootkube/manifests/cluster-role-binding-kube-apiserver.yaml 3. https://github.com/openshift/cluster-kube-apiserver-operator/blob/release-4.6/bindata/v4.1.0/config/defaultconfig.yaml#L17-L21 4. https://kubernetes.io/docs/reference/access-authn-authz/rbac/,Automated,HIGH,ibm_openshift_cluster_rbac_status_check,"Both AI opinions agree that the audit approach for verifying RBAC in OpenShift can be automated using the `oc` command line utility. This command effectively checks the configuration of the OpenShift API server to ensure RBAC is enabled, which aligns with the control's requirements. The use of command-line tools like `oc` and `jq` allows for programmatic verification, making automation feasible and efficient.","- IBM Cloud Resource/Service: OpenShift Cluster - API/CLI Method: `oc get configmap config -n openshift-kube-apiserver -ojson | jq -r '.data[""config.yaml""]' | jq '.apiServerArguments.""authorization-mode""'` - Properties to Check: The `authorization-mode` field within the OpenShift API server configuration. - Pass Criteria: The output must include ""RBAC"" in the list of authorization modes, indicating that RBAC is enabled. - Fail Criteria: If ""RBAC"" is not present in the output, it indicates non-compliance with the control.",,Yes,2025-11-02T12:41:22.512754,1 Section,Manual,OpenShift uses RBAC by default. OpenShift includes default roles and role bindings. Custom roles and role bindings can be added for additional granularity. Please refer to the OpenShift documentation for more information on RBAC.,
1.2.9,cis-ibm-ocp-v000-1-2-9,CIS_Redhat_Openshift_Container_Benchmark_V1.4_PDF_,Ensure that the APIPriorityAndFairness feature gate is enabled,Limit the rate at which the API server accepts requests.,"Using EventRateLimit admission control enforces a limit on the number of events that the API Server will accept in a given time slice. A misbehaving workload could overwhelm and DoS the API Server, making it unavailable. This particularly applies to a multi-tenant cluster, where there might be a small percentage of misbehaving tenants which could have a significant impact on the performance of the cluster overall. Hence, it is recommended to limit the rate of events that the API server will accept. Note: This is an Alpha feature in the Kubernetes 1.15 release.","EventRateLimit admission plugin cannot be enabled in Openshift. It was developed to alleviate the potential issue of flooding the API server with requests. However, the kubelet has since been fixed to send fewer events. OpenShift 4.5 and forward uses the api priority and fairness feature to limit the rate at which the API server accepts requests. Run the following command: #Verify the APIPriorityAndFairness feature-gate oc get kubeapiservers.operator.openshift.io cluster -o json | jq '.spec.observedConfig.apiServerArguments' #Verify the set of admission-plugins for OCP 4.6 and higher oc -n openshift-kube-apiserver get configmap config -o json | jq -r '.data.""config.yaml""' | jq '.apiServerArguments.""enable-admission-plugins""' #Check that no overrides are configured oc get kubeapiservers.operator.openshift.io cluster -o json | jq -r '.spec.unsupportedConfigOverrides' For 4.5, verify that the feature-gate is turned on for the APIServer priority and fairness: APIPriorityAndFairness=true . In OCP 4.5 and earlier, the default set of admission plugins are compiled into the apiserver and are not visible in the configuration yaml. For 4.6 and above, verify that the set of admission plugins does not include EventRateLimit . Verify that no unsupported Overrides are configured.",No remediation is required.,• Level 1,"None, as the OpenShift kubelet has been fixed to send fewer requests.",1. https://docs.openshift.com/container-platform/4.13/operators/operator-reference.html,Automated,HIGH,ibm_openshift_cluster_api_priority_and_fairness_enabled,"The compliance control can be effectively automated using IBM Cloud CLI and OpenShift CLI commands to verify the configuration of the APIPriorityAndFairness feature gate. Both AI opinions agree on the feasibility of automation, and the necessary commands are available to check the required settings without manual intervention. The technical accuracy of the proposed automation steps is high, and the use of CLI commands aligns with IBM Cloud capabilities.","- IBM Cloud Resource/Service: OpenShift Clusters - API/CLI Method: - `ibmcloud oc cluster get --name <cluster-name> --json` - `oc -n openshift-kube-apiserver get configmap config -o json | jq -r '.data.""config.yaml""' | jq '.apiServerArguments.""enable-admission-plugins""'` - `oc get kubeapiservers.operator.openshift.io cluster -o json | jq -r '.spec.unsupportedConfigOverrides'` - Properties to Check: - Ensure `APIPriorityAndFairness=true` in `apiServerArguments`. - Verify that `EventRateLimit` is not listed in the admission plugins. - Check for unsupported configuration overrides. - Pass Criteria: - `APIPriorityAndFairness=true` is set. - `EventRateLimit` is not present in the admission plugins. - No unsupported configuration overrides are present. - Fail Criteria: - Any deviation from the above conditions indicates non-compliance.",,Yes,2025-11-02T12:55:53.178559,1 Section,Manual,"By default, the OpenShift kubelet has been fixed to send fewer requests. Version 4.6+ it is enabled by default.",
1.2.10,cis-ibm-ocp-v000-1-2-10,CIS_Redhat_Openshift_Container_Benchmark_V1.4_PDF_,Ensure that the admission control plugin AlwaysAdmit is not set,Do not allow all requests.,Setting admission control plugin AlwaysAdmit allows all requests and does not filter any requests. The AlwaysAdmit admission controller was deprecated in Kubernetes v1.13. Its behavior was equivalent to turning off all admission controllers.,"This controller is disabled by default in OpenShift and cannot be enabled. It has also been deprecated by the Kubernetes community as it behaves as if there were no controller. Use the following command to verify the configured admission controllers: oc -n openshift-kube-apiserver get configmap config -o json | jq -r '.data.""config.yaml""' | jq '.apiServerArguments.""enable-admission-plugins""' The output should not include AlwaysAdmit .",None.,• Level 1,Only requests explicitly allowed by the admissions control plugins would be served.,1. https://docs.openshift.com/container-platform/latest/architecture/admission-plug-ins.html 2. https://github.com/openshift/cluster-kube-apiserver-operator/blob/release-4.6/bindata/v4.1.0/config/defaultconfig.yaml#L34-L78 3. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ 4. https://kubernetes.io/docs/reference/access-authn-authz/admission-controllers/#alwaysadmit,Automated,HIGH,ibm_openshift_admission_control_check,"The task of verifying the absence of the ""AlwaysAdmit"" admission control plugin in OpenShift can be automated using a script that leverages the OpenShift CLI (`oc`). This script can be scheduled to run periodically, making the process efficient and consistent. The second AI opinion correctly identifies the potential for automation, which aligns with the capabilities of the OpenShift CLI to extract and verify configuration details.","- IBM Cloud Resource/Service: OpenShift on IBM Cloud - API/CLI Method: OpenShift CLI (`oc`) command - Properties to Check: `.apiServerArguments.""enable-admission-plugins""` - Pass Criteria: The output does not include ""AlwaysAdmit"" - Fail Criteria: The output includes ""AlwaysAdmit""",,Yes,2025-11-02T13:02:44.468093,1 Section,Manual,This AlwaysAdmit controller is disabled by default in OpenShift and cannot be enabled.,
1.2.11,cis-ibm-ocp-v000-1-2-11,CIS_Redhat_Openshift_Container_Benchmark_V1.4_PDF_,Ensure that the admission control plugin AlwaysPullImages is not set,Always pull images.,"Setting admission control policy to AlwaysPullImages forces every new pod to pull the required images every time. In a multi-tenant cluster users can be assured that their private images can only be used by those who have the credentials to pull them. Without this admission control policy, once an image has been pulled to a node, any pod from any user can use it simply by knowing the image’s name, without any authorization check against the image ownership. When this plug-in is enabled, images are always pulled prior to starting containers, which means valid credentials are required. However, turning on this admission plugin can introduce new kinds of cluster failure modes. OpenShift 4 master and infrastructure components are deployed as pods. Enabling this feature can result in cases where loss of contact to an image registry can cause a redeployed infrastructure pod ( oauth-server for example) to fail on an image pull for an image that is currently present on the node. We use PullIfNotPresent so that a loss of image registry access does not prevent the pod from starting. If it becomes PullAlways , then an image registry access outage can cause key infrastructure components to fail. This can be managed per container. When OpenShift Container Platform creates containers, it uses the container’s imagePullPolicy to determine if the image should be pulled prior to starting the container. There are three possible values for imagePullPolicy : Always , IfNotPresent , Never . If a container’s imagePullPolicy parameter is not specified, OpenShift Container Platform sets it based on the image’s tag. If the tag is latest, OpenShift Container Platform defaults imagePullPolicy to Always . Otherwise, OpenShift Container Platform defaults imagePullPolicy to IfNotPresent .","Use the following command to obtain a list of configured admission controllers: oc -n openshift-kube-apiserver get configmap config -o json | jq -r '.data.""config.yaml""' | jq '.apiServerArguments.""enable-admission-plugins""' Verify the list does not include AlwaysPullImages .",None.,• Level 1,"Credentials would be required to pull the private images every time. Also, in trusted environments, this might increases load on network, registry, and decreases speed. This setting could impact offline or isolated clusters, which have images pre-loaded and do not have access to a registry to pull in-use images. This setting is not appropriate for clusters which use this configuration.",1. https://docs.openshift.com/container-platform/latest/openshift_images/managing_images/image-pull-policy.html 2. https://docs.openshift.com/container-platform/latest/architecture/admission-plug-ins.html 3. https://github.com/openshift/cluster-kube-apiserver-operator/blob/release-4.6/bindata/v4.1.0/config/defaultconfig.yaml#L34-L78 4. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ 5. https://kubernetes.io/docs/reference/access-authn-authz/admission-controllers/#alwayspullimages,Manual,HIGH,,"The task involves verifying the configuration of OpenShift admission controllers, specifically checking for the presence of the `AlwaysPullImages` plugin. This requires using the `oc` command-line tool to access OpenShift-specific configurations, which are not directly accessible via IBM Cloud APIs or CLI. Therefore, manual inspection using `oc` is necessary to ensure compliance.",,"1. Open a terminal and log in to the OpenShift cluster using the `oc` command-line tool. Ensure you have the necessary permissions to view the admission controllers settings. ```bash oc login <cluster-url> -u <username> -p <password> ``` 2. Execute the command to obtain a list of configured admission controllers: ```bash oc -n openshift-kube-apiserver get configmap config -o json | jq -r '.data.""config.yaml""' | jq '.apiServerArguments.""enable-admission-plugins""' ``` 3. Review the output of the command to verify the admission control plugins listed. 4. Confirm that the output list does NOT include `AlwaysPullImages`. If it is present, this indicates a non-compliant configuration. 5. The expected secure configuration is that `AlwaysPullImages` should not be present in the list of enabled admission plugins.",Yes,2025-11-02T13:27:01.327088,1 Section,Manual,"When OpenShift Container Platform creates containers, it uses the container’s imagePullPolicy to determine if the image should be pulled prior to starting the container.",
1.2.12,cis-ibm-ocp-v000-1-2-12,CIS_Redhat_Openshift_Container_Benchmark_V1.4_PDF_,Ensure that the admission control plugin ServiceAccount is set,Automate service accounts management.,"When you create a pod, if you do not specify a service account, it is automatically assigned the default service account in the same namespace. You should create your own service account and let the API server manage its security tokens.","The ServiceAccount admission control plugin is enabled by default. Every service account has an associated user name that can be granted roles, just like a regular user. The user name for each service account is derived from its project and the name of the service account. Service accounts are required in each project to run builds, deployments, and other pods. The default service accounts that are automatically created for each project are isolated by the project namespace. Use the following command to obtain a list of configured admission controllers: oc -n openshift-kube-apiserver get configmap config -o json | jq -r '.data.""config.yaml""' | jq '.apiServerArguments.""enable-admission-plugins""' Verify the list includes ServiceAccount .",None.,• Level 1,None.,1. https://docs.openshift.com/container-platform/latest/authentication/understanding-and-creating-service-accounts.html 2. https://docs.openshift.com/container-platform/latest/architecture/admission-plug-ins.html 3. https://github.com/openshift/cluster-kube-apiserver-operator/blob/release-4.6/bindata/v4.1.0/config/defaultconfig.yaml#L34-L78 4. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ 5. https://kubernetes.io/docs/reference/access-authn-authz/admission-controllers/#serviceaccount 6. https://kubernetes.io/docs/tasks/configure-pod-container/configure-service-account/,Automated,HIGH,ibm_openshift_admission_control_serviceaccount_enabled,"Both AI opinions agree that the control can be verified through an automated approach using the OpenShift CLI (`oc`) to check the configuration of the admission control plugins. The task involves programmatically verifying the presence of the ""ServiceAccount"" plugin, which is feasible with the available CLI tools. The command provided is technically accurate and aligns with the compliance control's requirements.","- IBM Cloud Resource/Service: OpenShift on IBM Cloud - API/CLI Method: OpenShift CLI (`oc`) command - Properties to Check: `enable-admission-plugins` in the OpenShift API Server configuration - Pass Criteria: ""ServiceAccount"" is included in the list of enabled admission control plugins. - Fail Criteria: ""ServiceAccount"" is not listed among the enabled admission control plugins.",,Yes,2025-11-02T12:39:53.289817,1 Section,Manual,"By default, OpenShift configures the ServiceAccount admission controller.",
1.2.13,cis-ibm-ocp-v000-1-2-13,CIS_Redhat_Openshift_Container_Benchmark_V1.4_PDF_,Ensure that the admission control plugin NamespaceLifecycle is set,Reject creating objects in a namespace that is undergoing termination.,"Setting admission control policy to NamespaceLifecycle ensures that objects cannot be created in non-existent namespaces, and that namespaces undergoing termination are not used for creating the new objects. This is recommended to enforce the integrity of the namespace termination process and also for the availability of the newer objects.","OpenShift enables the NamespaceLifecycle plugin by default. Use the following command to obtain a list of configured admission controllers: oc -n openshift-kube-apiserver get configmap config -o json | jq -r '.data.""config.yaml""' | jq '.apiServerArguments.""enable-admission-plugins""' Verify that NamespaceLifecycle is present in the returned list.",None.,• Level 1,None.,1. https://docs.openshift.com/container-platform/latest/architecture/admission-plug-ins.html 2. https://github.com/openshift/cluster-kube-apiserver-operator/blob/release-4.6/bindata/v4.1.0/config/defaultconfig.yaml#L34-L78 3. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ 4. https://kubernetes.io/docs/reference/access-authn-authz/admission-controllers/#namespacelifecycle,Automated,HIGH,ibm_openshift_admission_control_namespace_lifecycle_check,"Both AI opinions agree that the audit approach should be automated, leveraging the OpenShift CLI to verify the configuration of the admission control plugins. The command provided in the audit steps can be executed programmatically, making it suitable for automation. This aligns with IBM Cloud's capabilities to automate checks using CLI tools, ensuring efficient and consistent compliance verification.","- IBM Cloud Resource/Service: OpenShift on IBM Cloud - API/CLI Method: OpenShift CLI command - Properties to Check: The presence of ""NamespaceLifecycle"" in the list of enabled admission plugins - Pass Criteria: ""NamespaceLifecycle"" is included in the list of ""enable-admission-plugins"" - Fail Criteria: ""NamespaceLifecycle"" is absent from the list",,Yes,2025-11-02T13:10:52.800031,1 Section,Manual,OpenShift configures NamespaceLifecycle admission controller by default.,
1.2.14,cis-ibm-ocp-v000-1-2-14,CIS_Redhat_Openshift_Container_Benchmark_V1.4_PDF_,Ensure that the admission control plugin SecurityContextConstraint is set,Reject creating pods that do not match Pod Security Policies.,"A Pod Security Policy is a cluster-level resource that controls the actions that a pod can perform and what it has the ability to access. The PodSecurityPolicy objects define a set of conditions that a pod must run with in order to be accepted into the system. Pod Security Policies are composed of settings and strategies that control the security features a pod has access to and hence this must be used to control pod access permissions. Note: When the PodSecurityPolicy admission plugin is in use, there needs to be at least one PodSecurityPolicy in place for ANY pods to be admitted. See section 5.2 for recommendations on PodSecurityPolicy settings.","OpenShift provides the same protection via the SecurityContextConstraints admission plugin, which is enabled by default. The PodSecurityPolicy admission control plugin is disabled by default as it is still beta and not yet supported with OpenShift. Security Context Constraints (SCCs) and Pod Security Policy cannot be used on the same cluster. Use the following command to obtain a list of configured admission controllers: oc -n openshift-kube-apiserver get configmap config -o json | jq -r '.data.""config.yaml""' | jq '.apiServerArguments.""enable-admission-plugins""' Verify that security.openshift.io/SecurityContextConstraint is returned in the list.",None.,• Level 1,Default Security Context Constraint objects are present on the cluster and granted by default based on roles. Custom SCCs can be created and granted as needed.,1. https://docs.openshift.com/container-platform/latest/authentication/managing-security-context-constraints.html 2. https://docs.openshift.com/container-platform/latest/architecture/admission-plug-ins.html 3. https://github.com/openshift/cluster-kube-apiserver-operator/blob/release-4.6/bindata/v4.1.0/config/defaultconfig.yaml#L34-L78 4. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ 5. https://kubernetes.io/docs/reference/access-authn-authz/admission-controllers/#podsecuritypolicy 6. https://kubernetes.io/docs/concepts/policy/pod-security-policy/#enabling-pod-security-policies,Automated,HIGH,ibm_openshift_admission_securitycontextconstraint_check,"The task of verifying the presence of the `security.openshift.io/SecurityContextConstraint` admission plugin can be automated using the OpenShift CLI. The command provided (`oc -n openshift-kube-apiserver get configmap config -o json | jq -r '.data.""config.yaml""' | jq '.apiServerArguments.""enable-admission-plugins""`) can be scripted to run periodically, reducing the need for manual intervention. This aligns with the second AI opinion that suggests automation is feasible.","- IBM Cloud Resource/Service: OpenShift Cluster - API/CLI Method: OpenShift CLI (`oc`) - Properties to Check: `.apiServerArguments.""enable-admission-plugins""` - Pass Criteria: The output includes `security.openshift.io/SecurityContextConstraint` - Fail Criteria: The output does not include `security.openshift.io/SecurityContextConstraint`",,Yes,2025-11-02T12:58:26.193045,1 Section,Manual,"By default, the SecurityContextConstraints admission controller is configured and cannot be disabled.",
1.2.15,cis-ibm-ocp-v000-1-2-15,CIS_Redhat_Openshift_Container_Benchmark_V1.4_PDF_,Ensure that the admission control plugin NodeRestriction is set,Limit the Node and Pod objects that a kubelet could modify.,"Using the NodeRestriction plug-in ensures that the kubelet is restricted to the Node and Pod objects that it could modify as defined. Such kubelets will only be allowed to modify their own Node API object, and only modify Pod API objects that are bound to their node.","In OpenShift, the NodeRestriction admission plugin is enabled by default. Use the following command to obtain a list of configured admission controllers: oc -n openshift-kube-apiserver get configmap config -o json | jq -r '.data.""config.yaml""' | jq '.apiServerArguments.""enable-admission-plugins""' Verify the list includes NodeRestriction .",None.,• Level 1,None.,1. https://docs.openshift.com/container-platform/latest/architecture/admission-plug-ins.html 2. https://github.com/openshift/origin/blob/release-4.5/vendor/k8s.io/kubernetes/cmd/kubeadm/app/phases/controlplane/manifests.go#L132,Automated,HIGH,ibm_openshift_admission_plugin_noderestriction_check,"The task of verifying the presence of the NodeRestriction admission plugin can be automated using the IBM Cloud CLI in conjunction with the OpenShift CLI (`oc`). This approach allows for efficient and continuous compliance monitoring by scripting the retrieval and verification of admission plugins, reducing the potential for human error inherent in manual checks.","- IBM Cloud Resource/Service: OpenShift on IBM Cloud - API/CLI Method: Use the OpenShift CLI (`oc`) to retrieve the configuration map and check the enabled admission plugins. - Properties to Check: `.apiServerArguments.""enable-admission-plugins""` - Pass Criteria: The list includes ""NodeRestriction"". - Fail Criteria: ""NodeRestriction"" is not listed in the enabled admission plugins.",,Yes,2025-11-02T13:31:32.804040,1 Section,Manual,"In OpenShift, the NodeRestriction admission plugin is enabled by default and cannot be disabled.",
1.2.16,cis-ibm-ocp-v000-1-2-16,CIS_Redhat_Openshift_Container_Benchmark_V1.4_PDF_,Ensure that the --insecure-bind-address argument is not set,Do not bind the insecure API service.,"If you bind the apiserver to an insecure address, basically anyone who could connect to it over the insecure port, would have unauthenticated and unencrypted access to your master node. The apiserver doesn't do any authentication checking for insecure binds and traffic to the Insecure API port is not encrypted, allowing attackers to potentially read sensitive data in transit.","The openshift-kube-apiserver is served over HTTPS with authentication and authorization; the secure API endpoint for the penshift-kube-apiserver is bound to 0.0.0.0:6443 by default . Note that the openshift-apiserver is not running in the host network namespace. The port is not exposed on the node, but only through the pod network. Use the following command to obtain a list of configured feature gates on the API server. oc get kubeapiservers.operator.openshift.io cluster -ojson | jq '.spec.observedConfig.apiServerArguments.""feature-gates""' Verify that InsecureBindAddress=true is not in the returned list. Next, query Kubernetes API server endpoints: oc -n openshift-kube-apiserver get endpoints -o jsonpath='{.items[*].subsets[*].ports[*].port}' Verify the API server port for the Kubernetes API server is using 6443 . Next, query the OpenShift API server endpoints: oc -n o penshift-apiserver get endpoints -o jsonpath='{.items[*].subsets[*].ports[*].port}' Verify the API server port for the OpenShift API server is using 8443 . Note that the openshift-apiserver is not running in the host network namespace. The port is not exposed on the node, but only through the pod network.",None.,• Level 1,Connections to the API server will require valid authentication credentials.,1. https://github.com/openshift/cluster-kube-apiserver-operator/blob/release-4.5/bindata/v4.1.0/config/defaultconfig.yaml#L104-L105 2. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#kube-apiserver-operator_red-hat-operators 3. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#openshift-apiserver-operator_red-hat-operators 4. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/,Manual,HIGH,,"The audit process involves checking specific configurations of the OpenShift API server, particularly the `--insecure-bind-address` argument. While some aspects of configuration retrieval could potentially be automated using IBM Cloud APIs, the need for interpretation of configuration outputs and the specific nature of the checks (e.g., verifying absence of insecure bindings) necessitate manual inspection. The current IBM Cloud capabilities do not fully support automating these checks without manual intervention.",,"1. Open your terminal and ensure you have access to the OpenShift CLI (`oc` command). 2. Execute the command to check the feature gates settings on the API server: ``` oc get kubeapiservers.operator.openshift.io cluster -o json | jq '.spec.observedConfig.apiServerArguments.""feature-gates""' ``` 3. Review the output to ensure that `InsecureBindAddress=true` is **not** present. 4. Check the Kubernetes API server endpoints with: ``` oc -n openshift-kube-apiserver get endpoints -o jsonpath='{.items[*].subsets[*].ports[*].port}' ``` 5. Confirm that no insecure ports are exposed.",Yes,2025-11-02T13:20:26.620064,1 Section,Manual,"By default, the openshift-kube-apiserver is served over HTTPS with authentication and authorization; the secure API endpoint is bound to 0.0.0.0:6443 . Note that the openshift-apiserver is not running in the host network namespace. The port is not exposed on the node, but only through the pod network.",
1.2.17,cis-ibm-ocp-v000-1-2-17,CIS_Redhat_Openshift_Container_Benchmark_V1.4_PDF_,Ensure that the --insecure-port argument is set to 0,Do not bind to insecure port.,"Setting up the apiserver to serve on an insecure port would allow unauthenticated and unencrypted access to your master node. This would allow attackers who could access this port, to easily take control of the cluster.","The openshift-kube-apiserver is served over HTTPS with authentication and authorization; the secure API endpoint is bound to 0.0.0.0:6443 by default. By default the insecure-port argument is set to 0 . Note that the openshift-apiserver is not running in the host network namespace. The port is not exposed on the node, but only through the pod network. Run the following command: oc -n openshift-kube-apiserver get endpoints -o jsonpath='{.items[*].subsets[*].ports[*].port}' Verify the return value is 6443 .",None.,• Level 1,"All components that use the API must connect via the secured port, authenticate themselves, and be authorized to use the API. This includes: • kube-controller-manager • kube-proxy • kube-scheduler • kubelets",1. https://github.com/openshift/cluster-kube-apiserver-operator/blob/release-4.6/bindata/v4.1.0/config/defaultconfig.yaml#L102-L103 2. https://github.com/openshift/cluster-kube-apiserver-operator/blob/release-4.5/bindata/v4.1.0/config/defaultconfig.yaml#L103-L105 3. https://github.com/openshift/cluster-kube-apiserver-operator/blob/release-4.5/bindata/v4.1.0/kube-apiserver/pod.yaml#L155-L157 4. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#kube-apiserver-operator_red-hat-operators 5. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#openshift-apiserver-operator_red-hat-operators 6. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/,Manual,HIGH,,"The control requires verification of the OpenShift API server's port configuration, which is not directly accessible through IBM Cloud APIs or CLI. The OpenShift CLI (OC) command must be executed manually to check the endpoint ports, as this specific configuration detail is not exposed via IBM Cloud's automation tools. Both AI opinions acknowledge the need for manual verification due to the lack of direct automation capabilities.",,"1. **Step 1:** Log in to the IBM Cloud Console and navigate to the OpenShift cluster. 2. **Step 2:** Access the OpenShift CLI (OC) in your terminal after ensuring you have the required permissions to interact with the OpenShift API. 3. **Step 3:** Run the following command to check the API server endpoints: ``` oc -n openshift-kube-apiserver get endpoints -o jsonpath='{.items[*].subsets[*].ports[*].port}' ``` 4. **What to verify:** Review the output of the command. 5. **Expected secure configuration:** The expected output should display `6443` as the only port, indicating that the insecure port is set to `0`. 6. **Step 4:** Confirm that no other ports (especially the insecure port) are listed in the output, ensuring that the API server is not binding to the insecure port. 7. **Step 5:** Document your findings to confirm compliance with this best practice, ensuring that the OpenShift API server is not exposed on an insecure port.",Yes,2025-11-02T13:04:24.216189,1 Section,Manual,"By default, the openshift-kube-server is served over HTTPS with authentication and authorization; the secure API endpoint is bound to 0.0.0.0:6443 and the insecure-port has been removed in Kubernetes 1.20+ .",
1.2.18,cis-ibm-ocp-v000-1-2-18,CIS_Redhat_Openshift_Container_Benchmark_V1.4_PDF_,Ensure that the --secure-port argument is not set to 0,Do not disable the secure port.,"The secure port is used to serve https with authentication and authorization. If you disable it, no https traffic is served and all traffic is served unencrypted.","The openshift-kube-apiserver is served over HTTPS with authentication and authorization; the secure API endpoint is bound to 0.0.0.0:6443 by default. In OpenShift, the only supported way to access the API server pod is through the load balancer and then through the internal service. The value is set by the bindAddress argument under the servingInfo parameter. Run the following command: oc get kubeapiservers.operator.openshift.io cluster -o json | jq '.spec.observedConfig.servingInfo.bindAddress' Verify the bind address is 0.0.0.0:6443 . oc get pods -n openshift-kube-apiserver -l app=openshift-kube-apiserver -o jsonpath='{.items[*].spec.containers[?(@.name==""kube-apiserver"")].ports[*].containerPort}' Verify the ports returned are 6443 .",None.,• Level 1,You need to set the API Server up with the right TLS certificates.,1. https://github.com/openshift/cluster-kube-apiserver-operator/blob/release-4.6/bindata/v4.1.0/config/defaultconfig.yaml#L102-L103 2. https://github.com/openshift/cluster-kube-apiserver-operator/blob/release-4.5/bindata/v4.1.0/config/defaultconfig.yaml#L103-L105 3. https://docs.openshift.com/container-platform/latest/operators/operator-reference.html#kube-apiserver-operator_red-hat-operators 4. https://docs.openshift.com/container-platform/latest/operators/operator-reference.html#openshift-apiserver-operator_red-hat-operators 5. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/,Manual,HIGH,,"The control requires verification of specific configuration settings within an OpenShift environment, which involves interpreting outputs that are not straightforwardly automatable. The need for human judgment in understanding the context and configurations, as well as the lack of direct IBM Cloud API support for these specific checks, makes a manual approach necessary.",,"1. **Step 1:** Execute the command `oc get kubeapiservers.operator.openshift.io cluster -o json | jq '.spec.observedConfig.servingInfo.bindAddress'` in your terminal. - **What to verify:** Ensure the output shows the bind address as `0.0.0.0:6443`. - **Expected secure configuration:** The bind address should be `0.0.0.0:6443`. 2. **Step 2:** Run the command `oc get pods -n openshift-kube-apiserver -l app=openshift-kube-apiserver -o jsonpath='{.items[*].spec.containers[?(@.name==""kube-apiserver"")].ports[*].containerPort}'`. - **What to verify:** Check the returned container ports. - **Expected secure configuration:** The ports should include `6443`. 3. **Step 3:** If discrepancies are found in the bind address or container ports, further investigation is required to ensure compliance.",Yes,2025-11-02T12:46:05.833697,1 Section,Manual,"By default, the openshift-kube-apiserver is served over HTTPS with authentication and authorization; the secure API endpoint is bound to 0.0.0.0:6443 . Note that the openshift-apiserver is not running in the host network namespace. The port is not exposed on the node, but only through the pod network. The OpenShift platform manages the TLS certificates for the API servers. External access is only available through the load balancer and then through the internal service.",
