csp,unique_compliance_id,framework,control_id,title,missing_check_name,suggested_rule_id,priority,rule_type,notes
ibm,cis_ibm_1.2.1,CIS_IBM,1.2.1,Ensure that anonymous requests are authorized,ibm_openshift_anonymous_access_check,ibm.openshift.anonymous.access_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_1.2.10,CIS_IBM,1.2.10,Ensure that the admission control plugin AlwaysAdmit is not set,ibm_openshift_admission_control_check,ibm.openshift.admission.control_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_1.2.12,CIS_IBM,1.2.12,Ensure that the admission control plugin ServiceAccount is set,ibm_openshift_admission_control_serviceaccount_enabled,ibm.openshift.admission.control_serviceaccount_enabled,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_1.2.14,CIS_IBM,1.2.14,Ensure that the admission control plugin SecurityContextConstraint is set,ibm_openshift_admission_securitycontextconstraint_check,ibm.openshift.admission.securitycontextconstraint_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_1.2.15,CIS_IBM,1.2.15,Ensure that the admission control plugin NodeRestriction is set,ibm_openshift_admission_plugin_noderestriction_check,ibm.openshift.admission.plugin_noderestriction_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_1.2.2,CIS_IBM,1.2.2,Ensure that the --basic-auth-file argument is not set,ibm_openshift_apiserver_basic_auth_file_absence_check,ibm.openshift.apiserver.basic_auth_file_absence_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_1.2.20,CIS_IBM,1.2.20,Ensure that the --audit-log-path argument is set,ibm_openshift_audit_log_path_check,ibm.openshift.audit.log_path_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_1.2.22,CIS_IBM,1.2.22,Ensure that the maximumRetainedFiles argument is set to 10 or as appropriate,ibm_openshift_audit_log_max_backup_retention,ibm.openshift.audit.log_max_backup_retention,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_1.2.23,CIS_IBM,1.2.23,Ensure that the maximumFileSizeMegabytes argument is set to 100,ibm_openshift_audit_log_max_file_size_configured,ibm.openshift.audit.log_max_file_size_configured,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_1.2.25,CIS_IBM,1.2.25,Ensure that the --service-account-lookup argument is set to true,ibm_ocp_api_service_account_lookup_check,ibm.ocp.api.service_account_lookup_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_1.2.29,CIS_IBM,1.2.29,Ensure that the --client-ca-file argument is set as appropriate,ibm_openshift_apiserver_client_ca_tls_check,ibm.openshift.apiserver.client_ca_tls_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_1.2.3,CIS_IBM,1.2.3,Ensure that the --token-auth-file parameter is not set,ibm_openshift_kube_apiserver_token_auth_file_absence_check,ibm.openshift.kube.apiserver_token_auth_file_absence_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_1.2.30,CIS_IBM,1.2.30,Ensure that the --etcd-cafile argument is set as appropriate,ibm_openshift_etcd_tls_encryption_check,ibm.openshift.etcd.tls_encryption_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_1.2.34,CIS_IBM,1.2.34,Ensure that encryption providers are appropriately configured,ibm_openshift_etcd_encryption_status_check,ibm.openshift.etcd.encryption_status_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_1.2.35,CIS_IBM,1.2.35,Ensure that the API Server only makes use of Strong Cryptographic Ciphers,ibm_openshift_api_server_tls_security_profile_check,ibm.openshift.api.server_tls_security_profile_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_1.2.5,CIS_IBM,1.2.5,Ensure that the kubelet uses certificates to authenticate,ibm_openshift_kubelet_certificate_authentication_check,ibm.openshift.kubelet.certificate_authentication_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_1.2.7,CIS_IBM,1.2.7,Ensure that the --authorization-mode argument is not set to AlwaysAllow,ibm_openshift_apiserver_authorization_mode_check,ibm.openshift.apiserver.authorization_mode_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_1.2.8,CIS_IBM,1.2.8,Verify that RBAC is enabled,ibm_openshift_cluster_rbac_status_check,ibm.openshift.cluster.rbac_status_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_1.2.9,CIS_IBM,1.2.9,Ensure that the APIPriorityAndFairness feature gate is enabled,ibm_openshift_cluster_api_priority_and_fairness_enabled,ibm.openshift.cluster.api_priority_and_fairness_enabled,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_1.3.2,CIS_IBM,1.3.2,Ensure that the --use-service-account-credentials argument is set to true,ibm_ocp_controller_service_account_credentials_check,ibm.ocp.controller.service_account_credentials_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_1.3.5,CIS_IBM,1.3.5,Ensure that the --bind-address argument is set to 127.0.0.1,ibm_ocp_kube_controller_manager_bind_address_check,ibm.ocp.kube.controller_manager_bind_address_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_1.3.7,CIS_IBM,1.3.7,Ensure that the --bind-address argument is set to 127.0.0.1,ibm_openshift_controller_manager_bind_address_check,ibm.openshift.controller.manager_bind_address_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_1.5,CIS_IBM,1.5,Enforce the use of trusted registries using TLS,ibm_openshift_insecure_registry_check,ibm.openshift.insecure.registry_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_1.7,CIS_IBM,1.7,Ensure KSM is disabled,ibm_openshift_hyperconverged_ksm_configuration_check,ibm.openshift.hyperconverged.ksm_configuration_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_2.1,CIS_IBM,2.1,Ensure that the --cert-file and --key-file arguments are set as appropriate,ibm_openshift_etcd_tls_configuration_check,ibm.openshift.etcd.tls_configuration_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_2.3,CIS_IBM,2.3,Ensure that the --auto-tls argument is not set to true,ibm_openshift_etcd_auto_tls_check,ibm.openshift.etcd.auto_tls_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_2.7,CIS_IBM,2.7,Ensure that a unique Certificate Authority is used for etcd,ibm_openshift_etcd_unique_ca_check,ibm.openshift.etcd.unique_ca_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_2.8,CIS_IBM,2.8,Encrypt etc,ibm_openshift_etcd_encryption_status_check,ibm.openshift.etcd.encryption_status_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_3.1,CIS_IBM,3.1,Ensure auditing is configured in the IBM Cloud account,ibm_cloud_activity_tracker_logging_configured_per_region,ibm.cloud.activity.tracker_logging_configured_per_region,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_3.2,CIS_IBM,3.2,Disable Shareable disks,ibm_ocp_vm_check_shareable_disks,ibm.ocp.vm.check_shareable_disks,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_3.4,CIS_IBM,3.4,"Ensure alerts are defined on custom views to notify of  unauthorized requests, critical account actions, and high-impact  operations in your account",ibm_activity_tracker_alert_configuration_verification,ibm.activity.tracker.alert_configuration_verification,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_3.5,CIS_IBM,3.5,Ensure the account owner can login only from a list of  authorized countries/IP ranges,ibm_activity_tracker_login_ip_restriction_check,ibm.activity.tracker.login_ip_restriction_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_3.6,CIS_IBM,3.6,Ensure Activity Tracker data is encrypted at rest,ibm_activity_tracker_data_encryption_at_rest,ibm.activity.tracker.data_encryption_at_rest,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_3.7,CIS_IBM,3.7,Ensure Activity Tracker trails are integrated with LogDNA  Logs,ibm_activity_tracker_logdna_archiving_enabled,ibm.activity.tracker.logdna_archiving_enabled,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_4.1,CIS_IBM,4.1,Use dedicated VLANs to segment network traffic,ibm_openshift_vlan_configuration_check,ibm.openshift.vlan.configuration_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_4.1.10,CIS_IBM,4.1.10,Ensure that the kubelet configuration file ownership is set to root:root,ibm_openshift_kubelet_config_file_ownership_check,ibm.openshift.kubelet.config_file_ownership_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_4.1.2,CIS_IBM,4.1.2,Ensure that the kubelet service file ownership is set to root:root,ibm_openshift_kubelet_service_file_ownership_check,ibm.openshift.kubelet.service_file_ownership_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_4.1.3,CIS_IBM,4.1.3,If proxy kube proxy configuration file exists ensure permissions are set to 644 or more restrictive,ibm_openshift_kubeproxy_config_permission_check,ibm.openshift.kubeproxy.config_permission_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_4.1.5,CIS_IBM,4.1.5,Ensure that the --kubeconfig kubelet.conf file permissions are set to 644 or more restrictive,ibm_openshift_kubelet_conf_permissions_check,ibm.openshift.kubelet.conf_permissions_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_4.1.6,CIS_IBM,4.1.6,Ensure that the --kubeconfig kubelet.conf file ownership is set to root:root,ibm_openshift_node_kubelet_conf_ownership_check,ibm.openshift.node.kubelet_conf_ownership_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_4.18,CIS_IBM,4.18,nonRoot,ibm_openshift_vm_feature_gate_non_root_enabled,ibm.openshift.vm.feature_gate_non_root_enabled,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_4.2,CIS_IBM,4.2,Enable MAC spoof filtering,ibm_openshift_vm_mac_spoof_filtering_enabled,ibm.openshift.vm.mac_spoof_filtering_enabled,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_4.2.10,CIS_IBM,4.2.10,Ensure that the --rotate-certificates argument is not set to false,ibm_openshift_kubelet_cert_rotation_check,ibm.openshift.kubelet.cert_rotation_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_4.2.11,CIS_IBM,4.2.11,Verify that the RotateKubeletServerCertificate argument is set to true,ibm_openshift_kubelet_rotate_certificate_check,ibm.openshift.kubelet.rotate_certificate_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_4.2.12,CIS_IBM,4.2.12,Ensure that the Kubelet only makes use of Strong Cryptographic Ciphers,ibm_openshift_kubelet_cipher_check,ibm.openshift.kubelet.cipher_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_4.2.13,CIS_IBM,4.2.13,Ensure that the Kubelet only makes use of Strong Cryptographic Ciphers,ibm_ocp_kubelet_tls_security_profile_check,ibm.ocp.kubelet.tls_security_profile_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_4.2.2,CIS_IBM,4.2.2,Ensure that the --anonymous-auth argument is set to false,ibm_openshift_kubelet_anonymous_auth_check,ibm.openshift.kubelet.anonymous_auth_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_4.2.3,CIS_IBM,4.2.3,Ensure that the --authorization-mode argument is not set to AlwaysAllow,ibm_openshift_kubelet_authorization_mode_check,ibm.openshift.kubelet.authorization_mode_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_4.2.4,CIS_IBM,4.2.4,Ensure that the --client-ca-file argument is set as appropriate,ibm_openshift_kubelet_client_ca_file_verification,ibm.openshift.kubelet.client_ca_file_verification,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_4.2.5,CIS_IBM,4.2.5,Verify that the read only port is not used or is set to 0,ibm_openshift_kubelet_read_only_port_disabled,ibm.openshift.kubelet.read_only_port_disabled,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_4.2.6,CIS_IBM,4.2.6,Ensure that the --streaming-connection-idle-timeout argument is not set to 0,ibm_openshift_node_streaming_connection_idle_timeout_check,ibm.openshift.node.streaming_connection_idle_timeout_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_4.2.7,CIS_IBM,4.2.7,Ensure that the --make-iptables-util-chains argument is set to true,ibm_openshift_kubelet_make_iptables_util_chains_check,ibm.openshift.kubelet.make_iptables_util_chains_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_4.2.8,CIS_IBM,4.2.8,Ensure that the kubeAPIQPS [--event-qps] argument is set to 0 or a level which ensures appropriate event capture,ibm_openshift_kubelet_kubeAPIQPS_compliance_check,ibm.openshift.kubelet.kubeAPIQPS_compliance_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_4.2.9,CIS_IBM,4.2.9,Ensure that the --tls-cert-file and --tls-private-key-file arguments are set as appropriate,ibm_openshift_kubelet_tls_configuration_check,ibm.openshift.kubelet.tls_configuration_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_4.3,CIS_IBM,4.3,Use multi-network policies,ibm_openshift_networkpolicy_check,ibm.openshift.networkpolicy.check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_5.1.1,CIS_IBM,5.1.1,Ensure that the cluster-admin role is only used where required,ibm_openshift_rbac_cluster_admin_check,ibm.openshift.rbac.cluster_admin_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_5.1.5,CIS_IBM,5.1.5,Ensure that default service accounts are not actively used.,ibm_openshift_service_account_usage_check,ibm.openshift.service.account_usage_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_5.1.6,CIS_IBM,5.1.6,Ensure that Service Account Tokens are only mounted where necessary,ibm_k8s_service_account_token_audit,ibm.k8s.service.account_token_audit,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_5.2.1,CIS_IBM,5.2.1,Minimize the admission of privileged containers,ibm_kubernetes_cluster_scc_privileged_containers_restriction,ibm.kubernetes.cluster.scc_privileged_containers_restriction,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_5.2.2,CIS_IBM,5.2.2,Minimize the admission of containers wishing to share the host process ID namespace,ibm_openshift_scc_host_pid_restriction_enabled,ibm.openshift.scc.host_pid_restriction_enabled,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_5.2.3,CIS_IBM,5.2.3,Minimize the admission of containers wishing to share the host IPC namespace,ibm_openshift_scc_host_ipc_restriction,ibm.openshift.scc.host_ipc_restriction,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_5.2.4,CIS_IBM,5.2.4,Minimize the admission of containers wishing to share the host network namespace,ibm_openshift_scc_host_network_disabled_check,ibm.openshift.scc.host_network_disabled_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_5.2.6,CIS_IBM,5.2.6,Minimize the admission of root containers,ibm_openshift_scc_enforce_non_root_containers,ibm.openshift.scc.enforce_non_root_containers,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_5.2.7,CIS_IBM,5.2.7,Minimize the admission of containers with the NET_RAW capability,ibm_openshift_scc_net_raw_capability_check,ibm.openshift.scc.net_raw_capability_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_5.2.8,CIS_IBM,5.2.8,Minimize the admission of containers with added capabilities,ibm_openshift_scc_capabilities_minimized,ibm.openshift.scc.capabilities_minimized,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_5.2.9,CIS_IBM,5.2.9,Minimize the admission of containers with capabilities assigned,ibm_openshift_scc_capabilities_check,ibm.openshift.scc.capabilities_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_5.3,CIS_IBM,5.3,Ensure IBM Cloudant is only accessible via HTTPS or TLS  Connections,ibm_cloudant_instance_https_enforcement,ibm.cloudant.instance.https_enforcement,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_5.3.1,CIS_IBM,5.3.1,Ensure that the CNI in use supports Network Policies,ibm_openshift_networkpolicy_cni_support_check,ibm.openshift.networkpolicy.cni_support_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_5.3.2,CIS_IBM,5.3.2,Ensure that all Namespaces have Network Policies defined,ibm_openshift_network_policy_compliance_check,ibm.openshift.network.policy_compliance_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_5.4.1,CIS_IBM,5.4.1,Prefer using secrets as files over secrets as environment variables,ibm_openshift_secrets_as_files_check,ibm.openshift.secrets.as_files_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_5.5.1,CIS_IBM,5.5.1,Configure Image Provenance using image controller configuration parameters,ibm_openshift_image_provenance_registry_sources_configured,ibm.openshift.image.provenance_registry_sources_configured,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_5.7.2,CIS_IBM,5.7.2,Ensure that the seccomp profile is set to docker/default in your pod definitions,ibm_openshift_pod_seccomp_profile_check,ibm.openshift.pod.seccomp_profile_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_5.7.3,CIS_IBM,5.7.3,Apply Security Context to Your Pods and Containers,ibm_openshift_pod_security_context_audit,ibm.openshift.pod.security_context_audit,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_6.1.2,CIS_IBM,6.1.2,Ensure Web application firewall is set to ON in IBM Cloud  Internet Services (CIS),ibm_cis_waf_enabled_status_check,ibm.cis.waf.enabled_status_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_6.1.3,CIS_IBM,6.1.3,Ensure DDoS protection is Active on IBM Cloud Internet  Services,ibm_cis_ddos_protection_proxied_status_check,ibm.cis.ddos.protection_proxied_status_check,1,config,Generated from compliance_agent check name; refine during rule development
ibm,cis_ibm_7.1.5,CIS_IBM,7.1.5,Ensure IBM Cloud Kubernetes Service cluster has image  pull secrets enabled,ibm_kubernetes_cluster_image_pull_secrets_enabled,ibm.kubernetes.cluster.image_pull_secrets_enabled,1,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_17,FedRAMP_Moderate,AC-17,Remote Access,ibm_vpc_ebs_public_snapshot,ibm.vpc.ebs.public_snapshot,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_17,FedRAMP_Moderate,AC-17,Remote Access,ibm_functions_function_not_publicly_accessible,ibm.functions.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_17_1,FedRAMP_Moderate,AC-17 (1),Remote Access | Monitoring and Control,ibm_vpc_ebs_public_snapshot,ibm.vpc.ebs.public_snapshot,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_17_1,FedRAMP_Moderate,AC-17 (1),Remote Access | Monitoring and Control,ibm_functions_function_not_publicly_accessible,ibm.functions.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_17_2,FedRAMP_Moderate,AC-17 (2),Remote Access | Protection of Confidentiality and Integrity Using Encryption,ibm_vpc_ebs_public_snapshot,ibm.vpc.ebs.public_snapshot,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_17_2,FedRAMP_Moderate,AC-17 (2),Remote Access | Protection of Confidentiality and Integrity Using Encryption,ibm_functions_function_not_publicly_accessible,ibm.functions.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_17_3,FedRAMP_Moderate,AC-17 (3),Remote Access | Managed Access Control Points,ibm_vpc_ebs_public_snapshot,ibm.vpc.ebs.public_snapshot,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_17_3,FedRAMP_Moderate,AC-17 (3),Remote Access | Managed Access Control Points,ibm_functions_function_not_publicly_accessible,ibm.functions.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_17_4,FedRAMP_Moderate,AC-17 (4),Remote Access | Privileged Commands and Access,ibm_vpc_ebs_public_snapshot,ibm.vpc.ebs.public_snapshot,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_17_4,FedRAMP_Moderate,AC-17 (4),Remote Access | Privileged Commands and Access,ibm_functions_function_not_publicly_accessible,ibm.functions.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_2,FedRAMP_Moderate,AC-2,Account Management,ibm_iam_user_accesskey_unused,ibm.iam.user.accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_2,FedRAMP_Moderate,AC-2,Account Management,ibm_iam_user_console_access_unused,ibm.iam.user.console_access_unused,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_2_1,FedRAMP_Moderate,AC-2 (1),Account Management | Automated System Account Management,ibm_iam_user_accesskey_unused,ibm.iam.user.accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_2_1,FedRAMP_Moderate,AC-2 (1),Account Management | Automated System Account Management,ibm_iam_user_console_access_unused,ibm.iam.user.console_access_unused,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_2_11,FedRAMP_Moderate,AC-2 (11),Account Management | Usage Conditions,ibm_iam_user_accesskey_unused,ibm.iam.user.accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_2_11,FedRAMP_Moderate,AC-2 (11),Account Management | Usage Conditions,ibm_iam_user_console_access_unused,ibm.iam.user.console_access_unused,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_2_12,FedRAMP_Moderate,AC-2 (12),Account Management | Account Monitoring for Atypical Usage,ibm_iam_user_accesskey_unused,ibm.iam.user.accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_2_12,FedRAMP_Moderate,AC-2 (12),Account Management | Account Monitoring for Atypical Usage,ibm_iam_user_console_access_unused,ibm.iam.user.console_access_unused,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_2_13,FedRAMP_Moderate,AC-2 (13),Account Management | Disable Accounts for High-risk Individuals,ibm_iam_user_accesskey_unused,ibm.iam.user.accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_2_13,FedRAMP_Moderate,AC-2 (13),Account Management | Disable Accounts for High-risk Individuals,ibm_iam_user_console_access_unused,ibm.iam.user.console_access_unused,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_2_2,FedRAMP_Moderate,AC-2 (2),Account Management | Automated Temporary and Emergency Account Management,ibm_iam_user_accesskey_unused,ibm.iam.user.accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_2_2,FedRAMP_Moderate,AC-2 (2),Account Management | Automated Temporary and Emergency Account Management,ibm_iam_user_console_access_unused,ibm.iam.user.console_access_unused,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_2_3,FedRAMP_Moderate,AC-2 (3),Account Management | Disable Accounts,ibm_iam_user_accesskey_unused,ibm.iam.user.accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_2_3,FedRAMP_Moderate,AC-2 (3),Account Management | Disable Accounts,ibm_iam_user_console_access_unused,ibm.iam.user.console_access_unused,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_2_4,FedRAMP_Moderate,AC-2 (4),Account Management | Automated Audit Actions,ibm_iam_user_accesskey_unused,ibm.iam.user.accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_2_4,FedRAMP_Moderate,AC-2 (4),Account Management | Automated Audit Actions,ibm_iam_user_console_access_unused,ibm.iam.user.console_access_unused,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_2_5,FedRAMP_Moderate,AC-2 (5),Account Management | Inactivity Logout,ibm_iam_user_accesskey_unused,ibm.iam.user.accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_2_5,FedRAMP_Moderate,AC-2 (5),Account Management | Inactivity Logout,ibm_iam_user_console_access_unused,ibm.iam.user.console_access_unused,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_2_7,FedRAMP_Moderate,AC-2 (7),Account Management | Privileged User Accounts,ibm_iam_user_accesskey_unused,ibm.iam.user.accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_2_7,FedRAMP_Moderate,AC-2 (7),Account Management | Privileged User Accounts,ibm_iam_user_console_access_unused,ibm.iam.user.console_access_unused,2,config,Generated from compliance_agent check name; refine during rule development
ibm,fedramp_moderate_AC_2_9,FedRAMP_Moderate,AC-2 (9),Account Management | Restrictions on Use of Shared and Group Accounts,ibm_iam_user_accesskey_unused,ibm.iam.user.accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
