rule_id,provider,service,category,severity,title,description,check_type,source_file
azure.aad.identity_service_principal.access_service_account_no_user_long_lived_keys,azure,aad,identity_service_principal,MEDIUM,,,config,azure_rule_check/aad/aad.checks.yaml
azure.aad.identity_service_principal.access_service_account_scopes_or_roles_least_privilege,azure,aad,identity_service_principal,MEDIUM,,,config,azure_rule_check/aad/aad.checks.yaml
azure.aad.identity_service_principal.access_service_account_workload_identity_federation_used_where_supported,azure,aad,identity_service_principal,MEDIUM,,,config,azure_rule_check/aad/aad.checks.yaml
azure.aad.identity_user_assigned_identity.access_instance_profile_no_instance_profile_with_admin_star,azure,aad,identity_user_assigned_identity,MEDIUM,,,config,azure_rule_check/aad/aad.checks.yaml
azure.aad.identity_user_assigned_identity.access_instance_profile_role_attached,azure,aad,identity_user_assigned_identity,MEDIUM,,,config,azure_rule_check/aad/aad.checks.yaml
azure.aad.identity_user_assigned_identity.access_instance_profile_role_policies_least_privilege,azure,aad,identity_user_assigned_identity,MEDIUM,,,config,azure_rule_check/aad/aad.checks.yaml
azure.aad.lustre.filesystem_customer_managed_key_enabled,azure,aad,lustre,MEDIUM,,,config,azure_rule_check/aad/aad.checks.yaml
azure.aad.privacy_consent.access_rbac_least_privilege,azure,aad,privacy_consent,MEDIUM,,,config,azure_rule_check/aad/aad.checks.yaml
azure.aad.serverless_event_source.permissions_least_privilege,azure,aad,serverless_event_source,MEDIUM,,,config,azure_rule_check/aad/aad.checks.yaml
azure.aad.user.access_user_access_keys_rotated_90_days_or_less_when_present,azure,aad,user,MEDIUM,,,config,azure_rule_check/aad/aad.checks.yaml
azure.aad.user.access_user_console_password_present_only_if_required,azure,aad,user,MEDIUM,,,config,azure_rule_check/aad/aad.checks.yaml
azure.aad.user.access_user_in90_days_disabled,azure,aad,user,MEDIUM,,,config,azure_rule_check/aad/aad.checks.yaml
azure.aad.user.access_user_mfa_required,azure,aad,user,MEDIUM,,,config,azure_rule_check/aad/aad.checks.yaml
azure.aad.user.access_user_no_inline_policies_attached,azure,aad,user,MEDIUM,,,config,azure_rule_check/aad/aad.checks.yaml
azure.aad.user.authentication.reconfirmation.period.check,azure,aad,user,MEDIUM,,,config,azure_rule_check/aad/aad.checks.yaml
azure.ad.authentication.methods.policy.check,azure,ad,authentication,MEDIUM,,,config,azure_rule_check/ad/ad.checks.yaml
azure.ad.conditionalaccess.token.protection.check,azure,ad,conditionalaccess,MEDIUM,,,config,azure_rule_check/ad/ad.checks.yaml
azure.ad.group.creation.restriction.check,azure,ad,group,MEDIUM,,,config,azure_rule_check/ad/ad.checks.yaml
azure.ad.guest.user.access.restriction.check,azure,ad,guest,MEDIUM,,,config,azure_rule_check/ad/ad.checks.yaml
azure.ad.password.reset.notification.check,azure,ad,password,MEDIUM,,,config,azure_rule_check/ad/ad.checks.yaml
azure.ad.role.least_privilege,azure,ad,role,MEDIUM,,,config,azure_rule_check/ad/ad.checks.yaml
azure.ad.security.lockout.duration.check,azure,ad,security,MEDIUM,,,config,azure_rule_check/ad/ad.checks.yaml
azure.ad.tenant.creator.role.review,azure,ad,tenant,MEDIUM,,,config,azure_rule_check/ad/ad.checks.yaml
azure.ad.user.role.check.disabled,azure,ad,user,MEDIUM,,,config,azure_rule_check/ad/ad.checks.yaml
azure.aisearch.service.not_publicly_accessible,azure,aisearch,service,MEDIUM,,,config,azure_rule_check/aisearch/aisearch.checks.yaml
azure.aks.authorization.mode.check,azure,aks,authorization,MEDIUM,,,config,azure_rule_check/aks/aks.checks.yaml
azure.aks.cluster.cis_3_2_6_needs_development,azure,aks,cluster,MEDIUM,,,config,azure_rule_check/aks/aks.checks.yaml
azure.aks.cluster.private.cluster.enabled,azure,aks,cluster,MEDIUM,,,config,azure_rule_check/aks/aks.checks.yaml
azure.aks.cluster.private.endpoint.and.public.access.check,azure,aks,cluster,MEDIUM,,,config,azure_rule_check/aks/aks.checks.yaml
azure.aks.cluster.private_nodes_enabled,azure,aks,cluster,MEDIUM,,,config,azure_rule_check/aks/aks.checks.yaml
azure.aks.cluster.public_access_disabled,azure,aks,cluster,MEDIUM,,,config,azure_rule_check/aks/aks.checks.yaml
azure.aks.kubelet.certificate.rotation.check,azure,aks,kubelet,MEDIUM,,,config,azure_rule_check/aks/aks.checks.yaml
azure.aks.kubelet.rotate.certificates.check,azure,aks,kubelet,MEDIUM,,,config,azure_rule_check/aks/aks.checks.yaml
azure.aks.kubelet.streaming.connection.idle.timeout.check,azure,aks,kubelet,MEDIUM,,,config,azure_rule_check/aks/aks.checks.yaml
azure.aks.namespace.network.policy.compliance.check,azure,aks,namespace,MEDIUM,,,config,azure_rule_check/aks/aks.checks.yaml
azure.aks.network.cni.version.check,azure,aks,network,MEDIUM,,,config,azure_rule_check/aks/aks.checks.yaml
azure.aks.network.policy_enabled,azure,aks,network,MEDIUM,,,config,azure_rule_check/aks/aks.checks.yaml
azure.aks.pod.service.account.tokens.automount.disabled,azure,aks,pod,MEDIUM,,,config,azure_rule_check/aks/aks.checks.yaml
azure.aks.rbac.check.cluster.admin.usage,azure,aks,rbac,MEDIUM,,,config,azure_rule_check/aks/aks.checks.yaml
azure.aks.service.account.default.usage.check,azure,aks,service,MEDIUM,,,config,azure_rule_check/aks/aks.checks.yaml
azure.api.api_endpoint.authn_required,azure,api,api_endpoint,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.api_endpoint.authz_policies_enforced,azure,api,api_endpoint,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.api_endpoint.private_networking_enforced,azure,api,api_endpoint,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.api_endpoint.waf_attached,azure,api,api_endpoint,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.api_version.logging_enabled,azure,api,api_version,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.api_version.require_usage_plan_for_api_keys,azure,api,api_version,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.api_version.throttling_enabled,azure,api,api_version,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.authorization_policy.cache_ttl_reasonable,azure,api,authorization_policy,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.authorization_policy.tls_min_1_2_enforced,azure,api,authorization_policy,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.authorization_policy.token_audience_restricted,azure,api,authorization_policy,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.management_authorization_enabled:az.api_management_rate_limit_policy.api_security_rate_limiting_api_stage_throttle_overrides_not_unbounded,azure,api,management_authorization_enabled:az,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.management_monitoring.monitoring_api_access_log_fields_identity_present,azure,api,management_monitoring,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.management_monitoring.monitoring_api_access_log_sink_configured,azure,api,management_monitoring,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.management_monitoring.monitoring_api_access_logging_enabled,azure,api,management_monitoring,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.management_monitoring.monitoring_api_execution_logging_level_minimum_error,azure,api,management_monitoring,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.management_monitoring.monitoring_api_logs_retention_days_minimum,azure,api,management_monitoring,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.management_rate_limit_policy.rate_limiting_api_quota_limit_configured,azure,api,management_rate_limit_policy,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.management_rate_limit_policy.rate_limiting_api_stage_burst_limit_configured,azure,api,management_rate_limit_policy,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.management_rate_limit_policy.rate_limiting_api_stage_rate_limit_configured,azure,api,management_rate_limit_policy,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.management_rate_limit_policy.rate_limiting_api_stage_throttle_overrides_not_unbounded,azure,api,management_rate_limit_policy,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.management_rate_limit_policy.rate_limiting_api_usage_plan_required_for_api_keys,azure,api,management_rate_limit_policy,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.management_restapi_waf_acl_attached:az.api_management_monitoring.api_security_monitoring_api_access_logging_enabled,azure,api,management_restapi_waf_acl_attached:az,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.management_validation_policy.validation_api_content_type_whitelist_enforced,azure,api,management_validation_policy,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.management_validation_policy.validation_api_parameters_validation_enabled,azure,api,management_validation_policy,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.management_validation_policy.validation_api_request_body_size_limit_configured,azure,api,management_validation_policy,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.management_validation_policy.validation_api_request_schema_validation_enabled,azure,api,management_validation_policy,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.management_validation_policy.validation_api_required_security_headers_enforced,azure,api,management_validation_policy,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.management_validation_policy.validation_api_response_schema_validation_enabled,azure,api,management_validation_policy,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.subscription_key.expiration_required,azure,api,subscription_key,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.subscription_key.rotation_policy_defined,azure,api,subscription_key,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.api.subscription_key.scopes_least_privilege,azure,api,subscription_key,MEDIUM,,,config,azure_rule_check/api/api.checks.yaml
azure.app.function.identity_without_admin_privileges,azure,app,function,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.autoscale_enabled:az.azure_paas_app.paas_security_app_logging_enabled,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.cors.check.allowed.origins,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.cors.wildcard.restriction,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.deployment.slot.ftps.state.check,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.deployment.slot.http.version.check,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.deployment.slot.https.only.enabled,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.deployment.slot.java.version.check,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.deployment.slot.managed.identity.configured,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.deployment.slot.remote.debugging.disabled,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.deployment.slot.tls.encryption.check,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.deployment.slot.vnet.route.all.enabled.check,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.deployment.slots.basic.auth.disabled,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.environment.minimum.tls.version,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.environment.minimum.version.check,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.function.slot.https.only.check,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.http.logs.enabled,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.identity.check,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.managed_updates_enabled:az.azure_paas_app.paas_security_app_logging_enabled,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.plan.private.endpoint.sku.compliance.check,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.private.endpoint.approved.check,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.private.endpoint.dns.zone.check,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.slot.check.minimum.tls.version,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.slot.client.cert.check,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.slot.public.network.access.check,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.virtual.network.integration.check,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.vnet.integration.check,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.app.service.vnet.route.all.enabled.check,azure,app,service,MEDIUM,,,config,azure_rule_check/app/app.checks.yaml
azure.application.gateway.http2.enabled,azure,application,gateway,MEDIUM,,,config,azure_rule_check/application/application.checks.yaml
azure.application.gateway.ssl.policy.minimum.tls.version,azure,application,gateway,MEDIUM,,,config,azure_rule_check/application/application.checks.yaml
azure.application.gateway.waf.bot.protection.check,azure,application,gateway,MEDIUM,,,config,azure_rule_check/application/application.checks.yaml
azure.application.gateway.waf.enabled,azure,application,gateway,MEDIUM,,,config,azure_rule_check/application/application.checks.yaml
azure.application.gateway.waf.policy.request.body.inspection.enabled,azure,application,gateway,MEDIUM,,,config,azure_rule_check/application/application.checks.yaml
azure.appservice.app.ip.security.restrictions.disabled,azure,appservice,app,MEDIUM,,,config,azure_rule_check/appservice/appservice.checks.yaml
azure.appservice.ase.internal.encryption.check,azure,appservice,ase,MEDIUM,,,config,azure_rule_check/appservice/appservice.checks.yaml
azure.appservice.ase.tls.cipher.suite.order.configured,azure,appservice,ase,MEDIUM,,,config,azure_rule_check/appservice/appservice.checks.yaml
azure.appservice.authentication.enabled.check,azure,appservice,authentication,MEDIUM,,,config,azure_rule_check/appservice/appservice.checks.yaml
azure.appservice.deployment.slot.php.version.check,azure,appservice,deployment,MEDIUM,,,config,azure_rule_check/appservice/appservice.checks.yaml
azure.appservice.deployment.slot.vnet.integration.check,azure,appservice,deployment,MEDIUM,,,config,azure_rule_check/appservice/appservice.checks.yaml
azure.automation.account.compliant_patching_enabled,azure,automation,account,MEDIUM,,,config,azure_rule_check/automation/automation.checks.yaml
azure.automation.patch.compliance,azure,automation,patch,MEDIUM,,,config,azure_rule_check/automation/automation.checks.yaml
azure.backup.backup_job.resilience_logs_enabled,azure,backup,backup_job,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.backup_job.resilience_network_private_only,azure,backup,backup_job,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.backup_job.resilience_roles_least_privilege,azure,backup,backup_job,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.job.monitoring_alert_destinations_configured,azure,backup,job,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.job.monitoring_alert_rules_for_failures_configured,azure,backup,job,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.job.monitoring_alert_rules_for_sla_breach_configured,azure,backup,job,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.job.monitoring_metrics_export_enabled,azure,backup,job,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.policy.access_backup_admins_mfa_required,azure,backup,policy,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.policy.access_backup_keys_access_least_privilege,azure,backup,policy,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.policy.access_backup_vault_rbac_least_privilege,azure,backup,policy,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.policy.access_no_public_access_to_backup_vault,azure,backup,policy,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.policy.configured,azure,backup,policy,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.policy.dr_destination_private_only,azure,backup,policy,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.policy.dr_encrypted_at_rest_cmek,azure,backup,policy,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.policy.dr_immutable_or_worm_enabled_where_supported,azure,backup,policy,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.policy.dr_schedule_defined_min_frequency,azure,backup,policy,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.policy.min_retention_configured,azure,backup,policy,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.policy.resilience_recovery_coverage_assignment_complete,azure,backup,policy,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.policy.resilience_recovery_coverage_unprotected_assets_alerting_enabled,azure,backup,policy,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.policy.resilience_recovery_health_failed_jobs_alerting_enabled,azure,backup,policy,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.policy.resilience_recovery_health_job_success_rate_minimum,azure,backup,policy,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.policy.resilience_recovery_health_last_backup_recency_within_days,azure,backup,policy,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.policy.resilience_recovery_inventory_resource_discovery_synced,azure,backup,policy,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.protected_item.resilience_dr_source_agent_to_service_tls_required,azure,backup,protected_item,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.protected_item.resilience_dr_source_encryption_at_rest_cmek_where_supported,azure,backup,protected_item,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.protected_item.resilience_dr_source_min_telemtry_required_no_pii,azure,backup,protected_item,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.recovery.point_encrypted,azure,backup,recovery,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.recovery.point_retention_configured,azure,backup,recovery,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.recovery.services.vault.infrastructure.encryption.enabled.check,azure,backup,recovery,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.recovery.services.vault.public.network.access.disabled,azure,backup,recovery,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.recovery.services.vault.soft.delete.settings,azure,backup,recovery,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.recovery_plan.resilience_approvals_required_for_changes,azure,backup,recovery_plan,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.recovery_plan.resilience_change_audit_logging_enabled,azure,backup,recovery_plan,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.recovery_plan.resilience_storage_encrypted_and_private,azure,backup,recovery_plan,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.recovery_point.resilience_recovery_instance_private_network_only,azure,backup,recovery_point,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.recovery_point.resilience_recovery_instance_security_groups_restrictive,azure,backup,recovery_point,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.recovery_point.resilience_recovery_instance_volumes_encrypted,azure,backup,recovery_point,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.vault.cross.region.restore.check,azure,backup,vault,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.vault.cross.subscription.restore.check,azure,backup,vault,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.vault.enabled_for_vms,azure,backup,vault,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.vault.encryption_backup_storage_immutability_enabled,azure,backup,vault,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.vault.encryption_cmk_cmek_key_configured,azure,backup,vault,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.vault.encryption_enabled,azure,backup,vault,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.vault.encryption_encryption_at_rest_enabled,azure,backup,vault,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.vault.encryption_encryption_in_transit_tls_min_1_2,azure,backup,vault,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.vault.encryption_key_policy_least_privilege,azure,backup,vault,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.vault.encryption_key_rotation_enabled,azure,backup,vault,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.vault.immutability.locked,azure,backup,vault,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.backup.vault.soft_delete_enabled,azure,backup,vault,MEDIUM,,,config,azure_rule_check/backup/backup.checks.yaml
azure.batch.account.authentication.modes.check,azure,batch,account,MEDIUM,,,config,azure_rule_check/batch/batch.checks.yaml
azure.batch.account.diagnostics.settings.logs.enabled,azure,batch,account,MEDIUM,,,config,azure_rule_check/batch/batch.checks.yaml
azure.batch.account.private.endpoint.approved,azure,batch,account,MEDIUM,,,config,azure_rule_check/batch/batch.checks.yaml
azure.batch.account.public.network.access.check.disabled,azure,batch,account,MEDIUM,,,config,azure_rule_check/batch/batch.checks.yaml
azure.batch.private.endpoint.dns.zone.validation,azure,batch,private,MEDIUM,,,config,azure_rule_check/batch/batch.checks.yaml
azure.billing.reservation.cost_admins_mfa_required,azure,billing,reservation,MEDIUM,,,config,azure_rule_check/billing/billing.checks.yaml
azure.billing.reservation.cost_approval_workflow_required,azure,billing,reservation,MEDIUM,,,config,azure_rule_check/billing/billing.checks.yaml
azure.billing.reservation.cost_purchase_permissions_restricted,azure,billing,reservation,MEDIUM,,,config,azure_rule_check/billing/billing.checks.yaml
azure.billing.savings_plan.cost_admins_mfa_required,azure,billing,savings_plan,MEDIUM,,,config,azure_rule_check/billing/billing.checks.yaml
azure.billing.savings_plan.cost_approval_workflow_required,azure,billing,savings_plan,MEDIUM,,,config,azure_rule_check/billing/billing.checks.yaml
azure.billing.savings_plan.cost_purchase_permissions_restricted,azure,billing,savings_plan,MEDIUM,,,config,azure_rule_check/billing/billing.checks.yaml
azure.cache.redis.microsoft.entra.authentication.enabled,azure,cache,redis,MEDIUM,,,config,azure_rule_check/cache/cache.checks.yaml
azure.cache.redis.public.network.access.disabled,azure,cache,redis,MEDIUM,,,config,azure_rule_check/cache/cache.checks.yaml
azure.cache.redis.ssl.only.access,azure,cache,redis,MEDIUM,,,config,azure_rule_check/cache/cache.checks.yaml
azure.cdn.custom_domain.edge_ip_set_cidrs_valid_and_minimized,azure,cdn,custom_domain,MEDIUM,,,config,azure_rule_check/cdn/cdn.checks.yaml
azure.cdn.custom_domain.edge_ip_set_cross_account_sharing_restricted,azure,cdn,custom_domain,MEDIUM,,,config,azure_rule_check/cdn/cdn.checks.yaml
azure.cdn.custom_domain.edge_ip_set_not_empty,azure,cdn,custom_domain,MEDIUM,,,config,azure_rule_check/cdn/cdn.checks.yaml
azure.cdn.custom_domain.edge_ip_set_used_by_at_least_one_rule,azure,cdn,custom_domain,MEDIUM,,,config,azure_rule_check/cdn/cdn.checks.yaml
azure.cdn.endpoint.deprecated_ssl_protocols,azure,cdn,endpoint,MEDIUM,,,config,azure_rule_check/cdn/cdn.checks.yaml
azure.cdn.endpoint.edge_cache_policy_allowlists_minimal_query_headers_cookies,azure,cdn,endpoint,MEDIUM,,,config,azure_rule_check/cdn/cdn.checks.yaml
azure.cdn.endpoint.edge_cache_policy_no_sensitive_headers_cached,azure,cdn,endpoint,MEDIUM,,,config,azure_rule_check/cdn/cdn.checks.yaml
