rule_id,provider,service,category,severity,title,description,check_type,source_file
k8s.admission.controller.policy_enforcement_enabled,k8s,admission,controller,MEDIUM,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.controller.policy_violation_alerts_enabled,k8s,admission,controller,MEDIUM,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.controller.privilege_escalation_prevention,k8s,admission,controller,HIGH,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.controller.restrict_user_installed_software,k8s,admission,controller,LOW,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.controller.security_alerts_enabled,k8s,admission,controller,MEDIUM,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.controller.security_event_alerting,k8s,admission,controller,MEDIUM,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.controller.security_policy_enabled,k8s,admission,controller,MEDIUM,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.controller.software_whitelist_enabled,k8s,admission,controller,LOW,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.controller.supplier_service_change_management,k8s,admission,controller,LOW,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.controller.threat_detection_enabled,k8s,admission,controller,MEDIUM,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.controller.threat_hunting_enabled,k8s,admission,controller,LOW,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.controller.vulnerability_scanning_enabled,k8s,admission,controller,LOW,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.deny.sensitive_env_variables,k8s,admission,deny,LOW,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.mutatingwebhook.secure_webhooks_enforced_enabled,k8s,admission,mutatingwebhook,LOW,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.mutatingwebhook.webhook_tls_enforced,k8s,admission,mutatingwebhook,HIGH,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.security.incident_alerting_enabled,k8s,admission,security,MEDIUM,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.threat.detection_webhook_configured,k8s,admission,threat,MEDIUM,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.validatingwebhook.builtin_controllers_enabled_enforced,k8s,admission,validatingwebhook,LOW,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.validatingwebhook.constraints_configured_enabled,k8s,admission,validatingwebhook,LOW,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.validatingwebhook.control_hostpath_volumes_restricted,k8s,admission,validatingwebhook,LOW,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.validatingwebhook.controller_configuration_immutable,k8s,admission,validatingwebhook,LOW,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.validatingwebhook.controller_security_patches_enforced,k8s,admission,validatingwebhook,LOW,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.validatingwebhook.pod_security_enforced,k8s,admission,validatingwebhook,MEDIUM,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.validatingwebhook.policy_testing_enabled,k8s,admission,validatingwebhook,MEDIUM,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.validatingwebhook.security_alerting_enabled,k8s,admission,validatingwebhook,MEDIUM,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.validatingwebhook.sensitive_env_vars_denied,k8s,admission,validatingwebhook,LOW,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.validatingwebhook.supplier_change_managed,k8s,admission,validatingwebhook,LOW,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.validatingwebhook.threat_detection_enabled,k8s,admission,validatingwebhook,MEDIUM,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.validatingwebhook.user_software_restricted,k8s,admission,validatingwebhook,LOW,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.validatingwebhook.webhook_validation_enabled,k8s,admission,validatingwebhook,LOW,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.webhook.authentication_enabled,k8s,admission,webhook,HIGH,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.webhook.configured,k8s,admission,webhook,LOW,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.webhook.policy_enforced,k8s,admission,webhook,MEDIUM,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.admission.webhook.security_policy_configured,k8s,admission,webhook,MEDIUM,,,config,k8s_rule_check/admission/admission.checks.yaml
k8s.apiserver.access.logging_enabled,k8s,apiserver,access,MEDIUM,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.admission.plugin_serviceaccount_check,k8s,apiserver,admission,HIGH,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.anonymous.auth_disabled,k8s,apiserver,anonymous,HIGH,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.audit.logging_enabled,k8s,apiserver,audit,MEDIUM,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.authentication.enabled,k8s,apiserver,authentication,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.authentication.mfa_enabled,k8s,apiserver,authentication,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.authentication.strong_mechanism_enabled,k8s,apiserver,authentication,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.authorization.mode_check,k8s,apiserver,authorization,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.authorization.mode_rbac,k8s,apiserver,authorization,HIGH,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.automatic.upgrade_enabled,k8s,apiserver,automatic,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.backup.configured,k8s,apiserver,backup,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.configuration.review_scheduled,k8s,apiserver,configuration,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.ddos.protection_configured,k8s,apiserver,ddos,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.deletion.protection_enabled,k8s,apiserver,deletion,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.encryption.config_check,k8s,apiserver,encryption,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.high.availability_configured,k8s,apiserver,high,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.https.only,k8s,apiserver,https,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.log.backup_configured,k8s,apiserver,log,MEDIUM,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.log.maxsize_check,k8s,apiserver,log,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.policy.captures_metadata,k8s,apiserver,policy,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.policy.configured,k8s,apiserver,policy,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.rate.limiting_enabled,k8s,apiserver,rate,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.secret.authority_validated,k8s,apiserver,secret,HIGH,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.secure.configuration_applied,k8s,apiserver,secure,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.secure.flags_configured,k8s,apiserver,secure,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.admission_control_policy_check,k8s,apiserver,server,MEDIUM,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.admission_control_service_account_check,k8s,apiserver,server,MEDIUM,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.admission_controller_image_policy_webhook_configured,k8s,apiserver,server,MEDIUM,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.admission_plugin_namespace_lifecycle_enabled,k8s,apiserver,server,MEDIUM,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.admission_plugins_always_pull_images_set,k8s,apiserver,server,MEDIUM,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.admission_plugins_check,k8s,apiserver,server,MEDIUM,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.admission_plugins_event_rate_limit_set,k8s,apiserver,server,MEDIUM,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.admission_plugins_node_restriction_check,k8s,apiserver,server,MEDIUM,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.admission_plugins_podsecuritypolicy_check,k8s,apiserver,server,MEDIUM,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.admission_plugins_security_context_deny_check,k8s,apiserver,server,MEDIUM,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.args_profiling_disabled,k8s,apiserver,server,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.audit_log_maxage_compliance_check,k8s,apiserver,server,HIGH,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.audit_log_maxbackup_check,k8s,apiserver,server,HIGH,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.audit_log_maxbackup_retent,k8s,apiserver,server,HIGH,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.audit_log_path_check,k8s,apiserver,server,HIGH,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.audit_policy_file_configured,k8s,apiserver,server,HIGH,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.audit_policy_verification,k8s,apiserver,server,HIGH,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.authorization_mode_includes_node,k8s,apiserver,server,HIGH,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.automatic_upgrade_enabled,k8s,apiserver,server,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.client_ca_configured,k8s,apiserver,server,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.client_ca_file_configuration_check,k8s,apiserver,server,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.client_ca_file_presence_check,k8s,apiserver,server,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.configuration_review_scheduled,k8s,apiserver,server,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.ddos_protection_configured,k8s,apiserver,server,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.deny_service_external_ips_not_set,k8s,apiserver,server,MEDIUM,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.encryption_provider_config_check,k8s,apiserver,server,HIGH,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.encryption_provider_verification,k8s,apiserver,server,HIGH,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.etcd_cafile_tls_verification,k8s,apiserver,server,HIGH,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.etcd_cafile_validity_check,k8s,apiserver,server,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.etcd_tls_configured,k8s,apiserver,server,HIGH,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.high_availability_enabled,k8s,apiserver,server,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.https_only_configured,k8s,apiserver,server,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.image_policy_webhook_enabled,k8s,apiserver,server,MEDIUM,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.insecure_port_disabled,k8s,apiserver,server,CRITICAL,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.kubelet_auth_certificates_configured,k8s,apiserver,server,HIGH,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.kubelet_client_cert_key_verification,k8s,apiserver,server,HIGH,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.pod_anonymous_auth_disabled,k8s,apiserver,server,CRITICAL,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.pod_authorization_mode_rbac_enabled,k8s,apiserver,server,HIGH,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.rate_limiting_enabled,k8s,apiserver,server,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.request_timeout_check,k8s,apiserver,server,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.secure_configuration_enforced,k8s,apiserver,server,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.secure_port_not_zero,k8s,apiserver,server,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.service_account_key_file_check,k8s,apiserver,server,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.tls_cert_file_check,k8s,apiserver,server,HIGH,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.tls_certificates_configured,k8s,apiserver,server,HIGH,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.tls_cipher_suites_strong_check,k8s,apiserver,server,HIGH,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.token_auth_file_not_set,k8s,apiserver,server,HIGH,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.server.verification_configured,k8s,apiserver,server,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.service.account_lookup_enabled,k8s,apiserver,service,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.ssh.access_disabled,k8s,apiserver,ssh,HIGH,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.tls.client_certificates_enabled,k8s,apiserver,tls,HIGH,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.apiserver.tls.enabled,k8s,apiserver,tls,LOW,,,config,k8s_rule_check/apiserver/apiserver.checks.yaml
k8s.audit.change.management_logging_enabled,k8s,audit,change,MEDIUM,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.configuration.change_detection_enabled,k8s,audit,configuration,MEDIUM,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.configuration.change_logged,k8s,audit,configuration,MEDIUM,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.incident.detection_enabled,k8s,audit,incident,MEDIUM,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.incident.notification_configured,k8s,audit,incident,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.incident.response_admission_controller_enabled,k8s,audit,incident,MEDIUM,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.log.access_control_enforced,k8s,audit,log,HIGH,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.log.access_review,k8s,audit,log,HIGH,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.log.alerts_configured,k8s,audit,log,MEDIUM,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.log.analysis_configured,k8s,audit,log,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.log.analysis_mechanism,k8s,audit,log,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.log.anomaly_detection_configured,k8s,audit,log,MEDIUM,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.log.authentication_failures,k8s,audit,log,HIGH,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.log.backup_configured,k8s,audit,log,MEDIUM,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.log.creation_deletion_events_enabled,k8s,audit,log,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.log.enabled,k8s,audit,log,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.log.failure_alert_configured,k8s,audit,log,MEDIUM,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.log.file_validation_enabled,k8s,audit,log,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.log.format_json,k8s,audit,log,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.log.high_severity_event_detection,k8s,audit,log,MEDIUM,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.log.integrity_enabled,k8s,audit,log,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.log.monitoring_configured,k8s,audit,log,MEDIUM,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.log.network_policy_changes,k8s,audit,log,MEDIUM,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.log.protection_mechanism_configured,k8s,audit,log,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.log.retention_configured,k8s,audit,log,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.log.retention_days_specified,k8s,audit,log,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.log.timestamps_configured,k8s,audit,log,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.networkpolicy.changes_logged,k8s,audit,networkpolicy,MEDIUM,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.policy.capture_user_identity,k8s,audit,policy,HIGH,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.policy.captures_all_requests,k8s,audit,policy,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.policy.captures_metadata,k8s,audit,policy,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.policy.captures_privileged_actions,k8s,audit,policy,CRITICAL,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.policy.captures_security_events,k8s,audit,policy,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.policy.captures_timestamps,k8s,audit,policy,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.policy.captures_user_access,k8s,audit,policy,HIGH,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.policy.change_detection_enabled,k8s,audit,policy,MEDIUM,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.policy.change_events_logged,k8s,audit,policy,MEDIUM,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.policy.change_logging_enabled,k8s,audit,policy,MEDIUM,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.policy.configured,k8s,audit,policy,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.policy.custom_rules_defined,k8s,audit,policy,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.policy.event_location_captured,k8s,audit,policy,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.policy.event_outcomes_captured,k8s,audit,policy,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.policy.event_timestamp_captured,k8s,audit,policy,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.policy.event_types_captured,k8s,audit,policy,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.policy.metadata_capture,k8s,audit,policy,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.policy.review_scheduled,k8s,audit,policy,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.policy.source_capture_enabled,k8s,audit,policy,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.policy.system_level_event_logging,k8s,audit,policy,MEDIUM,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.policy.timestamps_included,k8s,audit,policy,LOW,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.risk.analysis_policy_configured,k8s,audit,risk,MEDIUM,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.software.installation_logging_enabled,k8s,audit,software,MEDIUM,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.supplier.service_changes_logged,k8s,audit,supplier,MEDIUM,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.threat.detection_enabled,k8s,audit,threat,MEDIUM,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.audit.user.activity_logging_enabled,k8s,audit,user,MEDIUM,,,config,k8s_rule_check/audit/audit.checks.yaml
k8s.autoscaling.configured.for_workloads,k8s,autoscaling,configured,LOW,,,config,k8s_rule_check/autoscaling/autoscaling.checks.yaml
k8s.certificate.expiration.check,k8s,certificate,expiration,LOW,,,config,k8s_rule_check/certificate/certificate.checks.yaml
k8s.certificate.pod.expiration_configured,k8s,certificate,pod,LOW,,,config,k8s_rule_check/certificate/certificate.checks.yaml
k8s.cluster.autoscaler.enabled,k8s,cluster,autoscaler,LOW,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.backup.and_restore_tested,k8s,cluster,backup,LOW,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.cluster.autoscaler_enabled,k8s,cluster,cluster,LOW,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.cluster.component_network_isolation_enforced,k8s,cluster,cluster,MEDIUM,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.daemonset.proxy_configuration_secured_enabled,k8s,cluster,daemonset,LOW,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.etcd.backup_encryption_enabled_enforced,k8s,cluster,etcd,HIGH,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.etcd.etcd_peer_tls_enabled_enforced,k8s,cluster,etcd,HIGH,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.high.availability_configured,k8s,cluster,high,LOW,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.kubelet.kubelet_authentication_enabled_enforced,k8s,cluster,kubelet,HIGH,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.namespace.high_availability_enabled,k8s,cluster,namespace,LOW,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.namespace.plane_patch_enforced,k8s,cluster,namespace,LOW,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.namespace.review_scheduled,k8s,cluster,namespace,LOW,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.namespace.supported_version_configured,k8s,cluster,namespace,LOW,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.namespace.version_supported_configured,k8s,cluster,namespace,LOW,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.node.tpm_verification_enabled_enforced,k8s,cluster,node,LOW,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.pod.apiserver_insecure_bind_address_configured,k8s,cluster,pod,LOW,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.pod.apiserver_profiling_disabled,k8s,cluster,pod,LOW,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.pod.plane_auto_upgrade_enabled,k8s,cluster,pod,LOW,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.pod.scheduler_profiling_disabled,k8s,cluster,pod,LOW,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.resource.monitoring_enabled,k8s,cluster,resource,MEDIUM,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.secret.enabled,k8s,cluster,secret,LOW,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.server.anonymous_access_disabled_enforced,k8s,cluster,server,CRITICAL,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.server.audit_logging_enabled_enforced,k8s,cluster,server,HIGH,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.service.account_credentials_enabled,k8s,cluster,service,LOW,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.supported.version,k8s,cluster,supported,LOW,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.version.supported,k8s,cluster,version,LOW,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.cluster.version.up_to_date,k8s,cluster,version,LOW,,,config,k8s_rule_check/cluster/cluster.checks.yaml
k8s.clusterrole.escalation.impersonation_restricted,k8s,clusterrole,escalation,CRITICAL,,,config,k8s_rule_check/clusterrole/clusterrole.checks.yaml
k8s.clusterrole.permission.exec_restricted,k8s,clusterrole,permission,HIGH,,,config,k8s_rule_check/clusterrole/clusterrole.checks.yaml
k8s.clusterrole.permission.secrets_access_restricted,k8s,clusterrole,permission,HIGH,,,config,k8s_rule_check/clusterrole/clusterrole.checks.yaml
k8s.clusterrole.permission.wildcard_resources_restricted,k8s,clusterrole,permission,HIGH,,,config,k8s_rule_check/clusterrole/clusterrole.checks.yaml
k8s.clusterrole.permission.wildcard_verbs_restricted,k8s,clusterrole,permission,HIGH,,,config,k8s_rule_check/clusterrole/clusterrole.checks.yaml
