id,unique_id,source,title,description,rationale,audit,remediation,profile_applicability,impact,references,section,assessment,default_value,additional_information,final_approach,final_confidence,program_name,justification,automation_summary,manual_summary,three_ai_consensus,decision_timestamp
1.2.19,cis-k8s-k8s123-v101-1-2-19,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Ensure that the --audit-log-maxage argument is set to 30 or as appropriate,Retain the logs for at least 30 days or as appropriate.,Retaining logs for at least 30 days ensures that you can go back in time and investigate or correlate any events. Set your audit log retention period to 30 days or as per your business requirements.,Run the following command on the Control Plane node: ps -ef | grep kube-apiserver Verify that the --audit-log-maxage argument is set to 30 or as appropriate.,Edit the API server pod specification file /etc/kubernetes/manifests/kube- apiserver.yaml on the Control Plane node and set the --audit-log-maxage parameter to 30 or as an appropriate number of days: --audit-log-maxage=30,• Level 1 - Master Node,None,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://kubernetes.io/docs/concepts/cluster-administration/audit/ 3. https://github.com/kubernetes/features/issues/22,1 Section,Automated,"By default, auditing is not enabled.",,Automated,HIGH,k8s_api_server_audit_log_maxage_compliance_check,"The compliance control can be effectively verified using Kubernetes CLI commands, specifically `kubectl`, to check the configuration of the kube-apiserver. Both AI opinions agree that automation is feasible, and the second opinion suggests improvements for clarity, which can be easily implemented. The task involves checking a specific argument in the kube-apiserver's configuration, which is well-suited for automation.","- Kubernetes Resource/Service: Pods - API/CLI Method: `kubectl get pods -n kube-system -l component=kube-apiserver -o jsonpath='{.items[*].spec.containers[*].args}' | grep -- '--audit-log-maxage='` - Properties to Check: Presence and value of `--audit-log-maxage` argument - Pass Criteria: The output should include `--audit-log-maxage=30` or a value that meets the organization's retention policy. - Fail Criteria: If the `--audit-log-maxage` argument is not present or is set to a value less than 30, it indicates non-compliance with the control.",,Yes,2025-11-02T18:00:56.443301
1.2.20,cis-k8s-k8s123-v101-1-2-20,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Ensure that the --audit-log-maxbackup argument is set to 10 or as appropriate,Retain 10 or an appropriate number of old log files.,"Kubernetes automatically rotates the log files. Retaining old log files ensures that you would have sufficient log data available for carrying out any investigation or correlation. For example, if you have set file size of 100 MB and the number of old log files to keep as 10, you would approximate have 1 GB of log data that you could potentially use for your analysis.",Run the following command on the Control Plane node: ps -ef | grep kube-apiserver Verify that the --audit-log-maxbackup argument is set to 10 or as appropriate.,Edit the API server pod specification file /etc/kubernetes/manifests/kube- apiserver.yaml on the Control Plane node and set the --audit-log-maxbackup parameter to 10 or to an appropriate value. --audit-log-maxbackup=10,• Level 1 - Master Node,None,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://kubernetes.io/docs/concepts/cluster-administration/audit/ 3. https://github.com/kubernetes/features/issues/22,1 Section,Automated,"By default, auditing is not enabled.",,Automated,HIGH,k8s_api_server_audit_log_maxbackup_retent,"Both AI opinions agree that the check can be automated using Kubernetes APIs. The use of `kubectl` to query the API server's command line flags is technically feasible and allows for verification of the `--audit-log-maxbackup` setting. While the second opinion suggests potential limitations in certain environments, the primary method remains valid for most Kubernetes setups, particularly those where the API server is accessible as a pod.",- Kubernetes Resource/Service: Pods - API/CLI Method: `kubectl get pods -n kube-system -l component=kube-apiserver -o jsonpath='{.items[*].spec.containers[*].command}'` - Properties to Check: Command line arguments of the API server pods - Pass Criteria: The output contains `--audit-log-maxbackup=10` or an appropriate value - Fail Criteria: The output does not contain `--audit-log-maxbackup=10` or is set to a value greater than 10,,Yes,2025-11-02T18:10:05.928618
1.2.21,cis-k8s-k8s123-v101-1-2-21,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Ensure that the --audit-log-maxsize argument is set to 100 or as appropriate,Rotate log files on reaching 100 MB or as appropriate.,"Kubernetes automatically rotates the log files. Retaining old log files ensures that you would have sufficient log data available for carrying out any investigation or correlation. If you have set file size of 100 MB and the number of old log files to keep as 10, you would approximate have 1 GB of log data that you could potentially use for your analysis.",Run the following command on the Control Plane node: ps -ef | grep kube-apiserver Verify that the --audit-log-maxsize argument is set to 100 or as appropriate.,"Edit the API server pod specification file /etc/kubernetes/manifests/kube- apiserver.yaml on the Control Plane node and set the --audit-log-maxsize parameter to an appropriate size in MB. For example, to set it as 100 MB: --audit-log-maxsize=100",• Level 1 - Master Node,None,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://kubernetes.io/docs/concepts/cluster-administration/audit/ 3. https://github.com/kubernetes/features/issues/22,1 Section,Automated,"By default, auditing is not enabled.",,Automated,HIGH,k8s_apiserver_audit_log_maxsize_check,"Both AI opinions agree that the control can be verified using Kubernetes CLI commands, specifically by checking the arguments passed to the kube-apiserver. The use of `kubectl` to retrieve the arguments is valid for environments where kube-apiserver is deployed as a pod. The second opinion suggests improvements for generalization, but the core approach remains automated and feasible with Kubernetes APIs.",- Kubernetes Resource/Service: Pods - API/CLI Method: `kubectl get pods -n kube-system -l component=kube-apiserver -o jsonpath='{.items[*].spec.containers[*].args}'` - Properties to Check: Presence and value of the `--audit-log-maxsize` argument - Pass Criteria: The `--audit-log-maxsize` argument is set to `100` or an appropriate value as defined by the organization's logging policy. - Fail Criteria: The `--audit-log-maxsize` argument is not set or is set to a value other than `100`.,,Yes,2025-11-02T18:29:39.138159
1.2.22,cis-k8s-k8s123-v101-1-2-22,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Ensure that the --request-timeout argument is set as appropriate,Set global request timeout for API server requests as appropriate.,"Setting global request timeout allows extending the API server request timeout limit to a duration appropriate to the user's connection speed. By default, it is set to 60 seconds which might be problematic on slower connections making cluster resources inaccessible once the data volume for requests exceeds what can be transmitted in 60 seconds. But, setting this timeout limit to be too large can exhaust the API server resources making it prone to Denial-of-Service attack. Hence, it is recommended to set this limit as appropriate and change the default limit of 60 seconds only if needed.",Run the following command on the Control Plane node: ps -ef | grep kube-apiserver Verify that the --request-timeout argument is either not set or set to an appropriate value.,"Edit the API server pod specification file /etc/kubernetes/manifests/kube- apiserver.yaml and set the below parameter as appropriate and if needed. For example, --request-timeout=300s",• Level 1 - Master Node,None,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://github.com/kubernetes/kubernetes/pull/51415,1 Section,Manual,"By default, --request-timeout is set to 60 seconds.",,Automated,HIGH,k8s_api_server_request_timeout_check,"The check for the `--request-timeout` argument in the `kube-apiserver` configuration can be automated using Kubernetes APIs and `kubectl` commands. The configuration is accessible through the Kubernetes API, allowing for programmatic verification of the argument's presence and value. Both AI opinions agree on the feasibility of automation, and the necessary data can be retrieved without manual intervention.","- **Kubernetes Resource/Service:** Pods - **API/CLI Method:** `kubectl get pod -n kube-system -l component=kube-apiserver -o yaml` - **Properties to Check:** Command line arguments in the pod specification, specifically the `--request-timeout` argument. - **Pass Criteria:** The `--request-timeout` argument is either not set or set to a value greater than 60 seconds and appropriate for the environment. - **Fail Criteria:** The `--request-timeout` argument is set to a value that is too low (e.g., 60 seconds or less) or excessively high, which could lead to resource exhaustion.",,Yes,2025-11-02T19:12:14.659886
1.2.23,cis-k8s-k8s123-v101-1-2-23,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Ensure that the --service-account-lookup argument is set to true,Validate service account before validating token.,"If --service-account-lookup is not enabled, the apiserver only verifies that the authentication token is valid, and does not validate that the service account token mentioned in the request is actually present in etcd. This allows using a service account token even after the corresponding service account is deleted. This is an example of time of check to time of use security issue.",Run the following command on the Control Plane node: ps -ef | grep kube-apiserver Verify that if the --service-account-lookup argument exists it is set to true .,"Edit the API server pod specification file /etc/kubernetes/manifests/kube- apiserver.yaml on the Control Plane node and set the below parameter. --service-account-lookup=true Alternatively, you can delete the --service-account-lookup parameter from this file so that the default takes effect.",• Level 1 - Master Node,None,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://github.com/kubernetes/kubernetes/issues/24167 3. https://en.wikipedia.org/wiki/Time_of_check_to_time_of_use,1 Section,Automated,"By default, --service-account-lookup argument is set to true .",,Automated,HIGH,k8s_api_server_service_account_lookup_enabled,"The compliance control can be effectively verified using Kubernetes APIs and CLI tools. The `--service-account-lookup` argument is a configuration parameter for the kube-apiserver, which can be checked using `kubectl` commands to inspect the arguments of the kube-apiserver pod. This approach is feasible in environments where the kube-apiserver runs as a pod, which is common in many Kubernetes deployments. The first AI opinion correctly identified an automated method, and while the second AI raised concerns about universality, the automated approach remains valid for the majority of standard Kubernetes setups.",- Kubernetes Resource/Service: Pods - API/CLI Method: `kubectl get pods -n kube-system -l component=kube-apiserver -o jsonpath='{.items[*].spec.containers[*].args}'` - Properties to Check: Presence and value of `--service-account-lookup=true` in the kube-apiserver arguments - Pass Criteria: The output includes `--service-account-lookup=true` - Fail Criteria: The output does not include `--service-account-lookup=true` or the argument is absent,,Yes,2025-11-02T18:53:34.605378
1.2.24,cis-k8s-k8s123-v101-1-2-24,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Ensure that the --service-account-key-file argument is set as appropriate,Explicitly set a service account public key file for service accounts on the apiserver.,"By default, if no --service-account-key-file is specified to the apiserver, it uses the private key from the TLS serving certificate to verify service account tokens. To ensure that the keys for service account tokens could be rotated as needed, a separate public/private key pair should be used for signing service account tokens. Hence, the public key should be specified to the apiserver with --service-account-key-file .",Run the following command on the Control Plane node: ps -ef | grep kube-apiserver Verify that the --service-account-key-file argument exists and is set as appropriate.,Edit the API server pod specification file /etc/kubernetes/manifests/kube- apiserver.yaml on the Control Plane node and set the --service-account-key-file parameter to the public key file for service accounts: --service-account-key-file=<filename>,• Level 1 - Master Node,The corresponding private key must be provided to the controller manager. You would need to securely maintain the key file and rotate the keys based on your organization's key rotation policy.,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://github.com/kubernetes/kubernetes/issues/24167,1 Section,Automated,"By default, --service-account-key-file argument is not set.",,Automated,HIGH,k8s_api_server_service_account_key_file_check,"The compliance control can be effectively audited using Kubernetes CLI tools, specifically `kubectl`, to check the arguments passed to the kube-apiserver. Both AI opinions agree that this can be automated, and the use of `kubectl` is appropriate for retrieving the necessary configuration details from the kube-apiserver. The command can be refined to specifically filter for the `--service-account-key-file` argument, ensuring clarity and accuracy.","- Kubernetes Resource/Service: Pods - API/CLI Method: `kubectl get pods -n kube-system -l component=kube-apiserver -o jsonpath='{.items[*].spec.containers[*].args}'` - Properties to Check: Presence and correctness of the `--service-account-key-file` argument - Pass Criteria: The output includes `--service-account-key-file=<filename>` where `<filename>` is the path to the public key file for service accounts. - Fail Criteria: The `--service-account-key-file` argument is not present or is set to an inappropriate value, indicating non-compliance.",,Yes,2025-11-02T18:22:07.008117
1.2.25,cis-k8s-k8s123-v101-1-2-25,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Ensure that the --etcd-certfile and --etcd-keyfile arguments are set as appropriate,etcd should be configured to make use of TLS encryption for client connections.,etcd is a highly-available key value store used by Kubernetes deployments for persistent storage of all of its REST API objects. These objects are sensitive in nature and should be protected by client authentication. This requires the API server to identify itself to the etcd server using a client certificate and key.,Run the following command on the Control Plane node: ps -ef | grep kube-apiserver Verify that the --etcd-certfile and --etcd-keyfile arguments exist and they are set as appropriate.,"Follow the Kubernetes documentation and set up the TLS connection between the apiserver and etcd. Then, edit the API server pod specification file /etc/kubernetes/manifests/kube-apiserver.yaml on the master node and set the etcd certificate and key file parameters. --etcd-certfile=<path/to/client-certificate-file> --etcd-keyfile=<path/to/client-key-file>",• Level 1 - Master Node,TLS and client certificate authentication must be configured for etcd.,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://coreos.com/etcd/docs/latest/op-guide/security.html,1 Section,Automated,"By default, --etcd-certfile and --etcd-keyfile arguments are not set",,Automated,HIGH,k8s_api_server_etcd_tls_certificates_configured,"The compliance control can be effectively checked using Kubernetes APIs and `kubectl` commands. The kube-apiserver's command-line arguments, including `--etcd-certfile` and `--etcd-keyfile`, can be programmatically verified by querying the pod specifications in the `kube-system` namespace. This approach leverages Kubernetes' inherent capabilities to automate the verification process without requiring manual intervention.",- Kubernetes Resource/Service: Pods - API/CLI Method: `kubectl get pods -n kube-system -l component=kube-apiserver -o jsonpath='{.items[*].spec.containers[*].command}'` - Properties to Check: Presence of `--etcd-certfile` and `--etcd-keyfile` in the command-line arguments - Pass Criteria: Both `--etcd-certfile` and `--etcd-keyfile` arguments are present and set to valid file paths - Fail Criteria: Either or both arguments are missing or set to invalid paths,,Yes,2025-11-02T18:36:09.682387
1.2.26,cis-k8s-k8s123-v101-1-2-26,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Ensure that the --tls-cert-file and --tls-private-key-file arguments are set as appropriate,Setup TLS connection on the API server.,API server communication contains sensitive parameters that should remain encrypted in transit. Configure the API server to serve only HTTPS traffic.,Run the following command on the Control Plane node: ps -ef | grep kube-apiserver Verify that the --tls-cert-file and --tls-private-key-file arguments exist and they are set as appropriate.,"Follow the Kubernetes documentation and set up the TLS connection on the apiserver. Then, edit the API server pod specification file /etc/kubernetes/manifests/kube- apiserver.yaml on the master node and set the TLS certificate and private key file parameters. --tls-cert-file=<path/to/tls-certificate-file> --tls-private-key-file=<path/to/tls-key-file>",• Level 1 - Master Node,TLS and client certificate authentication must be configured for your Kubernetes cluster deployment.,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. http://rootsquash.com/2016/05/10/securing-the-kubernetes-api/ 3. https://github.com/kelseyhightower/docker-kubernetes-tls-guide,1 Section,Automated,"By default, --tls-cert-file and --tls-private-key-file arguments are not set.",,Automated,HIGH,k8s_api_server_tls_cert_file_check,"Both AI opinions agree that the compliance check can be automated using Kubernetes APIs. The use of `kubectl` to inspect the kube-apiserver pod's command line arguments is a valid and efficient method to verify the presence of the `--tls-cert-file` and `--tls-private-key-file` arguments. This approach leverages Kubernetes' capabilities to query pod configurations without manual intervention, ensuring accuracy and consistency across different environments.","- Kubernetes Resource/Service: Pods - API/CLI Method: `kubectl get pods -n kube-system -o jsonpath='{.items[?(@.metadata.name==""kube-apiserver-*)""].spec.containers[0].command}'` - Properties to Check: Command line arguments of the kube-apiserver pod - Pass Criteria: The command output includes both `--tls-cert-file=<path/to/tls-certificate-file>` and `--tls-private-key-file=<path/to/tls-key-file>`, pointing to valid files. - Fail Criteria: Either argument is missing or points to invalid files.",,Yes,2025-11-02T18:00:02.335947
1.2.27,cis-k8s-k8s123-v101-1-2-27,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Ensure that the --client-ca-file argument is set as appropriate,Setup TLS connection on the API server.,"API server communication contains sensitive parameters that should remain encrypted in transit. Configure the API server to serve only HTTPS traffic. If --client-ca-file argument is set, any request presenting a client certificate signed by one of the authorities in the client-ca-file is authenticated with an identity corresponding to the CommonName of the client certificate.",Run the following command on the Control Plane node: ps -ef | grep kube-apiserver Verify that the --client-ca-file argument exists and it is set as appropriate.,"Follow the Kubernetes documentation and set up the TLS connection on the apiserver. Then, edit the API server pod specification file /etc/kubernetes/manifests/kube- apiserver.yaml on the master node and set the client certificate authority file. --client-ca-file=<path/to/client-ca-file>",• Level 1 - Master Node,TLS and client certificate authentication must be configured for your Kubernetes cluster deployment.,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. http://rootsquash.com/2016/05/10/securing-the-kubernetes-api/ 3. https://github.com/kelseyhightower/docker-kubernetes-tls-guide,1 Section,Automated,"By default, --client-ca-file argument is not set.",,Automated,HIGH,k8s_api_server_client_ca_file_presence_check,"The task of verifying the presence and correctness of the `--client-ca-file` argument in the kube-apiserver's command-line arguments can be automated using `kubectl`. The command can be refined to accurately target the kube-apiserver pod and check for the presence of the `--client-ca-file` argument. While the appropriateness of the file path might require further inspection, the initial check for its presence and basic validity can be automated effectively.",- Kubernetes Resource/Service: Pods - API/CLI Method: `kubectl get pods -n kube-system -l component=kube-apiserver -o jsonpath='{.items[*].spec.containers[0].command}'` - Properties to Check: Presence of `--client-ca-file` argument and its value being a valid file path - Pass Criteria: The `--client-ca-file` argument is present and points to a valid file path - Fail Criteria: The `--client-ca-file` argument is absent or not set to an appropriate value,,Yes,2025-11-02T18:47:16.518898
1.2.28,cis-k8s-k8s123-v101-1-2-28,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Ensure that the --etcd-cafile argument is set as appropriate,etcd should be configured to make use of TLS encryption for client connections.,etcd is a highly-available key value store used by Kubernetes deployments for persistent storage of all of its REST API objects. These objects are sensitive in nature and should be protected by client authentication. This requires the API server to identify itself to the etcd server using an SSL Certificate Authority file.,Run the following command on the Control Plane node: ps -ef | grep kube-apiserver Verify that the --etcd-cafile argument exists and it is set as appropriate.,"Follow the Kubernetes documentation and set up the TLS connection between the apiserver and etcd. Then, edit the API server pod specification file /etc/kubernetes/manifests/kube-apiserver.yaml on the master node and set the etcd certificate authority file parameter. --etcd-cafile=<path/to/ca-file>",• Level 1 - Master Node,TLS and client certificate authentication must be configured for etcd.,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://coreos.com/etcd/docs/latest/op-guide/security.html,1 Section,Automated,"By default, --etcd-cafile is not set.",,Automated,HIGH,k8s_api_server_etcd_cafile_tls_verification,"The compliance control can be effectively checked using Kubernetes CLI commands to verify the presence and correctness of the `--etcd-cafile` argument in the kube-apiserver pod specifications. Both AI opinions agree on the feasibility of automation, with the second opinion suggesting improvements for comprehensiveness. Kubernetes APIs provide sufficient capability to automate this check without requiring manual inspection.","- Kubernetes Resource/Service: Pods - API/CLI Method: `kubectl get pods -n kube-system -l component=kube-apiserver -o jsonpath='{.items[*].spec.containers[*].command}'` - Properties to Check: Presence of `--etcd-cafile` argument and its path validity - Pass Criteria: The `--etcd-cafile` argument is present and set to a valid CA file path (e.g., `/etc/kubernetes/pki/etcd/ca.crt`). - Fail Criteria: The `--etcd-cafile` argument is missing or set to an invalid path.",,Yes,2025-11-02T18:12:55.731673
1.2.29,cis-k8s-k8s123-v101-1-2-29,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Ensure that the --encryption-provider-config argument is set as appropriate,Encrypt etcd key-value store.,etcd is a highly available key-value store used by Kubernetes deployments for persistent storage of all of its REST API objects. These objects are sensitive in nature and should be encrypted at rest to avoid any disclosures.,"Run the following command on the Control Plane node: ps -ef | grep kube-apiserver Verify that the --encryption-provider-config argument is set to a EncryptionConfig file. Additionally, ensure that the EncryptionConfig file has all the desired resources covered especially any secrets.","Follow the Kubernetes documentation and configure a EncryptionConfig file. Then, edit the API server pod specification file /etc/kubernetes/manifests/kube-apiserver.yaml on the master node and set the --encryption-provider-config parameter to the path of that file: --encryption-provider-config=</path/to/EncryptionConfig/File>",• Level 1 - Master Node,None,1. https://kubernetes.io/docs/tasks/administer-cluster/encrypt-data/ 2. https://acotten.com/post/kube17-security 3. https://kubernetes.io/docs/admin/kube-apiserver/ 4. https://github.com/kubernetes/features/issues/92,1 Section,Manual,"By default, --encryption-provider-config is not set.",,Automated,HIGH,k8s_api_server_encryption_provider_config_verification,"The compliance control can be effectively automated using Kubernetes APIs and CLI tools. The primary task is to verify the presence of the `--encryption-provider-config` argument in the kube-apiserver configuration, which can be done using `kubectl` commands. Additionally, the contents of the EncryptionConfig file can be checked programmatically to ensure it is correctly configured, addressing the concerns raised in the second opinion.","- Kubernetes Resource/Service: Pods - API/CLI Method: `kubectl get pods -n kube-system -l component=kube-apiserver -o jsonpath='{.items[*].spec.containers[*].args}'` - Properties to Check: Presence of `--encryption-provider-config` argument and validity of the path to the EncryptionConfig file. - Pass Criteria: The `--encryption-provider-config` argument is present and points to a valid, correctly configured EncryptionConfig file. - Fail Criteria: The `--encryption-provider-config` argument is absent or the path does not point to a valid EncryptionConfig file.",,Yes,2025-11-02T19:06:41.962643
1.2.30,cis-k8s-k8s123-v101-1-2-30,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Ensure that encryption providers are appropriately configured,"Where etcd encryption is used, appropriate providers should be configured.","Where etcd encryption is used, it is important to ensure that the appropriate set of encryption providers is used. Currently, the aescbc , kms and secretbox are likely to be appropriate options.","Run the following command on the Control Plane node: ps -ef | grep kube-apiserver Get the EncryptionConfig file set for --encryption-provider-config argument. Verify that aescbc , kms or secretbox is set as the encryption provider for all the desired resources .","Follow the Kubernetes documentation and configure a EncryptionConfig file. In this file, choose aescbc , kms or secretbox as the encryption provider.",• Level 1 - Master Node,None,1. https://kubernetes.io/docs/tasks/administer-cluster/encrypt-data/ 2. https://acotten.com/post/kube17-security 3. https://kubernetes.io/docs/admin/kube-apiserver/ 4. https://github.com/kubernetes/features/issues/92 5. https://kubernetes.io/docs/tasks/administer-cluster/encrypt-data/#providers,1 Section,Manual,"By default, no encryption provider is set.",,Automated,HIGH,k8s_api_server_encryption_provider_verification,"The compliance control requires verifying the encryption provider configuration for etcd, which can be accomplished using Kubernetes APIs and CLI tools. The `kubectl` command can retrieve the kube-apiserver arguments, including the `--encryption-provider-config` flag. This allows for automated validation of the encryption providers specified in the EncryptionConfig file. Both AI opinions agree that the initial steps can be automated, and the second opinion suggests further automation for file content verification, which is feasible with additional scripting.","- Kubernetes Resource/Service: Pods - API/CLI Method: `kubectl get pods -n kube-system -l component=kube-apiserver -o jsonpath='{.items[*].spec.containers[*].args}'` - Properties to Check: `--encryption-provider-config` argument and contents of the referenced EncryptionConfig file - Pass Criteria: The `--encryption-provider-config` argument is set, and the EncryptionConfig file includes aescbc, kms, or secretbox as the encryption providers. - Fail Criteria: The `--encryption-provider-config` argument is not set, or the EncryptionConfig file does not include the appropriate encryption providers.",,Yes,2025-11-02T19:04:39.895468
1.3.1,cis-k8s-k8s123-v101-1-3-1,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Ensure that the --terminated-pod-gc-threshold argument is set as appropriate,"Activate garbage collector on pod termination, as appropriate.","Garbage collection is important to ensure sufficient resource availability and avoiding degraded performance and availability. In the worst case, the system might crash or just be unusable for a long period of time. The current setting for garbage collection is 12,500 terminated pods which might be too high for your system to sustain. Based on your system resources and tests, choose an appropriate threshold value to activate garbage collection.",Run the following command on the Control Plane node: ps -ef | grep kube-controller-manager Verify that the --terminated-pod-gc-threshold argument is set as appropriate.,"Edit the Controller Manager pod specification file /etc/kubernetes/manifests/kube- controller-manager.yaml on the Control Plane node and set the --terminated-pod-gc- threshold to an appropriate threshold, for example: --terminated-pod-gc-threshold=10",• Level 1 - Master Node,None,1. https://kubernetes.io/docs/admin/kube-controller-manager/ 2. https://github.com/kubernetes/kubernetes/issues/28484,1 Section,Manual,"By default, --terminated-pod-gc-threshold is set to 12500 .",,Automated,HIGH,k8s_kube_controller_manager_terminated_pod_gc_threshold_check,"The configuration of the `--terminated-pod-gc-threshold` argument can be verified using the Kubernetes API or `kubectl`, which allows for automated checks of the kube-controller-manager's configuration. This is feasible in environments where the kube-controller-manager is deployed as a pod, which is common in many Kubernetes setups. Although there are limitations in managed environments, the majority of Kubernetes deployments allow for this type of automation.",- **Kubernetes Resource/Service:** kube-controller-manager - **API/CLI Method:** `kubectl get pods -n kube-system -l component=kube-controller-manager -o jsonpath='{.items[0].spec.containers[0].args}'` - **Properties to Check:** Presence and value of `--terminated-pod-gc-threshold` argument - **Pass Criteria:** The output includes `--terminated-pod-gc-threshold=<value>` where `<value>` is appropriate based on system resources - **Fail Criteria:** The output does not include the `--terminated-pod-gc-threshold` argument or the value is not appropriate,,Yes,2025-11-02T18:40:55.303500
1.3.2,cis-k8s-k8s123-v101-1-3-2,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Ensure that the --profiling argument is set to false,"Disable profiling, if not needed.","Profiling allows for the identification of specific performance bottlenecks. It generates a significant amount of program data that could potentially be exploited to uncover system and program details. If you are not experiencing any bottlenecks and do not need the profiler for troubleshooting purposes, it is recommended to turn it off to reduce the potential attack surface.",Run the following command on the Control Plane node: ps -ef | grep kube-controller-manager Verify that the --profiling argument is set to false .,Edit the Controller Manager pod specification file /etc/kubernetes/manifests/kube- controller-manager.yaml on the Control Plane node and set the below parameter. --profiling=false,• Level 1 - Master Node,Profiling information would not be available.,1. https://kubernetes.io/docs/admin/kube-controller-manager/ 2. https://github.com/kubernetes/community/blob/master/contributors/devel/profiling.md,1 Section,Automated,"By default, profiling is enabled.",,Automated,HIGH,k8s_kube_controller_manager_args_profiling_disabled,"The compliance control can be effectively automated using Kubernetes CLI tools. The `kubectl` command can be used to check the arguments of the `kube-controller-manager` to ensure that the `--profiling` argument is set to `false`. This approach is feasible because the kube-controller-manager's configuration is accessible via Kubernetes APIs, assuming it is deployed as a pod in the kube-system namespace. The first AI opinion provided a valid method for automation, and the second AI's concerns about deployment scenarios can be addressed by ensuring the environment is configured to allow such checks.","- Kubernetes Resource/Service: Pods - API/CLI Method: `kubectl get pods -n kube-system -o jsonpath='{.items[?(@.spec.containers[*].name==""kube-controller-manager"")].spec.containers[*].args}'` - Properties to Check: Presence of `--profiling=false` in the arguments list - Pass Criteria: The output includes `--profiling=false` - Fail Criteria: The output does not include `--profiling=false` or includes `--profiling=true`",,Yes,2025-11-02T18:27:25.889873
1.3.3,cis-k8s-k8s123-v101-1-3-3,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Ensure that the --use-service-account-credentials argument is set to true,Use individual service account credentials for each controller.,"The controller manager creates a service account per controller in the kube-system namespace, generates a credential for it, and builds a dedicated API client with that service account credential for each controller loop to use. Setting the --use-service- account-credentials to true runs each control loop within the controller manager using a separate service account credential. When used in combination with RBAC, this ensures that the control loops run with the minimum permissions required to perform their intended tasks.",Run the following command on the Control Plane node: ps -ef | grep kube-controller-manager Verify that the --use-service-account-credentials argument is set to true .,Edit the Controller Manager pod specification file /etc/kubernetes/manifests/kube- controller-manager.yaml on the Control Plane node to set the below parameter. --use-service-account-credentials=true,• Level 1 - Master Node,"Whatever authorizer is configured for the cluster, it must grant sufficient permissions to the service accounts to perform their intended tasks. When using the RBAC authorizer, those roles are created and bound to the appropriate service accounts in the kube- system namespace automatically with default roles and rolebindings that are auto- reconciled on startup. If using other authorization methods (ABAC, Webhook, etc), the cluster deployer is responsible for granting appropriate permissions to the service accounts (the required permissions can be seen by inspecting the controller-roles.yaml and controller- role-bindings.yaml files for the RBAC roles.",1. https://kubernetes.io/docs/admin/kube-controller-manager/ 2. https://kubernetes.io/docs/admin/service-accounts-admin/ 3. https://github.com/kubernetes/kubernetes/blob/release-1.6/plugin/pkg/auth/authorizer/rbac/bootstrappolicy/testdata/controller-roles.yaml 4. https://github.com/kubernetes/kubernetes/blob/release-1.6/plugin/pkg/auth/authorizer/rbac/bootstrappolicy/testdata/controller-role-bindings.yaml 5. https://kubernetes.io/docs/admin/authorization/rbac/#controller-roles,1 Section,Automated,"By default, --use-service-account-credentials is set to false.",,Automated,HIGH,k8s_kube_controller_manager_use_service_account_credentials_enabled,"The compliance control can be effectively checked using Kubernetes CLI commands, specifically by retrieving the arguments of the kube-controller-manager pod. This approach is feasible in environments where the control plane components are accessible as pods, which is common in self-managed Kubernetes clusters. Although the second opinion raised concerns about managed services, the primary focus here is on environments where direct access to the control plane is possible, aligning with the CIS benchmark's context.",- **Kubernetes Resource/Service:** Pods - **API/CLI Method:** `kubectl get pods -n kube-system -l component=kube-controller-manager -o jsonpath='{.items[0].spec.containers[0].args}'` - **Properties to Check:** Presence of `--use-service-account-credentials=true` in the arguments list - **Pass Criteria:** The output contains `--use-service-account-credentials=true` - **Fail Criteria:** The output does not contain `--use-service-account-credentials=true` or the argument is missing entirely,,Yes,2025-11-02T18:31:02.384931
